air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
14,0.16,83,27,351,58,34,0,0.7,27,351,58,34,8.4,0,41.6,979.1,0,0,0,0,312,310,7.8,4.3,85,2024-04-13T00:05:00Z,PT5M
13,0.16,82,23,260,46,22,0,0.6,23,260,46,22,8.4,0,41.6,979.2,0,0,0,0,311,310,7.7,4.2,86,2024-04-13T00:10:00Z,PT5M
13,0.16,81,19,172,34,15,0,0.5,19,172,34,15,8.3,0,41.6,979.2,0,0,0,0,311,309,7.7,4.2,87,2024-04-13T00:15:00Z,PT5M
13,0.16,80,14,100,23,12,0,0.5,14,100,23,12,8.2,0,41.5,979.3,0,0,0,0,311,309,7.7,4.1,88,2024-04-13T00:20:00Z,PT5M
13,0.16,79,9,45,13,8,0,0.4,9,45,13,8,8.1,0,41.5,979.4,0,0,0,0,311,309,7.6,4.1,88,2024-04-13T00:25:00Z,PT5M
13,0.16,79,3,11,4,3,0,0.3,3,11,4,3,8.1,0,41.5,979.4,0,0,0,0,310,308,7.6,4,89,2024-04-13T00:30:00Z,PT5M
13,0.16,78,0,0,0,0,0,0.3,0,0,0,0,8,0,41.5,979.5,0,0,0,0,310,308,7.6,4,90,2024-04-13T00:35:00Z,PT5M
13,0.16,77,0,0,0,0,0,0.2,0,0,0,0,7.9,0,41.5,979.6,0,0,0,0,310,307,7.5,3.9,91,2024-04-13T00:40:00Z,PT5M
13,0.16,76,0,0,0,0,0,0.1,0,0,0,0,7.8,0,41.4,979.6,0,0,0,0,309,307,7.5,3.9,92,2024-04-13T00:45:00Z,PT5M
13,0.16,75,0,0,0,0,0,0.1,0,0,0,0,7.8,0,41.4,979.7,0,0,0,0,309,306,7.5,3.8,93,2024-04-13T00:50:00Z,PT5M
13,0.16,74,0,0,0,0,0,0,0,0,0,0,7.7,0,41.4,979.8,0,0,0,0,309,306,7.4,3.7,94,2024-04-13T00:55:00Z,PT5M
13,0.16,73,0,0,0,0,0,-0.1,0,0,0,0,7.6,0,41.4,979.8,0,0,0,0,309,305,7.4,3.7,95,2024-04-13T01:00:00Z,PT5M
13,0.16,73,0,0,0,0,0,-0.1,0,0,0,0,7.6,0,41.6,979.9,0,0,0,0,308,305,7.4,3.6,96,2024-04-13T01:05:00Z,PT5M
12,0.16,72,0,0,0,0,0,-0.2,0,0,0,0,7.6,0,41.9,980,0,0,0,0,308,305,7.4,3.6,96,2024-04-13T01:10:00Z,PT5M
12,0.16,71,0,0,0,0,0,-0.2,0,0,0,0,7.6,0,42.3,980.1,0,0,0,0,308,305,7.4,3.6,97,2024-04-13T01:15:00Z,PT5M
12,0.16,70,0,0,0,0,0,-0.2,0,0,0,0,7.5,0,42.7,980.2,0,0,0,0,308,304,7.4,3.6,98,2024-04-13T01:20:00Z,PT5M
12,0.16,69,0,0,0,0,0,-0.3,0,0,0,0,7.5,0,43.1,980.2,0,0,0,0,308,304,7.4,3.5,99,2024-04-13T01:25:00Z,PT5M
12,0.16,68,0,0,0,0,0,-0.3,0,0,0,0,7.5,0,43.5,980.3,0,0,0,0,308,304,7.4,3.5,100,2024-04-13T01:30:00Z,PT5M
12,0.16,67,0,0,0,0,0,-0.4,0,0,0,0,7.5,0,43.9,980.4,0,0,0,0,307,304,7.4,3.5,101,2024-04-13T01:35:00Z,PT5M
11,0.16,66,0,0,0,0,0,-0.4,0,0,0,0,7.5,0,44.3,980.5,0,0,0,0,307,304,7.4,3.5,102,2024-04-13T01:40:00Z,PT5M
11,0.16,65,0,0,0,0,0,-0.5,0,0,0,0,7.5,0,44.7,980.6,0,0,0,0,307,303,7.4,3.4,102,2024-04-13T01:45:00Z,PT5M
11,0.16,64,0,0,0,0,0,-0.5,0,0,0,0,7.5,0,45.1,980.7,0,0,0,0,307,303,7.4,3.4,103,2024-04-13T01:50:00Z,PT5M
11,0.16,63,0,0,0,0,0,-0.5,0,0,0,0,7.5,0,45.5,980.7,0,0,0,0,307,303,7.4,3.4,104,2024-04-13T01:55:00Z,PT5M
11,0.16,62,0,0,0,0,0,-0.6,0,0,0,0,7.5,0,45.9,980.8,0,0,0,0,307,303,7.4,3.3,105,2024-04-13T02:00:00Z,PT5M
11,0.16,61,0,0,0,0,0,-0.6,0,0,0,0,7.5,0,46.2,980.9,0,0,0,0,307,303,7.4,3.3,106,2024-04-13T02:05:00Z,PT5M
10,0.16,60,0,0,0,0,0,-0.6,0,0,0,0,7.4,0,46.3,981,0,0,0,0,306,302,7.4,3.3,106,2024-04-13T02:10:00Z,PT5M
10,0.16,59,0,0,0,0,0,-0.7,0,0,0,0,7.4,0,46.4,981,0,0,0,0,306,302,7.3,3.3,107,2024-04-13T02:15:00Z,PT5M
10,0.16,58,0,0,0,0,0,-0.7,0,0,0,0,7.4,0,46.5,981.1,0,0,0,0,306,301,7.3,3.2,108,2024-04-13T02:20:00Z,PT5M
10,0.16,57,0,0,0,0,0,-0.7,0,0,0,0,7.4,0,46.6,981.2,0,0,0,0,305,301,7.3,3.2,109,2024-04-13T02:25:00Z,PT5M
10,0.16,56,0,0,0,0,0,-0.7,0,0,0,0,7.4,0,46.7,981.2,0,0,0,0,305,300,7.3,3.2,110,2024-04-13T02:30:00Z,PT5M
10,0.16,55,0,0,0,0,0,-0.8,0,0,0,0,7.4,0,46.8,981.3,0,0,0,0,305,300,7.3,3.2,110,2024-04-13T02:35:00Z,PT5M
10,0.16,54,0,0,0,0,0,-0.8,0,0,0,0,7.3,0,46.9,981.4,0,0,0,0,305,300,7.3,3.1,111,2024-04-13T02:40:00Z,PT5M
10,0.16,53,0,0,0,0,0,-0.8,0,0,0,0,7.3,0,47,981.4,0,0,0,0,304,299,7.3,3.1,112,2024-04-13T02:45:00Z,PT5M
10,0.16,52,0,0,0,0,0,-0.8,0,0,0,0,7.3,0,47.1,981.5,0,0,0,0,304,299,7.3,3.1,113,2024-04-13T02:50:00Z,PT5M
10,0.16,51,0,0,0,0,0,-0.9,0,0,0,0,7.3,0,47.2,981.6,0,0,0,0,304,298,7.3,3.1,113,2024-04-13T02:55:00Z,PT5M
10,0.16,50,0,0,0,0,0,-0.9,0,0,0,0,7.3,0,47.3,981.6,0,0,0,0,303,298,7.3,3.1,114,2024-04-13T03:00:00Z,PT5M
10,0.16,49,0,0,0,0,0,-0.9,0,0,0,0,7.3,0,47.3,981.7,0,0,0,0,303,297,7.3,3.1,115,2024-04-13T03:05:00Z,PT5M
10,0.16,48,0,0,0,0,0,-0.9,0,0,0,0,7.2,0,47.3,981.7,0,0,0,0,303,297,7.3,3.1,115,2024-04-13T03:10:00Z,PT5M
10,0.16,47,0,0,0,0,0,-1,0,0,0,0,7.2,0,47.2,981.7,0,0,0,0,303,297,7.3,3.1,116,2024-04-13T03:15:00Z,PT5M
10,0.16,45,0,0,0,0,0,-1,0,0,0,0,7.2,0,47.2,981.7,0,0,0,0,302,297,7.4,3.1,117,2024-04-13T03:20:00Z,PT5M
10,0.16,44,0,0,0,0,0,-1,0,0,0,0,7.2,0,47.1,981.8,0,0,0,0,302,296,7.4,3.1,117,2024-04-13T03:25:00Z,PT5M
10,0.16,43,0,0,0,0,0,-1,0,0,0,0,7.1,0,47.1,981.8,0,0,0,0,302,296,7.4,3.2,118,2024-04-13T03:30:00Z,PT5M
10,0.16,42,0,0,0,0,0,-1.1,0,0,0,0,7.1,0,47.1,981.8,0,0,0,0,302,296,7.4,3.2,119,2024-04-13T03:35:00Z,PT5M
10,0.16,41,0,0,0,0,0,-1.1,0,0,0,0,7.1,0,47,981.8,0,0,0,0,301,296,7.4,3.2,119,2024-04-13T03:40:00Z,PT5M
10,0.16,39,0,0,0,0,0,-1.1,0,0,0,0,7.1,0,47,981.9,0,0,0,0,301,296,7.5,3.2,120,2024-04-13T03:45:00Z,PT5M
10,0.16,38,0,0,0,0,0,-1.1,0,0,0,0,7,0,47,981.9,0,0,0,0,301,295,7.5,3.3,120,2024-04-13T03:50:00Z,PT5M
10,0.16,37,0,0,0,0,0,-1.2,0,0,0,0,7,0,46.9,981.9,0,0,0,0,301,295,7.5,3.3,121,2024-04-13T03:55:00Z,PT5M
10,0.16,36,0,0,0,0,0,-1.2,0,0,0,0,7,0,46.9,981.9,0,0,0,0,300,295,7.5,3.3,121,2024-04-13T04:00:00Z,PT5M
10,0.16,34,0,0,0,0,0,-1.2,0,0,0,0,7,0,47,982,0,0,0,0,300,295,7.5,3.3,122,2024-04-13T04:05:00Z,PT5M
10,0.16,33,0,0,0,0,0,-1.2,0,0,0,0,6.9,0,47.3,982,0,0,0,0,300,295,7.6,3.3,122,2024-04-13T04:10:00Z,PT5M
9,0.16,32,0,0,0,0,0,-1.2,0,0,0,0,6.9,0,47.5,982,0,0,0,0,300,295,7.6,3.4,123,2024-04-13T04:15:00Z,PT5M
9,0.16,30,0,0,0,0,0,-1.3,0,0,0,0,6.9,0,47.8,982,0,0,0,0,300,294,7.6,3.4,123,2024-04-13T04:20:00Z,PT5M
9,0.16,29,0,0,0,0,0,-1.3,0,0,0,0,6.9,0,48.1,982.1,0,0,0,0,299,294,7.7,3.4,124,2024-04-13T04:25:00Z,PT5M
9,0.16,27,0,0,0,0,0,-1.3,0,0,0,0,6.8,0,48.3,982.1,0,0,0,0,299,294,7.7,3.4,124,2024-04-13T04:30:00Z,PT5M
9,0.16,26,0,0,0,0,0,-1.3,0,0,0,0,6.8,0,48.6,982.1,0,0,0,0,299,294,7.7,3.5,125,2024-04-13T04:35:00Z,PT5M
9,0.16,25,0,0,0,0,0,-1.3,0,0,0,0,6.8,0,48.9,982.1,0,0,0,0,299,294,7.8,3.5,125,2024-04-13T04:40:00Z,PT5M
9,0.16,23,0,0,0,0,0,-1.3,0,0,0,0,6.8,0,49.1,982.2,0,0,0,0,299,294,7.8,3.5,125,2024-04-13T04:45:00Z,PT5M
9,0.16,22,0,0,0,0,0,-1.4,0,0,0,0,6.7,0,49.4,982.2,0,0,0,0,298,293,7.8,3.5,126,2024-04-13T04:50:00Z,PT5M
9,0.16,20,0,0,0,0,0,-1.4,0,0,0,0,6.7,0,49.7,982.2,0,0,0,0,298,293,7.9,3.6,126,2024-04-13T04:55:00Z,PT5M
9,0.16,19,0,0,0,0,0,-1.4,0,0,0,0,6.7,0,50,982.2,0,0,0,0,298,293,7.9,3.6,126,2024-04-13T05:00:00Z,PT5M
8,0.16,17,0,0,0,0,0,-1.4,0,0,0,0,6.7,0,50.2,982.3,0,0,0,0,298,293,7.9,3.6,127,2024-04-13T05:05:00Z,PT5M
8,0.16,16,0,0,0,0,0,-1.4,0,0,0,0,6.7,0,50.5,982.3,0,0,0,0,298,293,7.9,3.6,127,2024-04-13T05:10:00Z,PT5M
8,0.16,14,0,0,0,0,0,-1.4,0,0,0,0,6.6,0,50.7,982.3,0,0,0,0,298,293,7.9,3.6,127,2024-04-13T05:15:00Z,PT5M
8,0.16,13,0,0,0,0,0,-1.3,0,0,0,0,6.6,0,50.9,982.4,0,0,0,0,298,293,7.9,3.6,127,2024-04-13T05:20:00Z,PT5M
8,0.16,11,0,0,0,0,0,-1.3,0,0,0,0,6.6,0,51.2,982.4,0,0,0,0,298,294,8,3.6,128,2024-04-13T05:25:00Z,PT5M
8,0.16,10,0,0,0,0,0,-1.3,0,0,0,0,6.6,0,51.4,982.4,0,0,0,0,298,294,8,3.6,128,2024-04-13T05:30:00Z,PT5M
8,0.16,8,0,0,0,0,0,-1.3,0,0,0,0,6.6,0,51.6,982.5,0,0,0,0,299,294,8,3.6,128,2024-04-13T05:35:00Z,PT5M
8,0.16,6,0,0,0,0,0,-1.3,0,0,0,0,6.6,0,51.9,982.5,0,0,0,0,299,294,8,3.6,128,2024-04-13T05:40:00Z,PT5M
8,0.16,5,0,0,0,0,0,-1.3,0,0,0,0,6.5,0,52.1,982.5,0,0,0,0,299,294,8,3.6,128,2024-04-13T05:45:00Z,PT5M
8,0.16,3,0,0,0,0,0,-1.2,0,0,0,0,6.5,0,52.4,982.6,0,0,0,0,299,294,8,3.6,128,2024-04-13T05:50:00Z,PT5M
8,0.16,2,0,0,0,0,0,-1.2,0,0,0,0,6.5,0,52.6,982.6,0,0,0,0,299,294,8,3.6,128,2024-04-13T05:55:00Z,PT5M
8,0.16,0,0,0,0,0,0,-1.2,0,0,0,0,6.5,0,52.8,982.6,0,0,0,0,299,294,8,3.6,128,2024-04-13T06:00:00Z,PT5M
8,0.16,-1,0,0,0,0,0,-1.2,0,0,0,0,6.5,0,53.1,982.7,0,0,0,0,299,295,8,3.6,128,2024-04-13T06:05:00Z,PT5M
8,0.16,-3,0,0,0,0,0,-1.2,0,0,0,0,6.5,0,53.4,982.7,0,0,0,0,300,295,8,3.6,128,2024-04-13T06:10:00Z,PT5M
8,0.16,-5,0,0,0,0,0,-1.1,0,0,0,0,6.5,0,53.7,982.7,0,0,0,0,300,295,8,3.6,128,2024-04-13T06:15:00Z,PT5M
8,0.16,-6,0,0,0,0,0,-1.1,0,0,0,0,6.4,0,53.9,982.7,0,0,0,0,300,295,8,3.6,128,2024-04-13T06:20:00Z,PT5M
8,0.16,-8,0,0,0,0,0,-1.1,0,0,0,0,6.4,0,54.2,982.8,0,0,0,0,300,295,7.9,3.6,128,2024-04-13T06:25:00Z,PT5M
8,0.16,-9,0,0,0,0,0,-1.1,0,0,0,0,6.4,0,54.5,982.8,0,0,0,0,301,296,7.9,3.6,128,2024-04-13T06:30:00Z,PT5M
8,0.16,-11,0,0,0,0,0,-1,0,0,0,0,6.4,0,54.8,982.8,0,0,0,0,301,296,7.9,3.5,128,2024-04-13T06:35:00Z,PT5M
7,0.16,-12,0,0,0,0,0,-1,0,0,0,0,6.4,0,55.1,982.8,0,0,0,0,301,296,7.9,3.5,127,2024-04-13T06:40:00Z,PT5M
7,0.16,-14,0,0,0,0,0,-1,0,0,0,0,6.4,0,55.4,982.9,0,0,0,0,301,296,7.9,3.5,127,2024-04-13T06:45:00Z,PT5M
7,0.16,-15,0,0,0,0,0,-1,0,0,0,0,6.4,0,55.7,982.9,0,0,0,0,302,297,7.9,3.5,127,2024-04-13T06:50:00Z,PT5M
7,0.16,-17,0,0,0,0,0,-0.9,0,0,0,0,6.4,0,56,982.9,0,0,0,0,302,297,7.8,3.5,127,2024-04-13T06:55:00Z,PT5M
7,0.16,-18,0,0,0,0,0,-0.9,0,0,0,0,6.4,0,56.3,982.9,0,0,0,0,302,297,7.8,3.5,126,2024-04-13T07:00:00Z,PT5M
7,0.16,-20,0,0,0,0,0,-0.9,0,0,0,0,6.4,0,56.6,983,0,0,0,0,302,297,7.8,3.5,126,2024-04-13T07:05:00Z,PT5M
7,0.16,-21,0,0,0,0,0,-0.9,0,0,0,0,6.4,0,57,983,0,0,0,0,303,297,7.7,3.4,126,2024-04-13T07:10:00Z,PT5M
7,0.16,-23,0,0,0,0,0,-0.9,0,0,0,0,6.4,0,57.5,983,0,0,0,0,303,297,7.7,3.4,126,2024-04-13T07:15:00Z,PT5M
7,0.16,-24,0,0,0,0,0,-0.9,0,0,0,0,6.5,0,57.9,983,0,0,0,0,303,297,7.6,3.4,125,2024-04-13T07:20:00Z,PT5M
7,0.16,-26,0,0,0,0,0,-0.9,0,0,0,0,6.5,0,58.3,983,0,0,0,0,303,297,7.6,3.4,125,2024-04-13T07:25:00Z,PT5M
7,0.16,-27,0,0,0,0,0,-0.9,0,0,0,0,6.5,0,58.8,983.1,0,0,0,0,303,297,7.5,3.3,124,2024-04-13T07:30:00Z,PT5M
7,0.16,-29,0,0,0,0,0,-0.9,0,0,0,0,6.5,0,59.2,983.1,0,0,0,0,303,297,7.5,3.3,124,2024-04-13T07:35:00Z,PT5M
6,0.16,-30,0,0,0,0,0,-0.9,0,0,0,0,6.6,0,59.6,983.1,0,0,0,0,303,297,7.4,3.3,123,2024-04-13T07:40:00Z,PT5M
6,0.16,-31,0,0,0,0,0,-0.9,0,0,0,0,6.6,0,60.1,983.1,0,0,0,0,303,297,7.4,3.2,123,2024-04-13T07:45:00Z,PT5M
6,0.16,-33,0,0,0,0,0,-0.9,0,0,0,0,6.6,0,60.5,983.1,0,0,0,0,303,297,7.3,3.2,123,2024-04-13T07:50:00Z,PT5M
6,0.16,-34,0,0,0,0,0,-0.9,0,0,0,0,6.6,0,61,983.1,0,0,0,0,303,297,7.2,3.2,122,2024-04-13T07:55:00Z,PT5M
6,0.16,-35,0,0,0,0,0,-0.9,0,0,0,0,6.7,0,61.4,983.2,0,0,0,0,303,297,7.2,3.1,121,2024-04-13T08:00:00Z,PT5M
6,0.16,-37,0,0,0,0,0,-0.9,0,0,0,0,6.7,0,61.8,983.2,0,0,0,0,303,296,7.1,3.1,121,2024-04-13T08:05:00Z,PT5M
6,0.16,-38,0,0,0,0,0,-0.9,0,0,0,0,6.7,0,62,983.2,0,0,0,0,303,296,7.1,3.1,120,2024-04-13T08:10:00Z,PT5M
6,0.16,-39,0,0,0,0,0,-0.9,0,0,0,0,6.8,0,62.2,983.2,0,0,0,0,303,296,7,3,120,2024-04-13T08:15:00Z,PT5M
6,0.16,-40,0,0,0,0,0,-0.8,0,0,0,0,6.8,0,62.4,983.3,0,0,0,0,303,296,7,3,119,2024-04-13T08:20:00Z,PT5M
6,0.16,-42,0,0,0,0,0,-0.8,0,0,0,0,6.8,0,62.7,983.3,0,0,0,0,303,295,6.9,2.9,119,2024-04-13T08:25:00Z,PT5M
6,0.16,-43,0,0,0,0,0,-0.8,0,0,0,0,6.9,0,62.9,983.3,0,0,0,0,302,295,6.8,2.9,118,2024-04-13T08:30:00Z,PT5M
6,0.16,-44,0,0,0,0,0,-0.8,0,0,0,0,6.9,0,63.1,983.4,0,0,0,0,302,295,6.8,2.8,117,2024-04-13T08:35:00Z,PT5M
6,0.16,-45,0,0,0,0,0,-0.8,0,0,0,0,6.9,0,63.3,983.4,0,0,0,0,302,294,6.7,2.8,117,2024-04-13T08:40:00Z,PT5M
6,0.16,-46,0,0,0,0,0,-0.8,0,0,0,0,7,0,63.6,983.4,0,0,0,0,302,294,6.7,2.8,116,2024-04-13T08:45:00Z,PT5M
6,0.16,-48,0,0,0,0,0,-0.7,0,0,0,0,7,0,63.8,983.5,0,0,0,0,302,294,6.6,2.7,115,2024-04-13T08:50:00Z,PT5M
6,0.16,-49,0,0,0,0,0,-0.7,0,0,0,0,7,0,64,983.5,0,0,0,0,302,293,6.6,2.7,115,2024-04-13T08:55:00Z,PT5M
6,0.16,-50,0,0,0,0,0,-0.7,0,0,0,0,7.1,0,64.2,983.5,0,0,0,0,302,293,6.5,2.6,114,2024-04-13T09:00:00Z,PT5M
5,0.16,-51,0,0,0,0,0,-0.7,0,0,0,0,7.1,0,64.6,983.6,0,0,0,0,302,293,6.4,2.6,113,2024-04-13T09:05:00Z,PT5M
5,0.16,-52,0,0,0,0,0,-0.8,0,0,0,0,7.2,0,65.2,983.6,0,0,0,0,302,292,6.3,2.5,113,2024-04-13T09:10:00Z,PT5M
5,0.16,-53,0,0,0,0,0,-0.8,0,0,0,0,7.3,0,65.7,983.6,0,0,0,0,302,292,6.2,2.5,112,2024-04-13T09:15:00Z,PT5M
5,0.16,-54,0,0,0,0,0,-0.8,0,0,0,0,7.4,0,66.3,983.6,0,0,0,0,303,292,6,2.4,111,2024-04-13T09:20:00Z,PT5M
5,0.16,-55,0,0,0,0,0,-0.9,0,0,0,0,7.4,0,66.9,983.6,0,0,0,0,303,292,5.9,2.4,110,2024-04-13T09:25:00Z,PT5M
5,0.16,-56,0,0,0,0,0,-0.9,0,0,0,0,7.5,0,67.4,983.7,0,0,0,0,303,292,5.8,2.3,110,2024-04-13T09:30:00Z,PT5M
4,0.16,-57,0,0,0,0,0,-1,0,0,0,0,7.6,0,68,983.7,0,0,0,0,303,291,5.7,2.3,109,2024-04-13T09:35:00Z,PT5M
4,0.16,-58,0,0,0,0,0,-1,0,0,0,0,7.7,0,68.6,983.7,0,0,0,0,304,291,5.6,2.2,108,2024-04-13T09:40:00Z,PT5M
4,0.16,-59,0,0,0,0,0,-1.1,0,0,0,0,7.8,0,69.2,983.7,0,0,0,0,304,291,5.4,2.2,107,2024-04-13T09:45:00Z,PT5M
4,0.16,-60,0,0,0,0,0,-1.1,0,0,0,0,7.9,0,69.8,983.7,0,0,0,0,304,291,5.3,2.1,107,2024-04-13T09:50:00Z,PT5M
4,0.16,-61,0,0,0,0,0,-1.1,0,0,0,0,7.9,0,70.4,983.7,0,0,0,0,305,291,5.2,2.1,106,2024-04-13T09:55:00Z,PT5M
4,0.16,-62,0,0,0,0,0,-1.2,0,0,0,0,8,0,71,983.8,0,0,0,0,305,290,5.1,2,105,2024-04-13T10:00:00Z,PT5M
4,0.16,-63,0,0,0,0,0,-1.2,0,0,0,0,8.1,0,71.4,983.8,0,0,0,0,305,290,5,2,104,2024-04-13T10:05:00Z,PT5M
3,0.16,-64,0,0,0,0,0,-1.2,0,0,0,0,8.1,0,71.6,983.8,0,0,0,0,304,289,5,2,103,2024-04-13T10:10:00Z,PT5M
3,0.16,-65,0,0,0,0,0,-1.2,0,0,0,0,8.2,0,71.8,983.8,0,0,0,0,304,289,5,2,102,2024-04-13T10:15:00Z,PT5M
3,0.16,-66,0,0,0,0,0,-1.2,0,0,0,0,8.2,0,71.9,983.8,0,0,0,0,303,288,5,2,102,2024-04-13T10:20:00Z,PT5M
3,0.16,-67,0,0,0,0,0,-1.2,0,0,0,0,8.3,0,72.1,983.9,0,0,0,0,303,287,5,2,101,2024-04-13T10:25:00Z,PT5M
3,0.16,-68,0,0,0,0,0,-1.2,0,0,0,0,8.3,0,72.3,983.9,0,0,0,0,302,286,5,2,100,2024-04-13T10:30:00Z,PT5M
3,0.16,-69,0,0,0,0,0,-1.2,0,0,0,0,8.4,0,72.4,983.9,0,0,0,0,302,286,5,2,99,2024-04-13T10:35:00Z,PT5M
3,0.16,-70,0,0,0,0,0,-1.2,0,0,0,0,8.4,0,72.6,983.9,0,0,0,0,301,285,5,2,98,2024-04-13T10:40:00Z,PT5M
3,0.16,-71,0,0,0,0,0,-1.2,0,0,0,0,8.5,0,72.8,984,0,0,0,0,301,284,5,2,97,2024-04-13T10:45:00Z,PT5M
3,0.16,-71,0,0,0,0,0,-1.2,0,0,0,0,8.5,0,73,984,0,0,0,0,300,284,5,2,97,2024-04-13T10:50:00Z,PT5M
3,0.16,-72,0,0,0,0,0,-1.2,0,0,0,0,8.6,0,73.1,984,0,0,0,0,299,283,5,1.9,96,2024-04-13T10:55:00Z,PT5M
3,0.16,-73,0,0,0,0,0,-1.2,0,0,0,0,8.6,0,73.3,984,0,0,0,0,299,282,5,1.9,95,2024-04-13T11:00:00Z,PT5M
3,0.16,-74,0,0,0,0,0,-1.2,0,0,0,0,8.7,0,73.4,984.1,0,0,0,0,298,282,5,1.9,94,2024-04-13T11:05:00Z,PT5M
3,0.16,-75,0,0,0,0,0,-1.1,0,0,0,0,8.7,0,73.5,984.1,0,0,0,0,298,282,5,1.9,93,2024-04-13T11:10:00Z,PT5M
3,0.16,-76,0,0,0,0,0,-1.1,0,0,0,0,8.8,0,73.5,984.1,0,0,0,0,297,281,5,1.9,92,2024-04-13T11:15:00Z,PT5M
3,0.16,-77,0,0,0,0,0,-1,0,0,0,0,8.8,0,73.6,984.2,0,0,0,0,297,281,4.9,1.9,91,2024-04-13T11:20:00Z,PT5M
3,0.16,-77,0,0,0,0,0,-0.9,0,0,0,0,8.9,0,73.6,984.2,0,0,0,0,296,281,4.9,1.9,90,2024-04-13T11:25:00Z,PT5M
3,0.16,-78,3,14,4,3,0,-0.9,3,14,4,3,8.9,0,73.7,984.2,0,0,0,0,296,281,4.9,1.9,89,2024-04-13T11:30:00Z,PT5M
3,0.16,-79,8,56,13,8,0,-0.8,8,56,13,8,9,0,73.7,984.3,0,0,0,0,295,280,4.9,1.9,89,2024-04-13T11:35:00Z,PT5M
4,0.16,-80,13,119,23,11,0,-0.8,13,119,23,11,9,0,73.8,984.3,0,0,0,0,295,280,4.8,1.9,88,2024-04-13T11:40:00Z,PT5M
4,0.16,-81,17,199,34,13,0,-0.7,17,199,34,13,9.1,0,73.8,984.3,0,0,0,0,294,280,4.8,1.9,87,2024-04-13T11:45:00Z,PT5M
4,0.16,-82,21,293,46,19,0,-0.6,21,293,46,19,9.1,0,73.9,984.4,0,0,0,0,294,280,4.8,1.9,86,2024-04-13T11:50:00Z,PT5M
4,0.16,-83,24,393,59,32,0,-0.6,24,393,59,32,9.2,0,74,984.4,0,0,0,0,293,279,4.8,1.9,85,2024-04-13T11:55:00Z,PT5M
4,0.16,-83,28,431,73,45,0,-0.5,28,431,73,45,9.2,0,74,984.4,0,0,0,0,293,279,4.8,1.9,84,2024-04-13T12:00:00Z,PT5M
4,0.16,-84,31,466,87,60,0,-0.5,31,466,87,60,9.3,0,73.7,984.5,0,0,0,0,292,279,4.7,1.9,83,2024-04-13T12:05:00Z,PT5M
4,0.16,-85,33,499,101,75,0,-0.4,33,499,101,75,9.4,0,73.2,984.5,0,0,0,0,292,279,4.7,1.9,82,2024-04-13T12:10:00Z,PT5M
4,0.16,-86,36,530,116,92,0,-0.3,36,530,116,92,9.4,0,72.6,984.5,0,0,0,0,292,279,4.6,1.9,81,2024-04-13T12:15:00Z,PT5M
4,0.16,-87,38,557,132,109,0,-0.2,38,557,132,109,9.5,0,72,984.5,0,0,0,0,292,279,4.5,1.9,80,2024-04-13T12:20:00Z,PT5M
5,0.16,-88,41,583,147,127,0,-0.2,41,583,147,127,9.6,0,71.4,984.5,0,0,0,0,292,279,4.5,1.9,79,2024-04-13T12:25:00Z,PT5M
5,0.16,-88,43,606,163,145,0,-0.1,43,606,163,145,9.6,0,70.9,984.5,0,0,0,0,292,279,4.4,1.9,79,2024-04-13T12:30:00Z,PT5M
5,0.16,-89,45,628,179,164,0,-0,45,628,179,164,9.7,0,70.3,984.5,0,0,0,0,291,279,4.3,1.9,78,2024-04-13T12:35:00Z,PT5M
5,0.16,-90,47,648,196,183,0,0.1,47,648,196,183,9.8,0,69.7,984.5,0,0,0,0,291,279,4.3,1.9,77,2024-04-13T12:40:00Z,PT5M
5,0.16,-91,48,667,212,202,0,0.1,48,667,212,202,9.8,0,69.2,984.5,0,0,0,0,291,279,4.2,1.9,76,2024-04-13T12:45:00Z,PT5M
6,0.16,-92,50,684,229,222,0,0.2,50,684,229,222,9.9,0,68.7,984.5,0,0,0,0,291,279,4.1,1.9,75,2024-04-13T12:50:00Z,PT5M
6,0.16,-93,52,700,245,242,0,0.3,52,700,245,242,10,0,68.1,984.5,0,0,0,0,291,279,4.1,1.9,74,2024-04-13T12:55:00Z,PT5M
6,0.16,-94,53,715,262,262,0,0.4,53,715,262,262,10,0,67.6,984.6,0,0,0,0,291,279,4,1.9,73,2024-04-13T13:00:00Z,PT5M
6,0.16,-94,55,729,278,283,0,0.4,55,729,278,283,10.1,0,66.6,984.6,0,0,0,0,290,279,3.9,1.9,72,2024-04-13T13:05:00Z,PT5M
7,0.16,-95,56,741,295,303,0,0.5,56,741,295,303,10.2,0,65.1,984.5,0,0,0,0,290,279,3.7,1.8,71,2024-04-13T13:10:00Z,PT5M
7,0.16,-96,58,753,312,323,0,0.5,58,753,312,323,10.2,0,63.6,984.5,0,0,0,0,289,278,3.5,1.8,70,2024-04-13T13:15:00Z,PT5M
7,0.16,-97,59,764,328,344,0,0.6,59,764,328,344,10.3,0,62.2,984.5,0,0,0,0,289,278,3.4,1.7,69,2024-04-13T13:20:00Z,PT5M
