type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.898003000,-103.716293000,1193.9,,313.6,0.2,14.630,188.56,,,
T,41.898195000,-103.716567000,1193.9,,313.3,0.1,14.662,31.17,,,
T,41.898484000,-103.716981000,1194.1,,313.2,0.3,14.709,47.02,,,
T,41.899378000,-103.718259000,1194.3,,313.2,0.2,14.854,145.28,,,
T,41.900168000,-103.719388000,1194.6,,313.2,0.2,14.982,128.36,,,
T,41.901762000,-103.721668000,1195.1,,313.2,0.2,15.241,259.11,,,
T,41.902483000,-103.722710000,1195.0,,312.9,-0.0,15.359,117.85,,,
T,41.902594000,-103.722865000,1195.0,,313.9,0.1,15.377,17.82,,,
T,41.903341000,-103.723910000,1195.2,,313.8,0.1,15.497,120.01,,,
T,41.903644000,-103.724344000,1195.2,,313.2,0.0,15.546,49.29,,,
T,41.904638000,-103.725767000,1195.4,,313.2,0.1,15.708,161.65,,,
T,41.904815000,-103.726021000,1195.5,,313.1,0.2,15.737,28.82,,,
T,41.906346000,-103.728190000,1196.0,,313.5,0.2,15.984,247.60,,,
T,41.907039000,-103.729193000,1196.3,,312.9,0.3,16.098,113.36,,,
T,41.907077000,-103.729248000,1196.4,,312.9,0.5,16.104,6.22,,,
T,41.907458000,-103.729799000,1196.5,,312.9,0.2,16.166,62.30,,,
T,41.908382000,-103.731089000,1197.6,,313.9,0.7,16.315,148.29,,,
T,41.909395000,-103.732518000,1199.2,,313.6,1.0,16.478,163.45,,,
T,41.909550000,-103.732740000,1199.5,,313.2,1.0,16.503,25.21,,,
T,41.911106000,-103.734968000,1203.0,,313.2,1.4,16.756,253.06,,,
T,41.911472000,-103.735486000,1203.5,,313.5,0.9,16.815,59.16,,,
T,41.912115000,-103.736396000,1204.8,,313.5,1.2,16.919,103.93,,,
T,41.912338000,-103.736715000,1205.2,,313.2,1.1,16.956,36.25,,,
T,41.913914000,-103.738968000,1208.4,,313.2,1.2,17.212,256.09,,,
T,41.914260000,-103.739444000,1209.1,,314.3,1.3,17.267,55.10,,,
T,41.914496000,-103.739784000,1209.5,,313.0,1.1,17.305,38.51,,,
T,41.915270000,-103.740899000,1211.0,,313.0,1.2,17.432,126.28,,,
T,41.915945000,-103.741836000,1211.9,,314.1,0.8,17.540,108.00,,,
T,41.916841000,-103.743143000,1212.9,,312.7,0.7,17.687,147.18,,,
T,41.918180000,-103.745038000,1213.7,,313.5,0.4,17.903,216.41,,,
T,41.918799000,-103.745932000,1214.1,,312.9,0.4,18.004,101.13,,,
T,41.919572000,-103.747038000,1214.6,,313.2,0.4,18.130,125.66,,,
T,41.920134000,-103.747880000,1215.0,,311.9,0.4,18.224,93.68,,,
T,41.920754000,-103.748872000,1215.6,,310.0,0.6,18.331,107.30,,,
T,41.921224000,-103.749662000,1216.9,,308.6,1.6,18.415,83.78,,,
T,41.921624000,-103.750373000,1216.7,,307.1,-0.3,18.489,73.84,,,
T,41.922389000,-103.751818000,1216.5,,305.4,-0.2,18.636,146.93,,,
T,41.922820000,-103.752700000,1216.5,,303.3,0.0,18.723,87.43,,,
T,41.923472000,-103.754125000,1215.9,,301.6,-0.4,18.862,138.62,,,
T,41.923937000,-103.755227000,1214.7,,299.6,-1.1,18.967,104.99,,,
T,41.924258000,-103.756036000,1213.3,,298.1,-1.8,19.043,75.99,,,
T,41.924580000,-103.756899000,1212.1,,296.6,-1.6,19.123,80.02,,,
T,41.924927000,-103.757879000,1210.3,,295.5,-2.0,19.213,89.96,,,
T,41.925420000,-103.759367000,1208.9,,294.0,-1.0,19.348,135.03,,,
T,41.925765000,-103.760541000,1207.4,,291.6,-1.4,19.452,104.65,,,
T,41.926081000,-103.761554000,1206.6,,292.7,-0.9,19.543,91.06,,,
T,41.926530000,-103.763085000,1207.3,,291.5,0.6,19.680,136.43,,,
T,41.926753000,-103.763809000,1208.7,,292.5,2.1,19.745,64.96,,,
T,41.927112000,-103.764979000,1211.7,,292.4,2.8,19.850,104.92,,,
T,41.927555000,-103.766355000,1214.9,,293.4,2.6,19.974,124.29,,,
T,41.927919000,-103.767362000,1218.3,,295.9,3.6,20.067,92.80,,,
T,41.928418000,-103.768683000,1220.6,,296.9,1.8,20.189,122.79,,,
T,41.928581000,-103.769069000,1220.0,,299.6,-1.5,20.226,36.78,,,
T,41.928624000,-103.769170000,1220.0,,299.8,0.5,20.236,9.64,,,
T,41.928738000,-103.769439000,1220.6,,299.7,2.4,20.262,25.65,,,
T,41.928820000,-103.769632000,1221.2,,299.7,3.1,20.280,18.42,,,
T,41.928849000,-103.769701000,1221.3,,299.5,0.8,20.287,6.57,,,
T,41.928907000,-103.769838000,1221.4,,299.6,0.6,20.300,13.06,,,
T,41.929445000,-103.771025000,1222.9,,301.4,1.3,20.415,115.17,,,
T,41.929920000,-103.772014000,1223.6,,302.8,0.7,20.512,97.53,,,
T,41.931094000,-103.774345000,1224.0,,304.1,0.2,20.746,233.20,,,
T,41.931525000,-103.775213000,1223.8,,303.7,-0.3,20.832,86.46,,,
T,41.932401000,-103.776941000,1223.8,,304.3,-0.0,21.005,173.23,,,
T,41.932423000,-103.776986000,1223.8,,303.3,0.8,21.010,4.46,,,
T,41.932921000,-103.777993000,1224.0,,303.6,0.2,21.110,100.17,,,
T,41.933629000,-103.779380000,1224.4,,304.5,0.3,21.249,139.34,,,
T,41.934239000,-103.780608000,1224.6,,303.7,0.2,21.371,122.32,,,
T,41.934325000,-103.780776000,1224.7,,304.5,0.2,21.388,16.89,,,
T,41.935037000,-103.782171000,1224.7,,304.5,0.0,21.529,140.14,,,
T,41.935917000,-103.783935000,1225.4,,303.8,0.4,21.704,175.94,,,
