type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,39.777016000,-94.721306000,259.3,,90.1,0.2,12.877,51.92,,,
T,39.777012000,-94.720672000,259.4,,90.5,0.2,12.931,54.32,,,
T,39.777002000,-94.719319000,260.4,,90.6,0.8,13.047,115.92,,,
T,39.777007000,-94.718794000,260.8,,89.3,0.9,13.092,44.98,,,
T,39.776998000,-94.715952000,262.9,,90.2,0.9,13.335,243.48,,,
T,39.776985000,-94.714567000,265.7,,90.7,2.3,13.454,118.66,,,
T,39.776978000,-94.712976000,271.7,,90.3,4.5,13.590,136.30,,,
T,39.776981000,-94.711685000,276.3,,89.8,4.1,13.701,110.60,,,
T,39.776982000,-94.711269000,277.9,,89.8,4.6,13.736,35.64,,,
T,39.776962000,-94.710064000,282.1,,91.2,4.0,13.840,103.26,,,
T,39.776967000,-94.709661000,282.8,,89.1,2.2,13.874,34.53,,,
T,39.776971000,-94.709359000,283.4,,89.0,2.1,13.900,25.88,,,
T,39.776979000,-94.708747000,282.0,,89.0,-2.7,13.953,52.44,,,
T,39.776956000,-94.705714000,286.8,,90.6,1.9,14.212,259.85,,,
T,39.776956000,-94.704363000,289.1,,90.0,2.0,14.328,115.74,,,
T,39.776960000,-94.703412000,292.0,,89.7,3.5,14.410,81.47,,,
T,39.776960000,-94.702260000,293.1,,90.0,1.1,14.508,98.69,,,
T,39.776960000,-94.702014000,293.7,,90.0,2.8,14.529,21.08,,,
T,39.776958000,-94.701335000,296.6,,90.2,4.9,14.588,58.17,,,
T,39.776953000,-94.700004000,300.1,,90.3,3.1,14.702,114.03,,,
T,39.776936000,-94.697728000,292.1,,90.6,-4.1,14.897,195.00,,,
T,39.776919000,-94.695493000,286.3,,90.6,-3.0,15.088,191.48,,,
T,39.776915000,-94.694908000,289.5,,90.5,6.4,15.138,50.12,,,
T,39.776884000,-94.691610000,303.3,,90.7,4.9,15.421,282.56,,,
T,39.776883000,-94.691474000,303.4,,90.5,0.7,15.432,11.65,,,
T,39.776882000,-94.691357000,303.4,,90.6,-0.0,15.442,10.02,,,
T,39.776871000,-94.690285000,299.4,,90.8,-4.3,15.534,91.85,,,
T,39.776849000,-94.688285000,296.9,,90.8,-1.4,15.706,171.36,,,
