type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,38.538307000,-90.096639000,163.3,,58.3,-1.0,314.144,33.06,,,
T,38.538380000,-90.096489000,163.1,,58.1,-1.3,314.159,15.39,,,
T,38.538459000,-90.096371000,163.1,,49.4,0.1,314.172,13.52,,,
T,38.538666000,-90.096062000,163.0,,49.4,-0.3,314.208,35.41,,,
T,38.538714000,-90.096011000,163.2,,39.7,2.8,314.215,6.94,,,
T,38.538861000,-90.095855000,163.8,,39.7,2.9,314.236,21.24,,,
T,38.539211000,-90.095483000,164.5,,39.7,1.3,314.287,50.61,,,
T,38.539240000,-90.095453000,164.5,,39.0,0.9,314.291,4.15,,,
T,38.539364000,-90.095322000,164.7,,39.6,0.8,314.309,17.89,,,
T,38.539610000,-90.095024000,164.9,,43.5,0.6,314.346,37.69,,,
T,38.539837000,-90.094749000,165.1,,43.5,0.6,314.381,34.78,,,
T,38.540064000,-90.094406000,164.8,,49.8,-0.8,314.420,39.11,,,
T,38.540256000,-90.094116000,164.9,,49.8,0.3,314.453,33.07,,,
T,38.540322000,-90.093991000,165.0,,56.0,1.0,314.467,13.13,,,
T,38.540336000,-90.093964000,165.1,,56.5,1.0,314.469,2.82,,,
T,38.540581000,-90.093500000,165.2,,56.0,0.4,314.518,48.75,,,
T,38.540744000,-90.093191000,165.2,,56.0,-0.1,314.551,32.45,,,
T,38.540942000,-90.092816000,165.2,,56.0,0.0,314.590,39.40,,,
T,38.541040000,-90.092630000,164.9,,56.0,-1.5,314.609,19.53,,,
T,38.541210000,-90.092316000,165.1,,55.3,0.4,314.643,33.25,,,
T,38.541550000,-90.091568000,165.4,,59.8,0.5,314.718,75.35,,,
T,38.541726000,-90.091063000,165.9,,66.0,1.0,314.766,48.17,,,
T,38.541824000,-90.090782000,165.9,,66.0,-0.1,314.793,26.81,,,
T,38.541953000,-90.090281000,164.6,,71.8,-2.8,314.839,45.97,,,
T,38.542034000,-90.089966000,165.0,,71.8,1.4,314.868,28.90,,,
T,38.542104000,-90.089514000,165.9,,78.8,2.4,314.908,40.17,,,
T,38.542320000,-90.088127000,169.0,,78.7,2.5,315.031,123.28,,,
T,38.542465000,-90.087402000,168.6,,75.7,-0.6,315.097,65.22,,,
T,38.542679000,-90.086701000,168.8,,68.7,0.3,315.162,65.57,,,
T,38.542873000,-90.086228000,169.9,,62.3,2.4,315.209,46.52,,,
T,38.543565000,-90.084865000,168.6,,57.0,-1.0,315.350,141.49,,,
T,38.543631000,-90.084708000,168.3,,61.7,-2.0,315.366,15.52,,,
T,38.544018000,-90.083725000,168.1,,63.3,-0.1,315.462,95.86,,,
T,38.544083000,-90.083450000,168.3,,73.2,0.8,315.487,25.04,,,
T,38.544193000,-90.083000000,168.9,,72.6,1.3,315.528,41.09,,,
T,38.544334000,-90.081871000,169.5,,80.9,0.6,315.627,99.66,,,
T,38.544422000,-90.081010000,170.0,,82.6,0.7,315.703,75.69,,,
T,38.544453000,-90.080710000,169.7,,82.5,-1.2,315.729,26.38,,,
T,38.544499000,-90.080260000,169.7,,82.6,0.1,315.769,39.56,,,
T,38.544529000,-90.079971000,169.7,,82.4,-0.3,315.794,25.41,,,
T,38.544561000,-90.079656000,169.6,,82.6,-0.1,315.822,27.69,1,,
T,38.544561000,-90.079656000,169.6,,82.6,,315.822,0.00,,,
T,38.544642000,-90.078854000,169.8,,82.6,0.2,315.893,70.49,,,
T,38.544797000,-90.077327000,169.1,,82.6,-0.5,316.027,134.23,,,
T,38.544868000,-90.076622000,169.2,,82.7,0.1,316.089,61.96,,,
T,38.544909000,-90.076218000,169.4,,82.6,0.7,316.124,35.51,,,
T,38.544996000,-90.075360000,169.8,,82.6,0.4,316.200,75.42,,,
T,38.545061000,-90.074718000,169.8,,82.6,0.1,316.256,56.43,,,
T,38.545078000,-90.074555000,169.7,,82.4,-0.9,316.270,14.33,,,
T,38.545170000,-90.074028000,169.5,,77.4,-0.5,316.317,47.06,,,
T,38.545228000,-90.073838000,169.4,,68.7,-0.5,316.335,17.77,,,
T,38.545335000,-90.073513000,169.3,,67.2,-0.3,316.366,30.72,,,
T,38.545403000,-90.073360000,169.2,,60.4,-0.4,316.381,15.33,,,
T,38.545466000,-90.073225000,169.4,,59.2,1.1,316.395,13.69,,,
T,38.545518000,-90.073127000,169.3,,55.8,-0.1,316.405,10.31,,,
T,38.545551000,-90.073059000,169.3,,58.2,-1.3,316.412,6.97,,,
T,38.545822000,-90.072662000,169.0,,48.9,-0.7,316.458,45.86,,,
T,38.545898000,-90.072584000,169.0,,38.8,0.2,316.469,10.84,,,
T,38.545961000,-90.072520000,169.0,,38.5,0.2,316.478,8.95,,,
T,38.546160000,-90.072318000,169.5,,38.4,2.0,316.506,28.25,,,
T,38.546715000,-90.071755000,170.8,,38.4,1.6,316.585,78.77,,,
T,38.547001000,-90.071465000,171.1,,38.4,0.7,316.626,40.58,,,
T,38.547374000,-90.071094000,171.0,,37.9,-0.1,316.678,52.54,,,
T,38.547424000,-90.071044000,171.0,,38.0,0.7,316.685,7.06,,,
T,38.547628000,-90.070854000,171.6,,36.1,1.8,316.713,28.06,,,
T,38.547775000,-90.071175000,171.4,,300.4,-0.5,316.746,32.39,,,
T,38.547847000,-90.071313000,171.3,,303.7,-0.4,316.760,14.44,,,
T,38.547935000,-90.071483000,171.3,,303.5,-0.3,316.778,17.75,,,
T,38.547957000,-90.071528000,171.3,,302.0,-0.8,316.782,4.62,,,
T,38.548219000,-90.071924000,170.7,,310.2,-1.3,316.828,45.14,,,
T,38.548534000,-90.072315000,169.2,,315.8,-3.1,316.876,48.83,,,
T,38.548881000,-90.072658000,169.6,,322.3,1.0,316.925,48.76,,,
T,38.549410000,-90.073114000,170.3,,326.0,0.9,316.996,70.91,,,
T,38.549479000,-90.073173000,170.3,,326.2,-0.3,317.005,9.23,,,
T,38.549711000,-90.073373000,169.6,,326.0,-2.2,317.036,31.10,,,
T,38.550146000,-90.073749000,169.3,,325.9,-0.6,317.095,58.36,,,
T,38.550420000,-90.073985000,169.0,,326.0,-0.8,317.131,36.72,,,
T,38.550927000,-90.074422000,168.6,,326.0,-0.5,317.199,67.96,,,
T,38.551465000,-90.074887000,168.1,,325.9,-0.8,317.272,72.18,,,
T,38.551697000,-90.075106000,167.8,,323.6,-0.8,317.304,32.06,,,
T,38.551909000,-90.075345000,167.8,,318.6,0.0,317.335,31.43,,,
T,38.552148000,-90.075676000,167.3,,312.7,-1.2,317.374,39.20,,,
T,38.552333000,-90.075977000,167.9,,308.2,1.8,317.408,33.32,,,
T,38.552516000,-90.076350000,168.6,,302.1,1.7,317.446,38.34,,,
T,38.552657000,-90.076715000,169.0,,296.3,1.1,317.481,35.46,,,
T,38.552798000,-90.077213000,169.0,,289.9,0.0,317.528,46.15,,,
T,38.552887000,-90.077692000,168.8,,283.4,-0.3,317.570,42.91,,,
T,38.553049000,-90.078792000,168.9,,280.7,0.1,317.668,97.56,,,
T,38.553111000,-90.079164000,169.4,,282.0,1.6,317.701,33.15,,,
T,38.553173000,-90.079457000,169.7,,285.1,1.1,317.728,26.45,,,
T,38.553239000,-90.079721000,169.5,,287.7,-1.0,317.752,24.15,,,
T,38.553315000,-90.080001000,169.1,,289.1,-1.3,317.778,25.82,,,
T,38.553451000,-90.080424000,169.0,,292.3,-0.4,317.817,39.84,,,
T,38.554120000,-90.082263000,166.0,,294.9,-1.7,317.994,176.67,,,
T,38.554230000,-90.082642000,165.6,,290.4,-1.1,318.029,35.22,,,
T,38.554298000,-90.083005000,165.3,,283.5,-0.8,318.062,32.53,,,
T,38.554336000,-90.083408000,164.2,,276.9,-3.2,318.097,35.38,,,
T,38.554338000,-90.083793000,163.6,,270.4,-1.8,318.131,33.56,,,
T,38.554308000,-90.084163000,164.2,,264.1,1.9,318.163,32.42,,,
T,38.554236000,-90.084571000,163.7,,257.3,-1.3,318.200,36.45,,,
T,38.554131000,-90.084944000,162.1,,250.2,-4.7,318.234,34.54,,,
T,38.553764000,-90.086016000,161.6,,246.4,-0.4,318.336,101.94,,,
T,38.553681000,-90.086329000,160.8,,251.3,-2.7,318.365,28.80,,,
T,38.553618000,-90.086640000,159.9,,255.5,-3.5,318.393,28.00,,,
T,38.553573000,-90.086936000,158.7,,259.0,-4.3,318.419,26.28,,,
T,38.553546000,-90.087296000,157.0,,264.5,-5.4,318.451,31.52,,,
T,38.553551000,-90.087712000,154.9,,270.9,-5.9,318.487,36.27,,,
T,38.553588000,-90.088270000,153.9,,274.8,-2.0,318.536,48.81,,,
T,38.553630000,-90.088838000,151.3,,275.4,-5.2,318.586,49.73,1,,
T,38.553630000,-90.088838000,151.3,,275.4,,318.586,0.00,,,
T,38.553693000,-90.089694000,144.7,,275.4,-8.8,318.660,74.94,,,
T,38.553782000,-90.090900000,136.4,,275.4,-7.8,318.766,105.59,,,
T,38.553838000,-90.091666000,132.9,,275.3,-5.4,318.833,67.06,,,
T,38.553882000,-90.092278000,132.6,,275.3,-0.5,318.887,53.57,,,
T,38.554048000,-90.094606000,132.1,,275.2,-0.3,319.090,203.76,,,
T,38.554113000,-90.095104000,132.2,,279.5,0.2,319.134,44.01,,,
T,38.554196000,-90.095473000,132.4,,286.0,0.5,319.168,33.46,,,
T,38.554288000,-90.095774000,132.1,,291.3,-1.1,319.196,28.15,,,
T,38.554403000,-90.096053000,132.1,,297.8,0.3,319.224,27.47,,,
T,38.554518000,-90.096281000,132.1,,302.8,-0.2,319.247,23.62,,,
T,38.555129000,-90.097295000,133.7,,307.6,1.4,319.359,111.41,,,
T,38.555338000,-90.097585000,134.1,,312.7,1.3,319.393,34.31,,,
T,38.555598000,-90.097859000,134.0,,320.5,-0.3,319.430,37.46,,,
T,38.555820000,-90.098046000,133.6,,326.6,-1.2,319.460,29.55,,,
T,38.555955000,-90.098138000,133.4,,331.9,-1.4,319.477,17.00,,,
T,38.556087000,-90.098225000,133.2,,332.7,-1.4,319.493,16.50,,,
T,38.556635000,-90.098548000,132.3,,335.3,-1.3,319.560,67.03,,,
T,38.557303000,-90.098944000,130.8,,335.1,-1.8,319.642,81.79,,,
T,38.557564000,-90.099075000,130.3,,338.6,-1.8,319.673,31.14,,,
T,38.557688000,-90.099118000,130.1,,344.8,-1.3,319.688,14.27,,,
T,38.557783000,-90.099145000,130.0,,347.5,-1.1,319.698,10.81,,,
T,38.558038000,-90.099187000,129.6,,352.7,-1.4,319.727,28.54,,,
T,38.558146000,-90.099218000,129.3,,347.3,-1.9,319.739,12.29,,,
T,38.558211000,-90.099231000,129.2,,351.1,-1.3,319.747,7.30,,,
T,38.558265000,-90.099250000,129.2,,344.6,-0.3,319.753,6.22,,,
T,38.558348000,-90.099307000,129.2,,331.8,-0.1,319.763,10.47,,,
T,38.558416000,-90.099329000,129.2,,345.8,0.4,319.771,7.79,,,
T,38.558476000,-90.099333000,129.3,,357.0,0.4,319.778,6.67,,,
T,38.558522000,-90.099321000,129.1,,11.5,-2.4,319.783,5.21,,,
T,38.558633000,-90.099306000,128.8,,6.0,-2.5,319.795,12.39,,,
T,38.558722000,-90.099268000,128.6,,18.5,-2.1,319.806,10.42,,,
T,38.558792000,-90.099225000,128.4,,25.7,-2.2,319.814,8.63,,,
T,38.558877000,-90.099153000,128.2,,33.5,-1.8,319.826,11.33,,,
T,38.558930000,-90.099125000,128.1,,22.4,-2.1,319.832,6.37,,,
T,38.559044000,-90.099027000,128.0,,33.9,-0.9,319.847,15.27,,,
T,38.559096000,-90.098990000,127.9,,29.1,-0.5,319.854,6.61,,,
T,38.559134000,-90.098964000,127.9,,28.1,-0.6,319.859,4.79,,,
T,38.559217000,-90.098914000,127.8,,25.2,-0.9,319.869,10.19,,,
T,38.559596000,-90.098690000,127.4,,24.8,-0.9,319.915,46.38,,,
T,38.559767000,-90.098578000,127.5,,27.1,0.6,319.937,21.35,,,
T,38.559780000,-90.098569000,127.5,,28.4,0.4,319.938,1.64,,,
T,38.559943000,-90.098443000,127.6,,31.2,0.2,319.959,21.17,,,
T,38.560256000,-90.098165000,128.0,,34.8,1.1,320.002,42.36,,,
T,38.560322000,-90.098106000,128.2,,35.0,1.5,320.011,8.95,,,
T,38.560837000,-90.097643000,128.4,,35.1,0.4,320.081,69.98,,,
T,38.561033000,-90.097469000,128.5,,34.8,0.2,320.107,26.52,,,
T,38.561391000,-90.097151000,128.5,,34.8,-0.0,320.156,48.45,,,
T,38.562463000,-90.096192000,127.3,,35.0,-0.8,320.301,145.42,,,
T,38.562978000,-90.095740000,127.7,,34.5,0.6,320.371,69.43,,,
T,38.563280000,-90.095468000,129.0,,35.2,3.1,320.412,41.06,,,
T,38.563425000,-90.095330000,129.6,,36.7,3.0,320.432,20.09,,,
T,38.563722000,-90.095068000,129.8,,34.6,0.6,320.472,40.10,,,
T,38.564659000,-90.094239000,129.1,,34.7,-0.6,320.598,126.65,,,
T,38.565572000,-90.093433000,129.1,,34.6,0.1,320.722,123.31,,,
T,38.565766000,-90.093260000,129.1,,34.9,0.0,320.748,26.29,1,,
T,38.565766000,-90.093260000,129.1,,34.9,,320.748,0.00,,,
T,38.565876000,-90.093163000,129.1,,34.6,0.1,320.763,14.85,,,
T,38.566049000,-90.092960000,129.1,,42.5,-0.1,320.789,26.11,,,
T,38.566091000,-90.092917000,129.1,,38.7,-0.3,320.795,5.98,,,
T,38.566537000,-90.092455000,128.7,,39.0,-0.6,320.859,63.82,,,
T,38.566817000,-90.092154000,128.6,,40.0,-0.3,320.899,40.67,,,
T,38.566947000,-90.092012000,128.6,,40.5,0.2,320.918,19.01,,,
T,38.567018000,-90.091935000,128.6,,40.3,-0.5,320.929,10.35,,,
T,38.567534000,-90.091368000,129.8,,40.7,1.6,321.004,75.65,,,
T,38.567670000,-90.091218000,129.5,,40.8,-1.4,321.024,19.97,,,
T,38.567675000,-90.091213000,129.5,,38.0,2.0,321.025,0.71,,,
T,38.567900000,-90.090966000,129.2,,40.6,-1.1,321.058,32.97,,,
T,38.568011000,-90.090843000,129.2,,40.9,0.0,321.074,16.33,,,
T,38.568163000,-90.090673000,129.4,,41.2,1.2,321.097,22.45,,,
T,38.569079000,-90.089680000,129.9,,40.3,0.4,321.230,133.52,,,
T,38.569539000,-90.089211000,129.9,,38.6,-0.0,321.296,65.41,,,
T,38.569624000,-90.089153000,129.6,,28.1,-2.7,321.307,10.70,,,
T,38.571240000,-90.087404000,129.7,,40.2,0.0,321.542,235.40,,,
T,38.572296000,-90.086253000,129.8,,40.4,0.0,321.696,154.28,,,
T,38.573022000,-90.085440000,129.8,,41.2,0.0,321.804,107.31,,,
T,38.573328000,-90.085075000,129.8,,43.0,-0.1,321.850,46.54,,,
T,38.573777000,-90.084482000,129.7,,45.9,-0.1,321.922,71.80,,,
T,38.574246000,-90.083801000,128.9,,48.6,-1.1,322.001,78.94,,,
T,38.576013000,-90.081184000,130.4,,49.2,0.5,322.302,300.80,,,
T,38.576963000,-90.079776000,129.9,,49.2,-0.3,322.463,161.79,,,
T,38.577056000,-90.079642000,129.6,,48.4,-1.7,322.479,15.59,,,
T,38.577129000,-90.079512000,129.7,,54.3,1.0,322.493,13.93,,,
T,38.577418000,-90.079090000,129.7,,48.8,-0.1,322.542,48.80,,,
T,38.577647000,-90.078770000,129.0,,47.5,-1.8,322.579,37.73,,,
T,38.577797000,-90.078552000,128.9,,48.6,-0.3,322.605,25.26,,,
T,38.577912000,-90.078379000,128.9,,49.6,-0.4,322.624,19.75,,,
T,38.577996000,-90.078252000,128.8,,49.8,-0.5,322.639,14.47,,,
T,38.578166000,-90.077967000,129.1,,52.7,1.1,322.670,31.19,,,
T,38.578319000,-90.077683000,129.3,,55.4,0.6,322.700,30.01,,,
T,38.578519000,-90.077285000,130.3,,57.3,2.4,322.741,41.18,,,
T,38.578670000,-90.076996000,131.1,,56.2,2.7,322.772,30.25,,,
T,38.578805000,-90.076760000,132.0,,53.8,3.8,322.797,25.45,,,
T,38.578873000,-90.076639000,132.4,,54.3,2.5,322.810,12.97,,,
T,38.579012000,-90.076400000,132.9,,53.4,2.1,322.836,25.92,,,
T,38.579093000,-90.076266000,133.0,,52.3,0.5,322.851,14.74,,,
T,38.579326000,-90.075912000,133.5,,49.9,1.3,322.891,40.26,,,
T,38.579631000,-90.075472000,133.5,,48.4,0.0,322.942,51.15,,,
T,38.579889000,-90.075130000,133.5,,46.0,-0.2,322.983,41.33,,,
T,38.580163000,-90.074800000,133.0,,43.3,-1.1,323.025,41.86,,,
T,38.580917000,-90.073930000,131.6,,42.1,-1.2,323.138,112.93,,,
T,38.581330000,-90.073454000,130.7,,42.0,-1.5,323.200,61.82,,,
T,38.581540000,-90.073209000,130.5,,42.4,-0.6,323.232,31.61,,,
T,38.581777000,-90.072924000,130.1,,43.2,-1.1,323.268,36.18,,,
T,38.581953000,-90.072689000,129.6,,46.2,-1.8,323.296,28.30,,,
T,38.582183000,-90.072381000,129.2,,46.3,-1.0,323.333,37.04,,,
T,38.582402000,-90.072052000,129.2,,49.6,0.1,323.371,37.59,,,
T,38.582540000,-90.071838000,129.3,,50.5,0.4,323.395,24.13,,,
T,38.582834000,-90.071363000,129.4,,51.6,0.2,323.448,52.71,,,
T,38.583068000,-90.070940000,129.6,,54.7,0.3,323.493,45.09,,,
T,38.583209000,-90.070668000,129.9,,56.4,1.3,323.521,28.40,,,
T,38.583346000,-90.070384000,129.9,,58.3,-0.1,323.550,29.05,,,
T,38.583532000,-90.069977000,130.1,,59.7,0.4,323.591,41.04,,,
T,38.584098000,-90.068674000,130.7,,60.9,0.5,323.721,129.76,,,
T,38.584566000,-90.067606000,131.9,,60.7,1.1,323.827,106.58,,,
T,38.584583000,-90.067566000,131.9,,61.5,-0.5,323.831,3.96,,,
T,38.584769000,-90.067143000,132.4,,60.6,1.3,323.874,42.25,,,
T,38.584897000,-90.066870000,132.6,,59.0,0.6,323.901,27.71,,,
T,38.585028000,-90.066610000,132.9,,57.2,1.2,323.928,26.92,,,
T,38.585151000,-90.066390000,133.2,,54.4,0.9,323.952,23.53,,,
T,38.585283000,-90.066168000,133.3,,52.7,0.4,323.976,24.27,,,
T,38.585505000,-90.065834000,133.9,,49.6,1.7,324.014,38.13,,,
T,38.585594000,-90.065707000,133.9,,48.1,-0.2,324.029,14.83,,,
T,38.586066000,-90.065031000,133.4,,48.2,-0.5,324.108,78.83,,,
T,38.586362000,-90.064614000,133.1,,47.8,-0.6,324.157,48.99,,,
T,38.586685000,-90.064160000,133.0,,47.7,-0.2,324.210,53.39,,,
T,38.587012000,-90.063688000,133.1,,48.4,0.1,324.265,54.85,,,
T,38.587224000,-90.063375000,132.9,,49.1,-0.5,324.301,36.02,,,
T,38.587360000,-90.063158000,133.0,,51.3,0.4,324.325,24.19,,,
T,38.587508000,-90.062905000,133.0,,53.2,-0.0,324.353,27.49,,,
T,38.587638000,-90.062672000,133.2,,54.5,0.9,324.378,24.91,,,
T,38.587763000,-90.062422000,133.4,,57.4,0.9,324.404,25.83,,,
T,38.588238000,-90.061496000,134.3,,56.7,0.9,324.500,96.38,,,
T,38.588540000,-90.060909000,134.7,,56.6,0.7,324.561,61.15,,,
T,38.588624000,-90.060746000,134.9,,56.6,1.5,324.578,16.99,,,
T,38.588722000,-90.060554000,135.2,,56.9,1.5,324.598,19.95,,,
T,38.588784000,-90.060434000,135.4,,56.5,1.2,324.611,12.52,,,
T,38.588959000,-90.060113000,135.8,,55.1,1.2,324.645,34.05,,,
T,38.589086000,-90.059903000,135.8,,52.3,-0.1,324.668,23.10,,,
T,38.589312000,-90.059565000,136.3,,49.5,1.4,324.706,38.69,,,
T,38.589516000,-90.059308000,136.4,,44.6,0.4,324.738,31.85,,,
T,38.589743000,-90.059051000,136.5,,41.5,0.3,324.772,33.71,,,
T,38.591518000,-90.057291000,134.9,,37.8,-0.7,325.022,249.67,,,
T,38.591923000,-90.056921000,136.0,,35.5,1.9,325.077,55.32,,,
T,38.592322000,-90.056587000,137.1,,33.2,2.1,325.130,53.00,,,
T,38.592615000,-90.056362000,137.5,,31.0,1.2,325.168,37.98,,,
T,38.592900000,-90.056155000,138.0,,29.6,1.3,325.204,36.42,,,
T,38.593284000,-90.055904000,138.0,,27.1,0.0,325.252,47.91,,,
T,38.593626000,-90.055700000,137.8,,25.0,-0.5,325.294,41.92,,,
T,38.593983000,-90.055502000,137.1,,23.4,-1.6,325.337,43.22,,,
T,38.594896000,-90.054990000,135.2,,23.7,-1.7,325.448,110.73,,,
T,38.594990000,-90.054937000,135.1,,23.8,-1.2,325.460,11.41,,,
T,38.595636000,-90.054588000,134.2,,22.9,-1.2,325.537,77.89,,,
T,38.596081000,-90.054347000,134.1,,22.9,-0.1,325.591,53.68,,,
T,38.596506000,-90.054134000,133.8,,21.4,-0.7,325.642,50.70,,,
T,38.596759000,-90.054012000,134.3,,20.7,1.7,325.672,30.03,,,
T,38.596903000,-90.053946000,134.3,,19.7,0.2,325.689,16.99,,,
T,38.597084000,-90.053874000,134.7,,17.3,2.0,325.710,21.05,,,
T,38.597354000,-90.053779000,135.9,,15.4,3.7,325.741,31.09,,,
T,38.597544000,-90.053708000,136.3,,16.3,2.1,325.763,21.98,,,
T,38.597929000,-90.053534000,136.9,,19.5,1.2,325.808,45.35,,,
T,38.599187000,-90.052957000,138.2,,19.7,0.9,325.957,148.42,,,
T,38.599368000,-90.052878000,140.9,,18.8,12.8,325.978,21.24,,,
T,38.599767000,-90.052706000,140.9,,18.6,-0.1,326.025,46.76,,,
T,38.600276000,-90.052517000,140.5,,16.2,-0.6,326.084,58.85,,,
T,38.600846000,-90.052342000,141.3,,13.5,1.2,326.149,65.08,,,
T,38.601080000,-90.052288000,141.7,,10.2,1.4,326.175,26.40,,,
T,38.601377000,-90.052222000,142.1,,9.9,1.3,326.208,33.47,,,
T,38.602365000,-90.052004000,142.6,,9.8,0.4,326.320,111.31,,,
T,38.602787000,-90.051908000,142.8,,10.1,0.5,326.367,47.59,,,
T,38.603488000,-90.051681000,141.3,,14.2,-1.9,326.448,80.29,,,
T,38.603821000,-90.051558000,140.9,,16.1,-1.0,326.486,38.49,,,
T,38.604213000,-90.051389000,139.5,,18.6,-3.1,326.532,45.94,,,
T,38.604472000,-90.051267000,139.2,,20.2,-1.1,326.563,30.65,,,
T,38.604762000,-90.051120000,137.8,,21.6,-3.8,326.597,34.65,,,
T,38.605673000,-90.050623000,134.9,,23.1,-2.7,326.707,110.00,,,
T,38.608899000,-90.048850000,132.4,,23.2,-0.6,327.097,389.99,,,
T,38.610150000,-90.048160000,133.0,,23.3,0.4,327.249,151.32,,,
T,38.610615000,-90.047904000,133.2,,23.3,0.4,327.305,56.23,,,
T,38.610852000,-90.047773000,133.2,,23.4,-0.2,327.334,28.68,,,
T,38.611860000,-90.047219000,132.5,,23.2,-0.6,327.455,121.86,,,
T,38.612832000,-90.046685000,132.4,,23.2,-0.1,327.573,117.50,,,
T,38.612924000,-90.046634000,132.4,,23.4,0.2,327.584,11.14,,,
T,38.612964000,-90.046611000,132.4,,24.2,-0.5,327.589,4.87,,,
T,38.613015000,-90.046582000,132.4,,24.0,-0.4,327.595,6.20,,,
T,38.613173000,-90.046491000,132.3,,24.2,-0.5,327.614,19.25,,,
T,38.613261000,-90.046439000,132.1,,24.8,-1.4,327.625,10.77,,,
T,38.614070000,-90.045984000,131.4,,23.7,-0.7,327.723,98.16,,,
T,38.614170000,-90.045928000,131.8,,23.6,4.0,327.735,12.13,,,
T,38.614172000,-90.045927000,131.9,,21.3,3.4,327.736,0.24,,,
T,38.614335000,-90.045835000,132.1,,23.8,1.2,327.756,19.79,,,
T,38.614336000,-90.045834000,132.1,,38.0,1.4,327.756,0.14,,,
T,38.614740000,-90.045606000,131.4,,23.8,-1.4,327.805,49.05,,,
T,38.614749000,-90.045600000,131.4,,27.5,-0.2,327.806,1.13,,,
T,38.614979000,-90.045456000,131.0,,26.1,-1.3,327.834,28.45,,,
T,38.615171000,-90.045330000,130.9,,27.1,-0.4,327.858,23.97,,,
T,38.615377000,-90.045189000,131.1,,28.1,0.4,327.884,25.96,,,
T,38.615676000,-90.044960000,131.1,,30.9,0.0,327.923,38.72,,,
T,38.615789000,-90.044874000,131.0,,30.7,-0.3,327.938,14.61,,,
T,38.615839000,-90.044836000,131.0,,30.7,-0.7,327.944,6.46,,,
T,38.616061000,-90.044644000,130.6,,34.0,-1.4,327.974,29.78,,,
T,38.616132000,-90.044578000,130.5,,36.0,-0.8,327.984,9.76,,,
T,38.616352000,-90.044344000,130.3,,39.7,-0.6,328.015,31.81,,,
T,38.616519000,-90.044155000,130.4,,41.5,0.3,328.040,24.79,,,
T,38.616765000,-90.043860000,130.4,,43.1,0.0,328.078,37.49,,,
T,38.616956000,-90.043589000,130.3,,47.9,-0.3,328.109,31.73,,,
T,38.617443000,-90.042914000,131.1,,47.3,1.0,328.189,79.87,,,
T,38.617729000,-90.042561000,131.5,,44.0,1.0,328.233,44.19,,,
T,38.617922000,-90.042338000,132.1,,42.1,2.0,328.262,28.92,,,
T,38.618152000,-90.042090000,132.4,,40.1,1.0,328.296,33.44,,,
T,38.618461000,-90.041790000,133.2,,37.2,1.8,328.339,43.12,,,
T,38.618466000,-90.041786000,133.2,,32.0,1.8,328.340,0.66,,,
T,38.618773000,-90.041517000,133.9,,34.4,1.7,328.381,41.36,,,
T,38.618983000,-90.041339000,134.3,,33.5,1.5,328.409,28.00,,,
T,38.619408000,-90.040991000,135.0,,32.6,1.2,328.465,56.07,,,
T,38.619724000,-90.040733000,135.2,,32.5,0.4,328.507,41.66,,,
T,38.620734000,-90.039904000,135.4,,32.7,0.2,328.640,133.35,,,
T,38.621061000,-90.039622000,134.9,,34.0,-1.1,328.684,43.83,,,
T,38.621384000,-90.039329000,134.3,,35.3,-1.4,328.728,44.01,,,
T,38.621607000,-90.039104000,134.0,,38.2,-1.1,328.759,31.57,,,
T,38.621816000,-90.038881000,133.8,,39.8,-0.5,328.790,30.26,,,
T,38.622149000,-90.038498000,133.6,,41.9,-0.4,328.839,49.79,,,
T,38.622342000,-90.038263000,133.6,,43.6,-0.1,328.869,29.63,,,
T,38.622597000,-90.037956000,133.4,,43.2,-0.4,328.908,38.94,,,
T,38.622834000,-90.037745000,132.9,,34.8,-1.7,328.940,32.09,,,
T,38.623058000,-90.037474000,132.8,,43.4,-0.2,328.974,34.28,,,
T,38.623145000,-90.037369000,132.9,,43.3,0.5,328.988,13.30,,,
T,38.623567000,-90.036836000,133.1,,44.6,0.4,329.054,65.95,,,
T,38.623735000,-90.036648000,133.1,,41.2,0.1,329.078,24.82,,,
T,38.623892000,-90.036441000,133.6,,45.8,1.8,329.103,25.07,,,
T,38.624042000,-90.036263000,133.7,,42.8,0.5,329.126,22.75,,,
T,38.624336000,-90.035960000,134.7,,38.8,2.5,329.168,41.97,,,
T,38.625325000,-90.035048000,134.8,,35.8,0.1,329.304,135.50,,,
T,38.625333000,-90.035041000,134.8,,34.4,0.6,329.305,1.08,,,
T,38.625593000,-90.034798000,135.0,,36.1,0.7,329.341,35.79,,,
T,38.625926000,-90.034499000,134.9,,35.0,-0.4,329.386,45.22,,,
T,38.626212000,-90.034220000,135.2,,37.3,0.9,329.426,39.98,,,
T,38.626425000,-90.034032000,135.6,,34.6,1.3,329.455,28.76,,,
T,38.626670000,-90.033819000,135.2,,34.2,-1.1,329.487,32.92,,,
T,38.627024000,-90.033490000,134.5,,36.0,-1.6,329.536,48.63,,,
T,38.627380000,-90.033161000,133.7,,35.8,-1.6,329.585,48.81,,,
T,38.627523000,-90.033032000,133.1,,35.2,-2.9,329.604,19.45,,,
T,38.627635000,-90.032930000,132.3,,35.4,-5.3,329.620,15.28,,,
T,38.628640000,-90.032022000,130.9,,35.2,-1.0,329.756,136.74,,,
