type,latitude,longitude,altitude (m),vmg (km/h),course,slope (%),distance (km),distance_interval (m),eos,name,desc
T,41.850050000,-103.631946000,1185.0,,47.6,-3.1,10.988,33.48,,,
T,41.850282000,-103.631569000,1184.0,,50.4,-2.4,11.028,40.55,,,
T,41.850453000,-103.631267000,1183.5,,52.8,-1.8,11.060,31.46,,,
T,41.850617000,-103.630963000,1182.6,,54.1,-2.8,11.091,31.13,,,
T,41.850830000,-103.630519000,1181.6,,57.2,-2.3,11.135,43.81,,,
T,41.851031000,-103.630101000,1181.1,,57.2,-1.1,11.176,41.27,,,
T,41.851552000,-103.628944000,1180.9,,58.8,-0.2,11.288,112.16,,,
T,41.852628000,-103.626635000,1181.3,,58.0,0.2,11.514,225.94,,,
T,41.853036000,-103.625746000,1181.2,,58.4,-0.1,11.601,86.62,,,
T,41.853141000,-103.625521000,1181.0,,57.9,-0.9,11.623,22.03,,,
T,41.851760000,-103.624345000,1180.4,,147.6,-0.3,11.805,181.84,1,,
T,41.851760000,-103.624345000,1180.4,,147.6,,11.805,0.00,,,
T,41.849997000,-103.622832000,1179.8,,147.4,-0.2,12.037,232.66,,,
T,41.848289000,-103.621368000,1179.5,,147.4,-0.2,12.263,225.32,,,
T,41.846717000,-103.620010000,1179.3,,147.2,-0.1,12.470,207.86,,,
T,41.845593000,-103.619058000,1179.3,,147.8,-0.0,12.618,147.77,,,
T,41.845345000,-103.618839000,1179.3,,146.7,-0.0,12.651,33.01,,,
T,41.845184000,-103.618692000,1179.4,,145.8,0.6,12.673,21.65,,,
T,41.844943000,-103.618463000,1179.4,,144.7,-0.2,12.706,32.84,,,
T,41.844694000,-103.618209000,1179.3,,142.8,-0.3,12.740,34.78,,,
T,41.844434000,-103.617915000,1179.2,,139.9,-0.2,12.778,37.82,,,
T,41.844152000,-103.617570000,1179.2,,137.7,-0.1,12.821,42.45,,,
T,41.843938000,-103.617297000,1179.4,,136.5,0.7,12.854,32.85,,,
T,41.843890000,-103.617224000,1179.5,,131.4,0.3,12.862,8.07,,,
T,41.843776000,-103.617051000,1179.5,,131.5,0.1,12.881,19.15,,,
T,41.843617000,-103.616810000,1179.2,,131.5,-0.9,12.908,26.69,,,
T,41.843418000,-103.616489000,1179.1,,129.8,-0.5,12.942,34.63,,,
T,41.843279000,-103.616255000,1179.1,,128.6,0.1,12.967,24.82,,,
T,41.843247000,-103.616201000,1179.1,,128.5,0.6,12.973,5.72,,,
T,41.843063000,-103.615854000,1179.0,,125.4,-0.5,13.008,35.33,,,
T,41.842918000,-103.615554000,1179.0,,123.0,0.3,13.038,29.67,,,
T,41.842754000,-103.615179000,1178.9,,120.4,-0.4,13.074,36.08,,,
T,41.842651000,-103.614928000,1179.0,,118.8,0.5,13.098,23.78,,,
T,41.842548000,-103.614644000,1178.8,,116.0,-0.9,13.124,26.22,,,
