type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	41.140146000	-100.730654000	2787.1		329.1	-1.1	136.323	161.52								
T	41.140514000	-100.730981000	2783.9		326.2	-1.9	136.354	161.53								
T	41.140859000	-100.731341000	2783.3		321.8	-0.4	136.384	160.11								
T	41.141224000	-100.731804000	2802.2		316.3	10.2	136.419	184.26								
T	41.141513000	-100.732207000	2805.1		313.6	1.9	136.448	153.00								
T	41.141805000	-100.732688000	2799.6		308.9	-3.2	136.480	169.92								
T	41.142016000	-100.733079000	2795.8		305.6	-2.9	136.505	132.32								
T	41.142139000	-100.733336000	2794.3		302.4	-1.9	136.521	83.78								
T	41.142402000	-100.733948000	2797.9		299.7	1.9	136.558	193.90								
T	41.142558000	-100.734372000	2803.6		296.0	4.4	136.582	129.88								
T	41.142797000	-100.735183000	2799.2		291.4	-1.8	136.628	239.75								
T	41.142972000	-100.736041000	2792.7		285.2	-2.7	136.674	244.78								
T	41.143142000	-100.737294000	2805.1		280.2	3.5	136.740	350.64								
T	41.143796000	-100.742267000	2801.3		279.9	-0.3	137.004	1390.31								
T	41.145282000	-100.753430000	2801.9		280.0	0.0	137.595	3121.94								
T	41.145620000	-100.756077000	2810.9		279.6	1.2	137.735	739.38								
T	41.146241000	-100.760667000	2809.9		280.2	-0.1	137.978	1284.29								
T	41.147172000	-100.767783000	2812.3		279.9	0.1	138.355	1989.04								
T	41.147661000	-100.771440000	2815.7		280.1	0.3	138.549	1022.84								
T	41.147807000	-100.772606000	2828.0		279.4	3.8	138.610	325.51								
T	41.147817000	-100.772761000	2826.8		274.9	-2.7	138.618	42.84								
T	41.147856000	-100.775403000	2820.5		271.1	-0.9	138.756	727.79								
T	41.148009000	-100.776310000	2821.4		282.6	0.4	138.805	255.95								
T	41.148029000	-100.776621000	2821.5		274.9	0.2	138.821	85.96								
T	41.148026000	-100.777008000	2824.7		269.4	3.0	138.841	106.59								
T	41.148044000	-100.777834000	2820.8		271.7	-1.7	138.884	227.59								
T	41.148074000	-100.778028000	2818.6		281.6	-4.0	138.895	54.54								
T	41.148151000	-100.778734000	2813.2		278.2	-2.7	138.932	196.46								
T	41.148188000	-100.782664000	2820.8		270.7	0.7	139.137	1082.46								
T	41.148189000	-100.783811000	2818.2		270.1	-0.8	139.197	315.90								
T	41.148241000	-100.786246000	2820.4		271.6	0.3	139.324	670.90								
T	41.148257000	-100.788607000	2822.4		270.5	0.3	139.447	650.28								
T	41.148305000	-100.789477000	2818.5		274.2	-1.6	139.492	240.25								
T	41.148335000	-100.790663000	2831.4		271.9	3.9	139.554	326.82								
T	41.148377000	-100.791252000	2831.9		275.4	0.3	139.585	162.94								
T	41.148455000	-100.791980000	2828.3		278.1	-1.8	139.624	202.51								
T	41.148521000	-100.792324000	2825.5		284.3	-2.8	139.642	97.75								
T	41.148704000	-100.793129000	2824.8		286.8	-0.3	139.686	231.52								
T	41.148758000	-100.793520000	2826.0		280.4	1.1	139.707	109.47								
T	41.149444000	-100.796583000	2824.8		286.6	-0.1	139.873	879.83								
T	41.150487000	-100.800923000	2822.6		287.7	-0.2	140.111	1254.23								
T	41.151771000	-100.806300000	2835.0		287.6	0.8	140.405	1552.98								
T	41.152026000	-100.807283000	2838.4		289.0	1.2	140.459	286.22								
T	41.152201000	-100.807869000	2837.1		291.6	-0.8	140.492	173.52								
T	41.152413000	-100.808406000	2831.1		297.7	-3.6	140.524	166.85								
T	41.152765000	-100.809108000	2830.7		303.7	-0.2	140.568	232.00								
T	41.153063000	-100.809581000	2828.1		309.9	-1.5	140.600	169.58								
T	41.153447000	-100.810090000	2823.7		315.1	-2.2	140.637	198.05								
T	41.154352000	-100.810986000	2832.6		323.3	2.1	140.715	411.85								
T	41.154896000	-100.811506000	2833.2		324.3	0.3	140.762	244.53								
T	41.155861000	-100.812496000	2825.5		322.3	-1.7	140.846	444.92								
T	41.156810000	-100.813500000	2843.5		321.5	4.1	140.930	442.72								
T	41.159947000	-100.816619000	2830.3		323.2	-0.9	141.200	1429.73								
T	41.160525000	-100.817225000	2837.9		321.7	2.8	141.251	268.70								
T	41.160954000	-100.817728000	2839.1		318.6	0.6	141.291	208.85								
T	41.161274000	-100.818204000	2836.2		311.8	-1.7	141.324	175.43								
T	41.161488000	-100.818587000	2834.6		306.6	-1.2	141.349	131.16								
T	41.161719000	-100.819042000	2835.2		304.0	0.4	141.378	150.93								
T	41.161885000	-100.819452000	2832.7		298.3	-2.0	141.402	128.08								
T	41.162041000	-100.819895000	2827.4		295.1	-4.0	141.427	134.58								
T	41.162177000	-100.820381000	2825.5		290.4	-1.3	141.454	142.70								
T	41.162291000	-100.820909000	2831.2		286.0	3.8	141.483	151.21								
T	41.162393000	-100.821569000	2832.0		281.6	0.4	141.518	185.50								
T	41.162441000	-100.822158000	2825.2		276.2	-4.1	141.549	163.12								
T	41.162451000	-100.822497000	2827.5		272.2	2.4	141.567	93.42								
T	41.162443000	-100.824183000	2826.0		269.6	-0.3	141.655	464.26								
T	41.162407000	-100.827554000	2822.4		269.2	-0.4	141.830	928.32								
T	41.162387000	-100.831515000	2843.5		269.6	1.9	142.037	1090.71								
T	41.162426000	-100.880277000	2852.8		270.1	0.1	144.580	13426.89								
T	41.162432000	-100.914441000	2857.6		270.0	0.1	146.362	9407.24								
T	41.162479000	-100.920622000	2864.1		270.6	0.4	146.684	1702.06								
T	41.162748000	-100.944146000	2876.6		270.9	0.2	147.911	6478.18								
T	41.162765000	-100.973720000	2883.8		270.1	0.1	149.453	8143.32								
T	41.162757000	-100.976961000	2890.2		269.8	0.7	149.622	892.43								
T	41.162766000	-100.979402000	2893.7		270.3	0.5	149.750	672.15								
T	41.162746000	-100.993707000	2903.2		269.9	0.2	150.496	3938.95								
T	41.162726000	-101.007287000	2899.0		269.9	-0.1	151.204	3739.31								
T	41.162762000	-101.008807000	2907.1		271.8	1.9	151.283	418.74								
T	41.162766000	-101.009763000	2903.7		270.3	-1.3	151.333	263.24								
T	41.162709000	-101.019957000	2917.0		269.6	0.5	151.865	2807.04								
T	41.162720000	-101.021420000	2911.1		270.6	-1.5	151.941	402.86								
T	41.162727000	-101.021787000	2913.4		271.5	2.3	151.960	101.09								
T	41.162970000	-101.027900000	2917.7		273.0	0.3	152.279	1685.56								
T	41.163025000	-101.029560000	2911.7		272.5	-1.3	152.366	457.52								
T	41.163317000	-101.037200000	2916.9		272.9	0.2	152.765	2106.38								
T	41.163441000	-101.040757000	2922.0		272.7	0.5	152.951	980.47								
T	41.163493000	-101.052025000	2923.2		270.4	0.0	153.538	3102.71								
T	41.163520000	-101.062500000	2934.1		270.2	0.4	154.084	2884.32								
T	41.163546000	-101.076733000	2945.4		270.1	0.3	154.827	3919.08								
T	41.163536000	-101.079150000	2945.5		269.7	0.0	154.953	665.53								
T	41.163543000	-101.083375000	2945.4		270.1	-0.0	155.173	1163.36								
T	41.163536000	-101.084869000	2946.7		269.6	0.3	155.251	411.38								
T	41.163392000	-101.086866000	2947.6		264.5	0.2	155.356	552.37								
T	41.163296000	-101.087749000	2949.5		261.8	0.8	155.402	245.64								
T	41.163108000	-101.089011000	2945.4		258.8	-1.2	155.469	354.18								
T	41.162920000	-101.090003000	2941.2		255.9	-1.5	155.523	281.61								
T	41.162758000	-101.090678000	2944.4		252.3	1.6	155.559	195.01								
T	41.162496000	-101.091621000	2940.2		249.7	-1.5	155.612	276.65								
T	41.162130000	-101.092779000	2940.7		247.2	0.2	155.677	345.63								
T	41.161898000	-101.093432000	2940.5		244.7	-0.1	155.715	198.69								
T	41.161657000	-101.094046000	2946.3		242.5	3.0	155.751	190.51								
T	41.160588000	-101.096516000	2949.9		240.1	0.5	155.899	783.77								
T	41.159895000	-101.098330000	2951.5		243.1	0.3	156.005	559.70								
T	41.159587000	-101.099332000	2952.1		247.8	0.2	156.062	297.87								
T	41.159250000	-101.100560000	2953.8		250.0	0.5	156.130	359.76								
T	41.159011000	-101.101770000	2948.0		255.3	-1.7	156.195	344.39								
T	41.158831000	-101.102805000	2950.9		257.0	1.0	156.251	292.46								
T	41.158769000	-101.103257000	2946.2		259.7	-3.7	156.275	126.50								
T	41.158658000	-101.104280000	2951.1		261.8	1.7	156.328	284.59								
T	41.157632000	-101.117291000	2961.7		264.0	0.3	157.011	3602.33								
T	41.157489000	-101.119334000	2959.2		264.7	-0.4	157.118	565.00								
T	41.157327000	-101.121237000	2967.2		263.5	1.5	157.218	527.35								
T	41.157012000	-101.125305000	2966.2		264.1	-0.1	157.431	1126.10								
T	41.156953000	-101.126205000	2969.2		265.0	1.2	157.478	248.77								
T	41.156907000	-101.126670000	2965.4		262.5	-2.9	157.502	129.14								
T	41.156734000	-101.128808000	2968.4		263.9	0.5	157.615	592.12								
T	41.156651000	-101.130019000	2975.6		264.8	2.1	157.678	334.85								
T	41.156117000	-101.136729000	2963.5		264.0	-0.7	158.030	1858.02								
T	41.155831000	-101.139832000	2959.3		263.0	-0.5	158.193	860.84								
T	41.155521000	-101.143347000	2965.9		263.3	0.7	158.378	974.54								
T	41.154851000	-101.151840000	2965.9		264.0	-0.0	158.823	2351.56								
T	41.153581000	-101.168298000	2982.6		264.2	0.4	159.686	4555.92								
T	41.153511000	-101.169058000	2988.8		263.0	3.0	159.726	210.85								
T	41.152857000	-101.177557000	2989.5		264.2	0.0	160.171	2352.67								
T	41.152665000	-101.179861000	2990.1		263.7	0.1	160.292	638.36								
T	41.152576000	-101.181135000	2989.7		264.7	-0.1	160.359	352.35								
T	41.152518000	-101.181723000	2992.3		262.5	1.6	160.390	163.31								
T	41.152153000	-101.186545000	2989.1		264.3	-0.2	160.643	1334.61								
T	41.152089000	-101.187213000	2985.6		262.7	-1.9	160.678	185.44								
T	41.152030000	-101.188101000	2985.7		265.0	0.0	160.724	245.50								
T	41.151865000	-101.190049000	2989.6		263.6	0.7	160.826	539.84								
T	41.151819000	-101.190451000	2994.7		261.4	4.6	160.848	111.97								
T	41.151617000	-101.192123000	2997.1		260.9	0.5	160.936	466.31								
T	41.151327000	-101.193956000	2992.1		258.1	-1.0	161.034	515.75								
T	41.151166000	-101.194804000	2994.0		255.8	0.8	161.079	240.80								
T	41.150762000	-101.196775000	3001.6		254.8	1.4	161.186	562.42								
T	41.150247000	-101.199167000	2992.1		254.0	-1.4	161.316	684.97								
T	41.149791000	-101.201393000	2989.7		254.8	-0.4	161.436	635.17								
T	41.149485000	-101.202790000	2993.1		253.8	0.9	161.512	400.58								
T	41.148693000	-101.206559000	2997.0		254.4	0.4	161.716	1077.39								
T	41.147899000	-101.210175000	3002.5		253.7	0.5	161.912	1037.07								
T	41.147544000	-101.211692000	3002.2		252.7	-0.1	161.995	437.37								
T	41.146895000	-101.214330000	3001.4		251.9	-0.1	162.140	764.07								
T	41.146447000	-101.216096000	3002.5		251.4	0.2	162.237	513.05								
T	41.145154000	-101.220734000	3007.1		249.7	0.3	162.495	1361.53								
T	41.144107000	-101.224230000	2999.4		248.3	-0.7	162.691	1035.72								
T	41.141486000	-101.232598000	3005.2		247.4	0.2	163.163	2494.87								
T	41.140690000	-101.235108000	3001.0		247.2	-0.6	163.305	749.74								
T	41.139897000	-101.237698000	3010.9		247.9	1.3	163.451	769.70								
T	41.136521000	-101.248545000	3014.3		247.6	0.1	164.063	3231.18								
T	41.136187000	-101.249750000	3022.2		249.8	2.2	164.130	353.54								
T	41.135462000	-101.252648000	3023.9		251.6	0.2	164.289	840.87								
T	41.133482000	-101.260809000	3018.5		252.1	-0.2	164.737	2361.05								
T	41.132354000	-101.265505000	3036.2		252.3	1.3	164.994	1357.37								
T	41.132071000	-101.266902000	3025.4		254.9	-2.7	165.069	398.42								
T	41.131667000	-101.269025000	3026.5		255.8	0.2	165.183	603.09								
T	41.131466000	-101.270136000	3027.8		256.5	0.4	165.243	314.70								
T	41.130194000	-101.277048000	3024.9		256.3	-0.1	165.614	1959.76								
T	41.130073000	-101.277645000	3025.4		254.9	0.3	165.646	170.27								
T	41.129382000	-101.281336000	3034.6		256.0	0.9	165.845	1047.55								
T	41.128139000	-101.288022000	3037.1		256.1	0.1	166.204	1896.83								
T	41.128056000	-101.288514000	3029.4		257.4	-5.5	166.230	138.88								
T	41.127504000	-101.291435000	3031.5		255.9	0.3	166.387	829.49								
T	41.127094000	-101.293681000	3036.5		256.4	0.8	166.508	636.56								
T	41.126954000	-101.294386000	3035.4		255.2	-0.5	166.546	200.82								
T	41.126821000	-101.295147000	3038.3		256.9	1.3	166.587	215.19								
T	41.126677000	-101.295892000	3040.8		255.6	1.1	166.627	211.85								
T	41.126633000	-101.296178000	3037.6		258.5	-4.0	166.642	80.41								
T	41.126403000	-101.297388000	3038.0		255.8	0.1	166.707	343.73								
T	41.125455000	-101.302765000	3038.2		256.8	0.0	166.995	1521.14								
T	41.124771000	-101.306444000	3035.2		256.1	-0.3	167.193	1043.80								
T	41.124585000	-101.307842000	3040.6		260.0	1.4	167.267	391.08								
T	41.124388000	-101.309793000	3044.6		262.4	0.7	167.370	542.30								
T	41.123678000	-101.316514000	3034.2		262.0	-0.6	167.724	1869.73								
T	41.123593000	-101.317417000	3041.4		262.9	2.9	167.771	250.71								
T	41.123527000	-101.318852000	3047.9		266.5	1.6	167.846	396.10								
T	41.123526000	-101.319658000	3044.4		269.9	-1.6	167.888	222.07								
T	41.123565000	-101.320766000	3045.0		272.7	0.2	167.946	305.60								
T	41.123626000	-101.321670000	3047.6		275.1	1.0	167.994	250.06								
T	41.123777000	-101.324593000	3049.6		273.9	0.3	168.147	807.21								
T	41.123880000	-101.327162000	3051.3		273.0	0.2	168.281	708.80								
T	41.124670000	-101.341306000	3051.2		274.2	-0.0	169.021	3907.50								
T	41.124758000	-101.343882000	3058.3		272.6	1.0	169.155	710.45								
T	41.124780000	-101.345318000	3057.8		271.2	-0.1	169.230	395.72								
T	41.124773000	-101.346595000	3061.6		269.6	1.1	169.297	351.84								
T	41.124696000	-101.349182000	3066.9		267.7	0.7	169.432	713.30								
T	41.124667000	-101.349685000	3061.1		265.6	-4.2	169.458	138.99								
T	41.124561000	-101.351452000	3063.1		265.4	0.4	169.551	488.36								
T	41.124475000	-101.352473000	3064.6		263.6	0.5	169.604	283.04								
T	41.124422000	-101.353279000	3067.3		265.0	1.2	169.647	222.90								
T	41.124131000	-101.356156000	3070.9		262.4	0.4	169.798	799.72								
T	41.123570000	-101.362022000	3080.0		262.8	0.6	170.107	1629.06								
T	41.123500000	-101.362779000	3071.5		263.0	-4.1	170.146	210.12								
T	41.123331000	-101.364179000	3064.3		260.9	-1.9	170.220	390.61								
T	41.123130000	-101.365331000	3074.9		257.0	3.3	170.282	325.74								
T	41.123023000	-101.365790000	3073.4		252.8	-1.1	170.307	132.34								
T	41.122526000	-101.367271000	3071.2		246.0	-0.5	170.392	446.42								
T	41.121956000	-101.368921000	3064.3		245.4	-1.4	170.486	499.81								
T	41.121794000	-101.369550000	3063.5		251.1	-0.5	170.521	183.08								
T	41.121661000	-101.370119000	3057.9		252.8	-3.4	170.552	164.09								
T	41.121577000	-101.370560000	3062.1		255.8	3.4	170.576	125.30								
T	41.121487000	-101.371297000	3064.3		260.8	1.1	170.615	205.69								
T	41.121123000	-101.374959000	3067.1		262.5	0.3	170.808	1017.66								
T	41.120544000	-101.381067000	3065.5		262.8	-0.1	171.129	1696.10								
T	41.120505000	-101.381627000	3067.1		264.7	1.1	171.158	154.95								
T	41.120468000	-101.382939000	3069.6		267.9	0.7	171.227	361.75								
T	41.120455000	-101.384714000	3072.9		269.4	0.7	171.319	489.09								
T	41.120478000	-101.385500000	3068.2		272.2	-2.1	171.360	216.73								
T	41.120512000	-101.386132000	3064.6		274.1	-2.1	171.393	174.58								
T	41.120693000	-101.388659000	3075.5		275.4	1.6	171.526	699.38								
T	41.120998000	-101.393290000	3073.8		275.0	-0.1	171.768	1280.81								
T	41.121105000	-101.394744000	3074.1		275.6	0.1	171.845	402.51								
T	41.121351000	-101.398541000	3079.9		274.9	0.5	172.044	1050.01								
T	41.121737000	-101.404019000	3081.9		275.3	0.1	172.331	1515.87								
T	41.121857000	-101.405386000	3085.4		276.6	0.9	172.402	379.17								
T	41.122073000	-101.407590000	3083.7		277.4	-0.3	172.518	612.33								
T	41.122273000	-101.410717000	3087.9		274.9	0.5	172.682	864.64								
T	41.122463000	-101.413098000	3090.0		276.0	0.3	172.807	659.66								
T	41.122612000	-101.414402000	3093.5		278.6	1.0	172.876	363.36								
T	41.122680000	-101.414864000	3093.2		281.1	-0.2	172.901	129.68								
T	41.122977000	-101.417272000	3086.9		279.3	-0.9	173.028	672.22								
T	41.123491000	-101.421160000	3095.7		280.0	0.8	173.234	1087.47								
T	41.123848000	-101.423961000	3103.4		279.6	1.0	173.382	782.61								
T	41.123934000	-101.424560000	3104.2		280.8	0.5	173.414	167.98								
T	41.124354000	-101.427848000	3095.2		279.6	-1.0	173.588	918.73								
T	41.124604000	-101.429676000	3095.7		280.3	0.1	173.685	511.81								
T	41.125768000	-101.438659000	3097.7		279.8	0.1	174.160	2510.99								
T	41.125928000	-101.439811000	3101.5		280.4	1.2	174.221	322.70								
T	41.126059000	-101.440925000	3108.1		278.9	2.1	174.280	310.60								
T	41.126451000	-101.444009000	3101.1		279.6	-0.8	174.443	861.58								
T	41.126749000	-101.446516000	3099.9		279.0	-0.2	174.576	699.17								
T	41.126902000	-101.448025000	3103.4		277.7	0.8	174.655	419.46								
T	41.127031000	-101.449996000	3100.3		275.0	-0.6	174.759	545.05								
T	41.127081000	-101.451283000	3107.0		273.0	1.9	174.826	355.04								
T	41.127094000	-101.452066000	3104.5		271.3	-1.1	174.867	215.77								
T	41.127090000	-101.453451000	3107.7		269.8	0.8	174.939	381.57								
T	41.127044000	-101.455451000	3110.7		268.3	0.5	175.043	551.26								
T	41.126997000	-101.456011000	3110.2		263.6	-0.3	175.073	155.23								
T	41.126954000	-101.457064000	3112.1		266.9	0.6	175.128	290.53								
T	41.126667000	-101.461416000	3107.0		265.0	-0.4	175.356	1203.55								
T	41.126598000	-101.462080000	3107.8		262.1	0.5	175.391	184.65								
T	41.126537000	-101.462895000	3105.2		264.3	-1.2	175.433	225.63								
T	41.126432000	-101.464828000	3104.4		265.9	-0.2	175.535	533.92								
T	41.126374000	-101.465694000	3102.1		264.9	-0.9	175.580	239.52								
T	41.126363000	-101.466210000	3103.8		268.4	1.2	175.607	142.22								
T	41.126328000	-101.466645000	3106.8		263.9	2.5	175.630	120.52								
T	41.126170000	-101.469436000	3113.4		265.7	0.9	175.776	771.09								
T	41.126068000	-101.471525000	3109.7		266.3	-0.6	175.885	576.73								
T	41.125717000	-101.477830000	3109.6		265.8	-0.0	176.215	1741.78								
T	41.125687000	-101.478643000	3110.4		267.2	0.4	176.257	224.26								
T	41.125599000	-101.480310000	3108.3		266.0	-0.5	176.344	460.39								
T	41.125576000	-101.481773000	3110.7		268.8	0.6	176.421	403.16								
T	41.125463000	-101.484648000	3111.3		267.0	0.1	176.571	793.16								
T	41.125079000	-101.491480000	3115.5		265.7	0.2	176.929	1887.48								
T	41.124976000	-101.493703000	3115.7		266.5	0.0	177.045	613.61								
T	41.124841000	-101.496210000	3112.3		265.9	-0.5	177.176	692.46								
T	41.124699000	-101.498417000	3117.0		265.1	0.8	177.291	610.25								
T	41.124521000	-101.500500000	3115.6		263.5	-0.2	177.401	577.55								
T	41.124450000	-101.501788000	3120.0		265.8	1.2	177.468	355.80								
T	41.124407000	-101.502388000	3120.3		264.6	0.2	177.500	166.05								
T	41.124349000	-101.503653000	3120.1		266.5	-0.1	177.566	349.17								
T	41.124221000	-101.506011000	3122.9		265.9	0.4	177.689	651.34								
T	41.124183000	-101.507150000	3120.9		267.5	-0.7	177.749	314.12								
T	41.124190000	-101.507624000	3118.7		271.1	-1.6	177.773	130.62								
T	41.124248000	-101.508494000	3125.3		275.1	2.7	177.819	240.63								
T	41.124332000	-101.509161000	3122.8		279.5	-1.3	177.854	186.30								
T	41.124400000	-101.509601000	3122.7		281.6	-0.1	177.878	123.73								
T	41.124587000	-101.510478000	3122.9		285.8	0.1	177.925	251.05								
T	41.124991000	-101.511790000	3124.8		292.2	0.5	177.999	390.30								
T	41.125476000	-101.513164000	3129.9		295.1	1.2	178.078	417.77								
T	41.125701000	-101.513871000	3131.6		292.9	0.8	178.118	211.33								
T	41.126289000	-101.515571000	3135.6		294.7	0.8	178.216	515.04								
T	41.126793000	-101.517084000	3136.5		293.9	0.2	178.302	455.50								
T	41.127057000	-101.517942000	3135.7		292.2	-0.3	178.350	255.20								
T	41.127408000	-101.519358000	3140.9		288.2	1.3	178.428	410.54								
T	41.127563000	-101.520103000	3140.0		285.4	-0.4	178.469	212.88								
T	41.127716000	-101.520994000	3151.1		282.8	4.4	178.516	251.72								
T	41.128243000	-101.524344000	3150.9		281.8	-0.0	178.695	942.69								
T	41.128424000	-101.525661000	3149.3		280.3	-0.4	178.765	368.78								
T	41.128506000	-101.526609000	3154.6		276.6	2.0	178.814	262.87								
T	41.128580000	-101.527942000	3167.8		274.2	3.6	178.884	368.23								
T	41.128625000	-101.531146000	3160.0		271.1	-0.9	179.051	882.84								
T	41.128661000	-101.532858000	3151.7		271.6	-1.8	179.141	471.83								
T	41.128766000	-101.539366000	3140.3		271.2	-0.6	179.480	1793.34								
T	41.128773000	-101.540203000	3144.4		270.6	1.8	179.524	230.60								
T	41.128744000	-101.543859000	3139.8		269.4	-0.5	179.715	1007.27								
T	41.128776000	-101.545949000	3135.1		271.2	-0.8	179.824	575.91								
T	41.128890000	-101.550275000	3146.3		272.0	0.9	180.050	1192.52								
T	41.129344000	-101.566081000	3147.6		272.2	0.0	180.875	4357.61								
T	41.129626000	-101.576320000	3156.1		272.1	0.3	181.410	2822.65								
T	41.129816000	-101.582871000	3167.8		272.2	0.6	181.752	1806.08								
T	41.129991000	-101.589036000	3180.5		272.2	0.7	182.074	1699.60								
T	41.130140000	-101.594306000	3169.3		272.2	-0.8	182.349	1452.85								
T	41.130159000	-101.595925000	3170.2		270.9	0.2	182.433	446.07								
T	41.130149000	-101.597160000	3171.1		269.4	0.2	182.498	340.25								
T	41.130127000	-101.597818000	3169.3		267.5	-1.0	182.532	181.45								
T	41.130047000	-101.599410000	3167.5		266.2	-0.4	182.615	439.55								
T	41.129980000	-101.600441000	3169.0		265.1	0.5	182.669	285.08								
T	41.129333000	-101.611691000	3169.0		265.6	0.0	183.258	3108.24								
T	41.129274000	-101.613342000	3169.3		267.3	0.1	183.344	455.35								
T	41.129260000	-101.614636000	3171.5		269.2	0.6	183.412	356.53								
T	41.129275000	-101.615693000	3172.6		271.1	0.4	183.467	291.25								
T	41.129328000	-101.617207000	3172.9		272.7	0.1	183.546	417.54								
T	41.129675000	-101.623200000	3171.0		274.4	-0.1	183.860	1655.86								
T	41.130018000	-101.628902000	3192.7		274.6	1.4	184.158	1575.82								
T	41.130078000	-101.629662000	3196.7		276.0	1.9	184.198	210.51								
T	41.130205000	-101.630952000	3195.2		277.4	-0.4	184.266	358.38								
T	41.130551000	-101.633809000	3170.3		279.1	-3.1	184.417	797.11								
T	41.132267000	-101.647445000	3181.9		279.5	0.3	185.138	3808.19								
T	41.132450000	-101.648759000	3176.4		280.5	-1.5	185.208	368.07								
T	41.132599000	-101.649744000	3182.6		281.4	2.2	185.260	276.73								
T	41.133702000	-101.656774000	3205.4		281.8	1.2	185.635	1977.87								
T	41.133874000	-101.657943000	3198.9		281.1	-2.0	185.697	328.07								
T	41.133932000	-101.658404000	3198.7		279.5	-0.2	185.721	128.74								
T	41.134040000	-101.659656000	3203.1		276.5	1.3	185.787	347.13								
T	41.134093000	-101.660747000	3203.1		273.7	0.0	185.844	301.16								
T	41.134100000	-101.661712000	3202.4		270.6	-0.3	185.894	265.84								
T	41.134090000	-101.662187000	3203.6		268.4	0.9	185.919	130.90								
T	41.134042000	-101.663213000	3199.2		266.4	-1.6	185.973	283.18								
T	41.133968000	-101.664187000	3204.0		264.2	1.8	186.024	269.66								
T	41.133787000	-101.665856000	3195.5		261.8	-1.8	186.112	464.47								
T	41.132648000	-101.675803000	3202.3		261.4	0.2	186.637	2771.42								
T	41.132404000	-101.677785000	3192.2		260.7	-1.8	186.741	553.19								
T	41.132303000	-101.678523000	3192.5		259.7	0.1	186.781	206.61								
T	41.132190000	-101.679183000	3192.6		257.2	0.1	186.816	186.42								
T	41.132075000	-101.679763000	3198.6		255.3	3.6	186.847	165.18								
T	41.131856000	-101.680697000	3195.0		252.7	-1.3	186.898	269.39								
T	41.131702000	-101.681281000	3198.8		250.7	2.2	186.930	170.39								
T	41.130511000	-101.685205000	3202.8		248.1	0.3	187.151	1164.86								
T	41.129828000	-101.687415000	3190.7		247.7	-1.8	187.276	657.73								
T	41.128682000	-101.691144000	3196.3		247.8	0.5	187.486	1108.93								
T	41.128293000	-101.692446000	3201.7		248.4	1.4	187.559	385.68								
T	41.128074000	-101.693261000	3194.7		250.4	-2.9	187.604	238.29								
T	41.127868000	-101.694173000	3203.2		253.3	3.2	187.654	262.23								
T	41.127649000	-101.695311000	3202.7		255.7	-0.1	187.715	323.51								
T	41.127532000	-101.696075000	3197.1		258.5	-2.6	187.755	214.76								
T	41.127457000	-101.696673000	3204.4		260.5	4.4	187.787	167.00								
T	41.127064000	-101.699943000	3199.5		260.9	-0.5	187.960	912.20								
T	41.126239000	-101.706761000	3200.3		260.9	0.0	188.320	1902.29								
T	41.125739000	-101.710923000	3213.1		260.9	1.1	188.540	1161.05								
T	41.125612000	-101.711909000	3212.6		260.3	-0.2	188.592	275.56								
T	41.125487000	-101.713018000	3205.7		261.5	-2.2	188.651	308.92								
T	41.124915000	-101.717702000	3214.2		260.8	0.7	188.898	1307.21								
T	41.124494000	-101.721267000	3210.5		261.1	-0.4	189.087	994.11								
T	41.123931000	-101.725889000	3214.7		260.8	0.3	189.331	1289.85								
T	41.123594000	-101.728162000	3220.5		258.9	0.9	189.452	638.17								
T	41.123388000	-101.729260000	3219.1		256.0	-0.4	189.511	311.69								
T	41.122032000	-101.736960000	3210.0		256.8	-0.4	189.923	2178.29								
T	41.121588000	-101.739526000	3211.0		257.1	0.1	190.061	725.27								
T	41.121380000	-101.740788000	3211.5		257.7	0.1	190.128	355.88								
T	41.121264000	-101.741606000	3219.5		259.3	3.5	190.172	229.31								
T	41.121120000	-101.742797000	3215.4		260.9	-1.2	190.234	332.32								
T	41.120529000	-101.748485000	3248.2		262.1	2.1	190.534	1581.94								
T	41.120425000	-101.749269000	3238.9		260.0	-4.2	190.576	219.31								
T	41.120355000	-101.749708000	3231.6		258.0	-5.9	190.599	123.62								
T	41.120133000	-101.750880000	3238.9		255.9	2.2	190.662	332.90								
T	41.120037000	-101.751309000	3244.2		253.5	4.3	190.685	123.27								
T	41.119780000	-101.752325000	3234.8		251.4	-3.2	190.741	295.19								
T	41.119635000	-101.752852000	3235.3		249.9	0.3	190.771	154.52								
T	41.119381000	-101.753676000	3251.3		247.7	6.5	190.817	245.18								
T	41.119121000	-101.754408000	3247.9		244.8	-1.5	190.859	222.83								
T	41.118972000	-101.754795000	3243.9		242.9	-3.4	190.882	119.66								
T	41.118838000	-101.755143000	3240.4		242.9	-3.2	190.902	107.60								
T	41.120031000	-101.755527000	3241.8		346.4	0.3	190.987	447.37								
T	41.120283000	-101.755663000	3244.8		337.9	3.0	191.006	99.17								
T	41.120761000	-101.755782000	3252.0		349.4	4.0	191.039	177.22								
T	41.121035000	-101.755834000	3252.2		351.9	0.2	191.058	100.86								
T	41.121283000	-101.755872000	3249.9		353.4	-2.5	191.076	90.97								
T	41.121605000	-101.755904000	3246.3		355.7	-3.1	191.098	117.65								
T	41.121873000	-101.755919000	3246.5		357.6	0.2	191.116	97.74								
