Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
5643.969408,1581.4548,-0.0319890840393151,86.679024,42.829885,-106.350285,5188.5,-3.2,3.507,284.38
5735.702016,1579.26024,-0.0239953935918699,92.314776,42.829663,-106.351373,5181.3,-2.4,3.564,302.87
5811.341184,1575.90744,-0.0449696618523276,75.538584,42.829456,-106.352253,5170.3,-4.5,3.611,247.83
5849.96544,1575.08448,-0.020996913816563,38.109144,42.829345,-106.352694,5167.6,-2.1,3.635,125.03
5899.855104,1575.90744,0.0159986348763435,50.30724,42.829196,-106.353275,5170.3,1.6,3.666,165.05
6057.570816,1575.9684,0,158.413704,42.828578,-106.355021,5170.5,0,3.764,519.73
6229.770624,1571.94504,-0.0229959456201157,172.141896,42.827906,-106.356918,5157.3,-2.3,3.871,564.77
6321.503232,1571.67072,-0.0029999910000486,90.751152,42.827531,-106.357904,5156.4,-0.3,3.928,297.74
6504.968448,1574.17008,0.0139990854408831,183.58104,42.826833,-106.359939,5164.6,1.4,4.042,602.3
6564.514176,1575.6636,0.0249947936189202,60.188856,42.826576,-106.360587,5169.5,2.5,4.079,197.47
6607.966464,1575.75504,0.00199999733333973,43.09872,42.826384,-106.361045,5169.8,0.2,4.106,141.4
6678.7776,1573.3776,-0.0339869077462549,70.92696,42.826071,-106.361801,5162,-3.4,4.15,232.7
6694.87104,1572.43272,-0.057935093623417,16.194024,42.825995,-106.36197,5158.9,-5.8,4.16,53.13
6730.276608,1571.00016,-0.0409770494767878,34.561272,42.825832,-106.36233,5154.2,-4.1,4.182,113.39
6791.43168,1574.04816,0.048960840065008,61.651896,42.825526,-106.362959,5164.2,4.9,4.22,202.27
6863.85216,1575.93792,0.0259941437084617,73.356216,42.825104,-106.363649,5170.4,2.6,4.265,240.67
6916.960512,1577.67528,0.0329880288209954,52.44084,42.824796,-106.364135,5176.1,3.3,4.298,172.05
7188.939648,1577.67528,0,271.21104,42.823101,-106.366522,5176.1,0,4.467,889.8
7295.156352,1580.96712,0.0309900753885694,107.341416,42.822442,-106.367482,5186.9,3.1,4.533,352.17
7328.952576,1582.00344,0.0309900753885694,32.88792,42.82224,-106.367776,5190.3,3.1,4.554,107.9
7359.530112,1580.47944,-0.048960840065008,30.955488,42.822072,-106.368078,5185.3,-4.9,4.573,101.56
7509.199104,1578.89448,-0.0109995563655408,150.1902,42.821231,-106.369516,5180.1,-1.1,4.666,492.75
