Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
12152.156544,290.74872,0.0349857188285258,8.607552,39.092919,-95.602429,953.9,3.5,7.551,28.24
12205.264896,291.63264,0.0169983626172461,52.97424,39.092778,-95.601844,956.8,1.7,7.584,173.8
12251.935872,291.3888,-0.00499995833395832,47.268384,39.092638,-95.601328,956,-0.5,7.613,155.08
12293.778816,290.99256,-0.00899975701180912,41.839896,39.092506,-95.600875,954.7,-0.9,7.639,137.27
12330.793728,287.97504,-0.082810188285538,36.518088,39.092386,-95.600482,944.8,-8.3,7.662,119.81
12380.683392,284.19552,-0.0748598477107669,50.035968,39.092211,-95.599949,932.4,-7.5,7.693,164.16
12420.916992,283.67736,-0.0129992677409163,39.133272,39.092069,-95.599535,930.7,-1.3,7.718,128.39
12548.055168,280.14168,-0.0279926861068139,127.232664,39.091559,-95.598218,919.1,-2.8,7.797,417.43
12596.335488,279.44064,-0.0139990854408831,48.82896,39.091358,-95.597716,916.8,-1.4,7.827,160.2
12644.615808,276.05736,-0.0688908087464289,48.807624,39.091162,-95.597211,905.7,-6.9,7.857,160.13
12694.505472,272.6436,-0.0698860016346425,48.87468,39.090971,-95.596702,894.5,-7,7.888,160.35
12721.86432,273.89328,0.0449696618523276,28.075128,39.090853,-95.596415,898.6,4.5,7.905,92.11
12760.488576,274.59432,0.0189977141617588,37.996368,39.09071,-95.596016,900.9,1.9,7.929,124.66
12818.42496,275.35632,0.0129992677409163,57.841896,39.090502,-95.595403,903.4,1.3,7.965,189.77
