type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.734290000	-106.531430000	5229.2		199.4	-1.5	16.044	88.88								
T	42.733790000	-106.531690000	5233.9		200.9	2.4	16.081	195.16								
T	42.733500000	-106.531820000	5239.2		198.2	4.8	16.102	111.32								
T	42.733260000	-106.531940000	5239.0		200.2	-0.3	16.120	93.22								
T	42.732930000	-106.532070000	5244.7		196.1	4.6	16.143	125.24								
T	42.732520000	-106.532240000	5241.7		196.9	-1.9	16.173	156.25								
T	42.731990000	-106.532440000	5227.2		195.5	-7.2	16.211	200.50								
T	42.730560000	-106.532880000	5217.3		192.7	-1.9	16.312	534.42								
T	42.730110000	-106.532990000	5225.2		190.2	4.8	16.344	166.65								
T	42.729580000	-106.533080000	5221.0		187.1	-2.2	16.381	194.67								
T	42.729270000	-106.533150000	5221.2		189.4	0.2	16.402	114.54								
T	42.729097000	-106.533171000	5225.5		185.1	6.8	16.414	63.30								
T	42.728240000	-106.533280000	5245.7		185.3	6.5	16.474	313.71								
T	42.727740000	-106.533310000	5250.4		182.5	2.5	16.508	182.41								
T	42.727080000	-106.533330000	5236.5		181.3	-5.8	16.554	240.60								
T	42.726810000	-106.533330000	5242.8		180.0	6.4	16.572	98.40								
T	42.726490000	-106.533340000	5253.2		181.3	8.9	16.595	116.66								
T	42.726120000	-106.533330000	5246.4		178.9	-5.0	16.620	134.88								
T	42.725470000	-106.533340000	5242.2		180.6	-1.8	16.665	236.91								
T	42.724670000	-106.533340000	5235.3		180.0	-2.4	16.720	291.57								
T	42.724573000	-106.533344000	5234.0		181.7	-3.8	16.727	35.37								
T	42.724280000	-106.533360000	5228.0		182.3	-5.6	16.747	106.87								
T	42.723990000	-106.533400000	5228.2		185.8	0.2	16.767	106.24								
T	42.723570000	-106.533500000	5229.1		189.9	0.6	16.797	155.41								
T	42.723220000	-106.533640000	5239.2		196.4	7.6	16.822	132.99								
T	42.722800000	-106.533840000	5251.8		199.3	7.8	16.853	162.23								
T	42.722580000	-106.533960000	5258.0		201.8	7.1	16.869	86.42								
T	42.722280000	-106.534170000	5258.8		207.2	0.7	16.892	123.04								
T	42.721480000	-106.534830000	5259.2		211.2	0.1	16.957	341.27								
T	42.720780000	-106.535430000	5247.8		212.2	-3.8	17.014	301.80								
T	42.720420000	-106.535720000	5258.4		210.6	7.0	17.043	152.61								
T	42.720040000	-106.536060000	5255.4		213.3	-1.8	17.074	165.92								
T	42.719048000	-106.536902000	5248.0		211.9	-1.7	17.155	426.51								
T	42.718770000	-106.537140000	5243.0		212.2	-4.2	17.178	119.82								
T	42.718340000	-106.537500000	5236.2		211.6	-3.7	17.213	184.17								
T	42.718060000	-106.537760000	5239.5		214.3	2.7	17.236	123.68								
T	42.717690000	-106.538070000	5236.1		211.6	-2.1	17.266	158.51								
T	42.717313000	-106.538358000	5228.3		209.3	-5.0	17.296	157.70								
T	42.716793000	-106.538823000	5228.4		213.3	0.0	17.339	227.01								
T	42.715928000	-106.539459000	5226.3		208.4	-0.6	17.407	358.61								
T	42.715220000	-106.540389000	5212.2		224.0	-3.9	17.475	359.24								
T	42.714498000	-106.541425000	5224.8		226.5	3.3	17.548	383.10								
T	42.713513000	-106.543157000	5244.0		232.3	3.3	17.659	587.84								
T	42.712654000	-106.545527000	5239.4		243.7	-0.7	17.793	709.75								
T	42.711212000	-106.549793000	5226.4		245.3	-1.0	18.032	1261.28								
T	42.710057000	-106.553209000	5244.1		245.3	1.8	18.223	1010.03								
T	42.708568000	-106.557883000	5259.4		246.6	1.1	18.483	1368.48								
T	42.708196000	-106.558987000	5262.5		245.4	0.9	18.544	326.24								
T	42.707792000	-106.560042000	5256.1		242.5	-2.0	18.605	319.52								
T	42.707301000	-106.561090000	5251.9		237.5	-1.2	18.668	333.72								
T	42.706804000	-106.561948000	5252.6		231.8	0.2	18.724	293.25								
T	42.706138000	-106.562949000	5257.7		227.8	1.4	18.792	362.37								
T	42.705587000	-106.563659000	5247.5		223.4	-3.7	18.845	277.04								
T	42.704972000	-106.564324000	5239.3		218.5	-2.8	18.899	286.69								
T	42.698539000	-106.569650000	5256.1		211.3	0.6	19.419	2747.13								
T	42.695876000	-106.571844000	5276.1		211.2	1.8	19.634	1135.72								
T	42.695353000	-106.572263000	5265.5		210.5	-4.8	19.676	221.41								
T	42.684680000	-106.580880000	5317.7		210.7	1.2	20.534	4527.53								
T	42.679901000	-106.584828000	5352.9		211.3	1.7	20.920	2039.77								
T	42.675316000	-106.588563000	5365.1		210.9	0.6	21.289	1949.66								
