Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
10896.868224,1970.41008,0.108571375038731,43.98264,42.340183,-111.185581,6464.6,10.9,6.771,144.3
10937.101824,1972.5132,0.0519532065609139,40.382952,42.340187,-111.185091,6471.5,5.2,6.796,132.49
10983.7728,1969.37376,-0.066900014828884,46.991016,42.340232,-111.184524,6461.2,-6.7,6.825,154.17
11007.91296,1967.7888,-0.0649086896934335,24.301704,42.340279,-111.184236,6456,-6.5,6.84,79.73
11040.09984,1968.0936,0.00899975701180912,31.528512,42.340354,-111.183867,6457,0.9,6.86,103.44
11088.38016,1967.75832,-0.00699988567002795,47.948088,42.340511,-111.183325,6455.9,-0.7,6.89,157.31
11123.785728,1965.56376,-0.060924508138259,35.862768,42.340667,-111.182944,6448.7,-6.1,6.912,117.66
11276.673408,1964.52744,-0.00699988567002795,153.226008,42.341387,-111.181358,6445.3,-0.7,7.007,502.71
11386.1088,1966.5696,0.0189977141617588,110.07852,42.341919,-111.180231,6452,1.9,7.075,361.15
11424.733056,1964.98464,-0.0409770494767878,38.456616,42.342101,-111.179834,6446.8,-4.1,7.099,126.17
11466.576,1963.0644,-0.0459675957971045,42.074592,42.342288,-111.17939,6440.5,-4.6,7.125,138.04
11501.981568,1964.49696,0.0409770494767878,34.357056,42.342432,-111.179021,6445.2,4.1,7.147,112.72
11527.731072,1966.14288,0.0649086896934335,25.475184,42.342526,-111.178739,6450.6,6.5,7.163,83.58
11548.652544,1968.88608,0.122385281471803,22.180296,42.3426,-111.178489,6459.6,12.3,7.176,72.77
11614.635648,1970.86728,0.0299910048568779,65.550288,42.342669,-111.177699,6466.1,3,7.217,215.06
11640.385152,1969.52616,-0.0519532065609139,25.472136,42.342675,-111.17739,6461.7,-5.2,7.233,83.57
11648.431872,1968.97752,-0.0659044176898375,8.662416,42.342671,-111.177285,6459.9,-6.6,7.238,28.42
11658.087936,1968.36792,-0.0698860016346425,8.415528,42.342667,-111.177183,6457.9,-7,7.244,27.61
11677.400064,1966.4172,-0.0957067080868037,20.607528,42.342638,-111.176936,6451.5,-9.6,7.256,67.61
11696.712192,1964.34456,-0.111535184073861,18.540984,42.342603,-111.176716,6444.7,-11.2,7.268,60.83
11714.414976,1963.30824,-0.0549446421065614,18.428208,42.342548,-111.176505,6441.3,-5.5,7.279,60.46
11733.727104,1963.39968,0.00399997866687146,18.665952,42.342485,-111.176295,6441.6,0.4,7.291,61.24
11754.648576,1964.40552,0.0499583957219428,20.13204,42.342426,-111.176064,6444.9,5,7.304,66.05
11772.35136,1964.92368,0.0299910048568779,17.791176,42.342341,-111.175881,6446.6,3,7.315,58.37
11780.39808,1965.28944,0.0369831295219108,9.54024,42.342299,-111.17578,6447.8,3.7,7.32,31.3
11798.100864,1966.69152,0.0818169486036546,17.376648,42.34222,-111.175598,6452.4,8.2,7.331,57.01
11836.72512,1970.77584,0.1056056498234,38.392608,42.342009,-111.175229,6465.8,10.6,7.355,125.96
11870.521344,1973.36664,0.075854179688926,34.033968,42.3418,-111.174927,6474.3,7.6,7.376,111.66
11918.801664,1975.50024,0.0449696618523276,47.478696,42.341509,-111.174505,6481.3,4.5,7.406,155.77
11971.910016,1982.23632,0.127307741870854,52.779168,42.341213,-111.174004,6503.4,12.8,7.439,173.16
12033.065088,1984.88808,0.0429735270295798,61.566552,42.340873,-111.173414,6512.1,4.3,7.477,201.99
12094.22016,1983.7908,-0.0179980563778262,61.697616,42.340615,-111.172751,6508.5,-1.8,7.515,202.42
12142.50048,1980.16368,-0.0768483614080399,47.493936,42.340437,-111.172227,6496.6,-7.7,7.545,155.82
12203.655552,1981.6572,0.0249947936189202,61.08192,42.340252,-111.171529,6501.5,2.5,7.583,200.4
12654.271872,1978.97496,-0.00599992800155516,450.790056,42.33907,-111.166296,6492.7,-0.6,7.863,1478.97
12660.709248,1979.40168,0.060924508138259,6.800088,42.33905,-111.166218,6494.1,6.1,7.867,22.31
12676.802688,1980.25512,0.0549446421065614,15.922752,42.339004,-111.166035,6496.9,5.5,7.877,52.24
12803.940864,1995.73896,0.12041461351207,127.97028,42.338677,-111.164546,6547.7,12.1,7.956,419.85
12811.987584,1996.31808,0.0857889172453911,6.76656,42.338658,-111.164468,6549.6,8.6,7.961,22.2
12903.720192,1996.7448,0.00499995833395832,92.622624,42.338396,-111.163401,6551,0.5,8.018,303.88
12927.860352,1994.51976,-0.0907500503958844,24.435816,42.338293,-111.163139,6543.7,-9.1,8.033,80.17
