type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	42.861592000	-106.399290000	5219.0		56.2	-8.1	17.431	105.72								
T	42.861730000	-106.398953000	5216.1		60.8	-2.8	17.450	103.41								
T	42.861851000	-106.398550000	5216.7		67.7	0.5	17.472	116.71								
T	42.861976000	-106.397981000	5213.0		73.3	-2.3	17.502	159.22								
T	42.862045000	-106.397646000	5213.8		74.3	0.9	17.520	93.27								
T	42.862241000	-106.396560000	5208.4		76.2	-1.8	17.577	299.81								
T	42.862359000	-106.395712000	5201.7		79.3	-2.9	17.621	231.40								
T	42.862406000	-106.394951000	5192.5		85.2	-4.5	17.659	204.76								
T	42.862429000	-106.394275000	5196.7		87.3	2.3	17.694	181.44								
T	42.862524000	-106.382731000	5161.2		89.4	-1.1	18.280	3095.36								
T	42.862526000	-106.382246000	5163.7		89.7	1.9	18.305	130.04								
T	42.862532000	-106.381132000	5177.2		89.6	4.5	18.361	298.69								
T	42.862563000	-106.377838000	5211.7		89.3	3.9	18.529	883.25								
T	42.862610000	-106.376690000	5234.8		86.8	7.5	18.587	308.28								
T	42.862744000	-106.375424000	5262.1		81.8	8.0	18.652	342.93								
T	42.863692000	-106.368173000	5304.5		79.9	2.1	19.026	1974.57								
T	42.863793000	-106.367397000	5304.4		79.9	-0.1	19.066	211.29								
T	42.863989000	-106.365900000	5312.8		79.9	2.1	19.143	407.67								
T	42.865045000	-106.357689000	5315.8		80.0	0.1	19.566	2234.84								
T	42.865371000	-106.355206000	5308.1		79.8	-1.1	19.694	676.23								
T	42.865503000	-106.354136000	5305.7		80.4	-0.8	19.750	290.88								
T	42.865666000	-106.352823000	5310.2		80.4	1.2	19.817	357.00								
T	42.865742000	-106.352206000	5300.6		80.5	-5.7	19.849	167.72								
T	42.866028000	-106.350183000	5288.0		79.1	-2.3	19.954	552.30								
T	42.866107000	-106.349598000	5300.0		79.6	7.5	19.984	159.46								
T	42.866173000	-106.349176000	5303.5		78.0	3.1	20.006	115.67								
T	42.866244000	-106.348782000	5305.9		76.2	2.2	20.026	108.76								
T	42.866291000	-106.348568000	5305.6		73.3	-0.5	20.038	59.88								
T	42.866370000	-106.348209000	5304.1		73.3	-1.5	20.057	100.46								
T	42.866452000	-106.347860000	5304.4		72.2	0.3	20.075	98.22								
T	42.866520000	-106.347580000	5302.8		71.7	-2.0	20.090	79.05								
T	42.866594000	-106.347282000	5299.9		71.3	-3.4	20.106	84.32								
T	42.866681000	-106.346979000	5298.6		68.6	-1.5	20.123	87.20								
T	42.866773000	-106.346681000	5297.4		67.2	-1.4	20.139	86.65								
T	42.866885000	-106.346338000	5298.7		66.0	1.3	20.158	100.61								
T	42.866980000	-106.346061000	5300.9		64.9	2.8	20.174	81.94								
T	42.867100000	-106.345764000	5308.6		61.1	8.4	20.191	90.85								
T	42.867446000	-106.344948000	5317.0		59.9	3.3	20.239	252.51								
T	42.867753000	-106.344223000	5300.8		60.0	-7.2	20.281	224.28								
T	42.867871000	-106.343943000	5300.1		60.1	-0.8	20.298	86.51								
T	42.868199000	-106.343254000	5304.5		57.0	2.0	20.339	220.03								
T	42.868500000	-106.342615000	5309.8		57.3	2.6	20.378	203.43								
T	42.868717000	-106.342085000	5293.0		60.8	-10.3	20.409	162.62								
T	42.868848000	-106.341677000	5289.2		66.3	-3.2	20.431	119.35								
T	42.869016000	-106.341009000	5296.2		71.1	3.7	20.467	189.26								
T	42.869076000	-106.340394000	5303.1		82.4	4.2	20.498	166.32								
T	42.869095000	-106.340200000	5304.5		82.4	2.6	20.508	52.47								
T	42.869138000	-106.339773000	5302.7		82.2	-1.6	20.530	115.54								
T	42.869100000	-106.339543000	5299.5		102.7	-5.1	20.542	63.20								
T	42.869009000	-106.339403000	5296.0		131.6	-7.0	20.552	50.09								
T	42.868899000	-106.339317000	5293.8		150.2	-4.7	20.561	46.25								
T	42.868802000	-106.339273000	5295.3		161.6	3.9	20.568	37.27								
T	42.868661000	-106.339243000	5298.3		171.1	5.7	20.577	52.02								
T	42.867887000	-106.339387000	5304.7		187.8	2.3	20.631	284.73								
T	42.867750000	-106.339412000	5305.0		187.6	0.6	20.641	50.38								
T	42.867587000	-106.337924000	5323.3		98.5	4.5	20.717	403.33								
T	42.867157000	-106.337601000	5321.0		151.2	-1.3	20.751	179.05								

