Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
28860.365952,1644.03024,0.0139990854408831,65.861184,43.025871,-108.794676,5393.8,1.4,17.933,216.08
28897.380864,1644.82272,0.0219964516970369,36.460176,43.025911,-108.794232,5396.4,2.2,17.956,119.62
28927.9584,1645.27992,0.0139990854408831,31.946088,43.025931,-108.793841,5397.9,1.4,17.975,104.81
28956.926592,1644.82272,-0.0159986348763435,28.858464,43.025936,-108.793487,5396.4,-1.6,17.993,94.68
29079.236736,1642.99392,-0.0149988751518506,121.862088,43.02595,-108.791992,5390.4,-1.5,18.069,399.81
29273.96736,1641.22608,-0.00899975701180912,194.069208,43.025945,-108.789611,5384.6,-0.9,18.19,636.71
29478.354048,1639.58016,-0.00799982933988663,204.990192,43.025951,-108.787096,5379.2,-0.8,18.317,672.54
30059.327232,1637.35512,-0.00399997866687146,580.4916,43.025945,-108.779974,5371.9,-0.4,18.678,1904.5
30064.155264,1637.26368,-0.0189977141617588,4.895088,43.025943,-108.779914,5371.6,-1.9,18.681,16.06
30093.123456,1636.65408,-0.0219964516970369,29.343096,43.025946,-108.779554,5369.6,-2.2,18.699,96.27
30418.210944,1636.13592,-0.00199999733333973,324.968616,43.025952,-108.775567,5367.9,-0.2,18.901,1066.17
30464.88192,1634.55096,-0.0339869077462549,47.109888,43.025953,-108.774989,5362.7,-3.4,18.93,154.56
30575.926656,1635.16056,0.00499995833395832,110.648496,43.024957,-108.774995,5364.7,0.5,18.999,363.02
30730.42368,1635.03864,-0.000999999666666867,154.753056,43.023564,-108.774987,5364.3,-0.1,19.095,507.72
31264.725888,1634.45952,-0.000999999666666867,533.470104,43.018762,-108.774994,5362.4,-0.1,19.427,1750.23
31382.208,1634.00232,-0.00399997866687146,117.649752,43.017703,-108.774999,5360.9,-0.4,19.5,385.99
31551.18912,1636.04448,0.0119994240497613,168.865296,43.016183,-108.775014,5367.6,1.2,19.605,554.02
31662.233856,1641.25656,0.0469654381300841,110.989872,43.015184,-108.775029,5384.7,4.7,19.674,364.14
31819.949568,1646.95632,0.0359844600820516,158.54172,43.013757,-108.775005,5403.4,3.6,19.772,520.15
32130.55296,1658.53872,0.0369831295219108,310.508904,43.010962,-108.774988,5441.4,3.7,19.965,1018.73
32145.037056,1659.9408,0.0947157459884758,14.88948,43.010828,-108.774991,5446,9.5,19.974,48.85
32174.005248,1660.82472,0.0299910048568779,29.105352,43.010566,-108.77499,5448.9,3,19.992,95.49
32268.956544,1661.95248,0.0119994240497613,93.875352,43.009721,-108.774985,5452.6,1.2,20.051,307.99
32478.171264,1667.80464,0.0279926861068139,209.071464,43.00784,-108.775066,5471.8,2.8,20.181,685.93
32672.901888,1674.02256,0.0319890840393151,195.196968,43.006083,-108.775045,5492.2,3.2,20.302,640.41
32730.838272,1674.114,0.00199999733333973,58.558176,43.005556,-108.77503,5492.5,0.2,20.338,192.12
32734.05696,1674.23592,0.0439716382710356,3.23088,43.005555665,-108.775069612,5492.9,4.4,20.34,10.6
32764.634496,1674.23592,-0.000999999666666867,29.970984,43.005285902,-108.775063902,5492.9,-0.1,20.359,98.33
32795.212032,1675.15032,0.0309900753885694,29.970984,43.005016138,-108.775058193,5495.9,3.1,20.378,98.33
32824.180224,1677.0096,0.0619207400583113,29.970984,43.004746374,-108.775052483,5502,6.2,20.396,98.33
32854.75776,1679.08224,0.0688908087464289,29.970984,43.00447661,-108.775046774,5508.8,6.9,20.415,98.33
32883.725952,1681.00248,0.063912832788734,29.970984,43.004206846,-108.775041064,5515.1,6.4,20.433,98.33
32914.303488,1681.97784,0.0319890840393151,29.970984,43.003937083,-108.775035355,5518.3,3.2,20.452,98.33
32932.006272,1682.06928,0.00499995833395832,17.705832,43.003777731,-108.775031982,5518.6,0.5,20.463,58.09
32962.583808,1682.73984,0.0219964516970369,29.974032,43.003509367,-108.774994022,5520.8,2.2,20.482,98.34
32991.552,1684.9344,0.0738653674061214,29.974032,43.003241003,-108.774956062,5528,7.4,20.5,98.34
32996.380032,1685.30016,0.0897581741899505,3.84048,43.003206616,-108.774951198,5529.2,9,20.503,12.6
33025.348224,1687.58616,0.0768483614080399,29.97708,43.002941087,-108.774885843,5536.7,7.7,20.521,98.35
33051.097728,1688.86632,0.0499583957219428,25.606248,43.002714273,-108.774830017,5540.9,5,20.537,84.01
33081.675264,1688.04336,-0.0269934418682879,29.980128,43.002454101,-108.77473236,5538.2,-2.7,20.556,98.36
33109.034112,1687.49472,-0.0189977141617588,27.8892,43.002212079,-108.774641517,5536.4,-1.9,20.573,91.5
33139.611648,1689.17112,0.055941571233561,29.983176,43.001955711,-108.774526582,5541.9,5.6,20.592,98.37
33168.57984,1692.31056,0.103627459996872,29.983176,43.001699343,-108.774411648,5552.2,10.4,20.61,98.37
33179.845248,1692.67632,0.0359844600820516,10.283952,43.00161141,-108.774372226,5553.4,3.6,20.617,33.74
33208.81344,1692.43248,-0.00799982933988663,29.989272,43.001363429,-108.774226904,5552.6,-0.8,20.635,98.39
33239.390976,1691.70096,-0.0249947936189202,29.989272,43.001115447,-108.774081584,5550.2,-2.5,20.654,98.39
33245.828352,1691.85336,0.0219964516970369,6.708648,43.001059969,-108.774049073,5550.7,2.2,20.658,22.01
33276.405888,1693.0116,0.0389802450252585,29.995368,43.000820955,-108.773877951,5554.5,3.9,20.677,98.41
33306.983424,1693.83456,0.0279926861068139,29.995368,43.000581941,-108.77370683,5557.2,2.8,20.696,98.41
33335.951616,1694.688,0.0289918744331005,29.995368,43.000342927,-108.77353571,5560,2.9,20.714,98.41
33366.529152,1695.08424,0.0119994240497613,29.995368,43.000103912,-108.773364592,5561.3,1.2,20.733,98.41
33395.497344,1694.50512,-0.0189977141617588,29.995368,42.999864897,-108.773193475,5559.4,-1.9,20.751,98.41
33426.07488,1694.26128,-0.00799982933988663,29.995368,42.999625882,-108.773022359,5558.6,-0.8,20.77,98.41
33456.652416,1693.74312,-0.0179980563778262,29.995368,42.999386867,-108.772851245,5556.9,-1.8,20.789,98.41
33485.620608,1693.68216,-0.000999999666666867,29.995368,42.999147851,-108.772680132,5556.7,-0.1,20.807,98.41
33516.198144,1693.07256,-0.020996913816563,29.995368,42.998908835,-108.77250902,5554.7,-2.1,20.826,98.41
33546.77568,1691.9448,-0.0369831295219108,29.995368,42.998669819,-108.77233791,5551,-3.7,20.845,98.41
33575.743872,1691.3352,-0.020996913816563,29.995368,42.998430802,-108.7721668,5549,-2.1,20.863,98.41
33606.321408,1692.31056,0.0329880288209954,29.995368,42.998191785,-108.771995693,5552.2,3.3,20.882,98.41
33636.898944,1694.56608,0.075854179688926,29.995368,42.997952769,-108.771824586,5559.6,7.6,20.901,98.41
33665.867136,1695.26712,0.0229959456201157,29.995368,42.997713751,-108.771653481,5561.9,2.3,20.919,98.41
33696.444672,1696.18152,0.0309900753885694,29.995368,42.997474734,-108.771482378,5564.9,3.1,20.938,98.41
33725.412864,1697.8884,0.0569383890598442,29.995368,42.997235716,-108.771311275,5570.5,5.7,20.956,98.41
33755.9904,1698.07128,0.00599992800155516,29.995368,42.996996698,-108.771140174,5571.1,0.6,20.975,98.41
33770.474496,1697.61408,-0.0339869077462549,14.063472,42.996884627,-108.771059949,5569.6,-3.4,20.984,46.14
33799.442688,1696.27296,-0.0439716382710356,29.995368,42.996645439,-108.770889293,5565.2,-4.4,21.002,98.41
33830.020224,1696.15104,-0.00499995833395832,29.995368,42.996406251,-108.770718639,5564.8,-0.5,21.021,98.41
33860.59776,1695.7548,-0.0129992677409163,29.995368,42.996167063,-108.770547986,5563.5,-1.3,21.04,98.41
33889.565952,1694.47464,-0.0419753301053573,29.995368,42.995927874,-108.770377334,5559.3,-4.2,21.058,98.41
33920.143488,1692.98112,-0.0499583957219428,29.995368,42.995688685,-108.770206684,5554.4,-5,21.077,98.41
33950.721024,1692.03624,-0.0309900753885694,29.995368,42.995449496,-108.770036035,5551.3,-3.1,21.096,98.41
33979.689216,1692.52392,0.0169983626172461,29.995368,42.995210307,-108.769865387,5552.9,1.7,21.114,98.41
34010.266752,1692.21912,-0.00999966668666524,29.995368,42.994971117,-108.769694741,5551.9,-1,21.133,98.41
34040.844288,1694.16984,0.0659044176898375,29.995368,42.994731927,-108.769524096,5558.3,6.6,21.152,98.41
34069.81248,1695.38904,0.03997868712329,29.995368,42.994492737,-108.769353453,5562.3,4,21.17,98.41
34100.390016,1695.05376,-0.0109995563655408,29.995368,42.994253546,-108.76918281,5561.2,-1.1,21.189,98.41
34130.967552,1695.23664,0.00599992800155516,29.995368,42.994014355,-108.769012169,5561.8,0.6,21.208,98.41
34159.935744,1695.26712,0.000999999666666867,29.995368,42.993775165,-108.76884153,5561.9,0.1,21.226,98.41
34190.51328,1694.65752,-0.020996913816563,29.995368,42.993535973,-108.768670891,5559.9,-2.1,21.245,98.41
34219.481472,1694.0784,-0.0189977141617588,29.995368,42.993296782,-108.768500254,5558,-1.9,21.263,98.41
34250.059008,1692.00576,-0.0688908087464289,29.995368,42.99305759,-108.768329619,5551.2,-6.9,21.282,98.41
34280.636544,1691.06088,-0.0309900753885694,29.995368,42.992818398,-108.768158984,5548.1,-3.1,21.301,98.41
34309.604736,1690.45128,-0.0199973339731505,29.995368,42.992579206,-108.767988351,5546.1,-2,21.319,98.41
34340.182272,1690.35984,-0.0029999910000486,29.995368,42.992340013,-108.76781772,5545.8,-0.3,21.338,98.41
34370.759808,1689.07968,-0.0419753301053573,29.995368,42.992100821,-108.767647089,5541.6,-4.2,21.357,98.41
34399.728,1688.50056,-0.0189977141617588,29.995368,42.991861628,-108.76747646,5539.7,-1.9,21.375,98.41
34430.305536,1689.84168,0.0439716382710356,29.995368,42.991622434,-108.767305832,5544.1,4.4,21.394,98.41
34460.883072,1691.73144,0.0629168489263286,29.995368,42.991383241,-108.767135206,5550.3,6.3,21.413,98.41
34489.851264,1692.00576,0.00999966668666524,29.995368,42.991144047,-108.766964581,5551.2,1,21.431,98.41
34520.4288,1690.78656,-0.0409770494767878,29.995368,42.990904853,-108.766793957,5547.2,-4.1,21.45,98.41
34549.396992,1689.93312,-0.0279926861068139,29.995368,42.990665659,-108.766623335,5544.4,-2.8,21.468,98.41
34579.974528,1689.53688,-0.0129992677409163,29.995368,42.990426464,-108.766452714,5543.1,-1.3,21.487,98.41
34610.552064,1688.22624,-0.0439716382710356,29.995368,42.99018727,-108.766282094,5538.8,-4.4,21.506,98.41
34639.520256,1687.43376,-0.0259941437084617,29.995368,42.989948075,-108.766111476,5536.2,-2.6,21.524,98.41
34670.097792,1684.9344,-0.0838032642313107,29.995368,42.989708879,-108.765940859,5528,-8.4,21.543,98.41
34682.972544,1684.53816,-0.0309900753885694,12.935712,42.989605716,-108.765867273,5526.7,-3.1,21.551,42.44
34713.55008,1683.89808,-0.020996913816563,29.980128,42.989346205,-108.765766405,5524.6,-2.1,21.57,98.36
34742.518272,1682.86176,-0.0339869077462549,29.980128,42.989086694,-108.765665538,5521.2,-3.4,21.588,98.36
34773.095808,1681.00248,-0.0619207400583113,29.980128,42.988827183,-108.765564672,5515.1,-6.2,21.607,98.36
34776.314496,1681.00248,-0.000999999666666867,3.407664,42.988797695,-108.76555321,5515.1,-0.1,21.609,11.18
34806.892032,1680.8196,-0.00599992800155516,29.974032,42.988530413,-108.765502969,5514.5,-0.6,21.628,98.34
