latitude,longitude
37.010521,-88.515183
37.010587,-88.51544
37.010656,-88.515696
37.010728,-88.515952
37.010803,-88.516206
37.010881,-88.516459
37.010968,-88.516714
37.011052,-88.516964
37.011138,-88.517211
37.011227,-88.517458
37.01132,-88.517704
37.011416,-88.517951
37.011505,-88.518193
37.011606,-88.518437
37.01171,-88.518679
37.011817,-88.518919
37.011884,-88.519064
37.011926,-88.519155
37.012038,-88.51939
37.012152,-88.519622
37.012197,-88.519711
37.012268,-88.519854
37.012317,-88.519949
37.012386,-88.520083
37.012488,-88.520273
37.012636,-88.520539
37.012742,-88.520719
37.013034,-88.521216
37.013128,-88.52137
37.013306,-88.521655
37.013446,-88.52187
37.01359,-88.52208
37.013736,-88.522288
37.013884,-88.522494
37.014033,-88.522696
37.014154,-88.522856
37.014337,-88.523094
37.014491,-88.52329
37.014648,-88.523483
37.014808,-88.523673
37.01497,-88.523862
37.015135,-88.524049
37.015143,-88.524057
37.015305,-88.524232
37.015477,-88.524413
37.015651,-88.524593
37.015826,-88.52477
37.016005,-88.524943
37.016187,-88.525114
37.01637,-88.525282
37.016555,-88.525447
37.016702,-88.525573
37.016741,-88.525607
37.016798,-88.525655
37.016929,-88.525765
37.017121,-88.525918
37.017409,-88.52614
37.017704,-88.526365
37.017903,-88.526511
37.018111,-88.526657
37.018316,-88.526794
37.018524,-88.526927
37.018731,-88.527055
37.018938,-88.527176
37.019114,-88.527276
37.019148,-88.527296
37.019572,-88.527523
37.019646,-88.52756
37.019785,-88.527631
37.020211,-88.527839
37.020423,-88.527944
37.020637,-88.528048
37.021926,-88.528688
37.022089,-88.528769
37.024698,-88.530084
37.025022,-88.530247
37.025676,-88.530566
37.026382,-88.530902
37.02752,-88.531455
37.02818,-88.53178
37.028281,-88.53183
37.02911,-88.532243
37.029755,-88.532559
37.030186,-88.532764
37.030765,-88.533039
37.031413,-88.533354
37.032328,-88.533793
37.032534,-88.533875
37.032722,-88.533934
37.032852,-88.533975
37.03324,-88.534055
37.0334,-88.534088
37.033588,-88.534113
37.033807,-88.534131
37.034194,-88.534155
37.034534,-88.534211
37.034764,-88.534266
37.035014,-88.534356
37.035269,-88.534471
37.035506,-88.534587
37.0356,-88.534645
37.035713,-88.534715
37.035823,-88.534794
37.035926,-88.534868
37.036153,-88.53504
37.036321,-88.535202
37.036507,-88.535393
37.036689,-88.535602
37.0369,-88.535887
37.037055,-88.536125
37.03719,-88.536369
37.037296,-88.536574
37.037457,-88.536946
37.037731,-88.537616
37.037942,-88.538132
37.038075,-88.538454
37.038345,-88.539123
37.038502,-88.5395
37.038626,-88.53971
37.038876,-88.540244
37.039534,-88.541369
37.039815,-88.541801
37.041362,-88.544169
37.043029,-88.546753
37.043889,-88.548055
37.044285,-88.548655
37.04493,-88.549835
37.045428,-88.551136
37.045739,-88.552307
37.045796,-88.552549
37.046031,-88.553556
37.046669,-88.55632
37.04728,-88.558942
37.047542,-88.560091
37.047644,-88.560536
37.048067,-88.562276
37.048162,-88.562669
37.048466,-88.56357
37.048557,-88.563775
37.048726,-88.564156
37.048776,-88.564268
37.049106,-88.564917
37.049283,-88.565263
37.049414,-88.565193
37.049839,-88.564967
37.049998,-88.564909
37.050223,-88.564855
37.051177,-88.5647
37.051781,-88.564602
37.052221,-88.564548
37.052521,-88.564545
37.052669,-88.564555
37.052959,-88.564596
37.053173,-88.564643
37.053382,-88.564704
37.053463,-88.564734
37.053593,-88.564782
37.053874,-88.564912
37.054085,-88.565029
37.054238,-88.565126
37.054563,-88.56537
37.054621,-88.56542
37.054694,-88.565484
37.054886,-88.56567
37.05544,-88.566289
37.056988,-88.568053
37.057909,-88.569103
37.058096,-88.569338
37.058215,-88.569503
37.058441,-88.56985
37.058649,-88.570212
37.059032,-88.570963
37.059517,-88.571921
37.060686,-88.57423
37.061213,-88.575279
37.061693,-88.576229
37.063115,-88.579043
37.063179,-88.579171
37.063408,-88.579601
37.063509,-88.579764
37.063619,-88.579919
37.063734,-88.580063
37.063859,-88.5802
37.064061,-88.580389
37.064205,-88.580501
37.064353,-88.5806
37.064596,-88.580736
37.0656,-88.58121
37.065914,-88.581373
37.067354,-88.582076
37.067548,-88.582178
37.067596,-88.582205
37.06805,-88.58256
37.068173,-88.582717
37.068395,-88.583001
37.069078,-88.58425
37.069658,-88.585318
37.06994,-88.585716
37.070216,-88.586026
37.070532,-88.586284
37.071162,-88.586703
37.071679,-88.587033
37.072578,-88.587604
37.075368,-88.589356
37.077761,-88.590859
37.079797,-88.592136
37.080623,-88.592607
37.080843,-88.592747
37.08186,-88.59339
37.082444,-88.593759
37.082444,-88.593759
37.082973,-88.594094
37.084214,-88.594878
37.08519,-88.59551
37.086216,-88.596145
37.086734,-88.596471
37.087222,-88.596778
37.087649,-88.595724
37.087732,-88.595517
37.087752,-88.595468
37.087899,-88.595102
37.087989,-88.59488
37.0881,-88.594603
37.088238,-88.594318
37.088267,-88.59426
37.088341,-88.594265
37.088571,-88.594408
37.088571,-88.594408
37.088885,-88.594605
37.089086,-88.594728
37.089162,-88.594788
37.089192,-88.59485
37.089213,-88.594894
37.089219,-88.594959
37.08921,-88.595018
37.089168,-88.59514
37.088754,-88.596167
37.089758,-88.596802
37.089823,-88.596642
40.284956,-96.825417
40.28496,-96.825374
40.284977,-96.825288
40.28501,-96.825218
40.285069,-96.82513
40.285102,-96.825065
40.285125,-96.825002
40.285138,-96.824921
40.285142,-96.824656
40.285151,-96.824574
40.285172,-96.824499
40.285198,-96.824408
40.285258,-96.824226
40.285315,-96.824054
40.285377,-96.823889
40.285387,-96.823799
40.285392,-96.823712
40.285394,-96.823629
40.285389,-96.823551
40.285372,-96.823475
40.285354,-96.823405
40.285314,-96.823282
40.285278,-96.823153
40.285253,-96.823049
40.285237,-96.822955
40.285226,-96.822861
40.285218,-96.822759
40.285214,-96.822631
40.285213,-96.822346
40.285818,-96.822338
40.285873,-96.822339
40.285782,-96.821422
40.285622,-96.819895
40.285481,-96.818556
40.28538,-96.817545
40.285314,-96.816813
40.28523,-96.815683
40.285166,-96.814876
40.285043,-96.813294
40.28492,-96.811792
40.284887,-96.811359
40.284796,-96.810158
40.284733,-96.809485
40.284663,-96.808787
40.284615,-96.80839
40.28457,-96.808033
40.284508,-96.807596
40.284479,-96.807411
40.284372,-96.806723
40.284274,-96.806117
40.284197,-96.805657
40.284092,-96.805089
40.283926,-96.804217
40.283795,-96.803595
40.283719,-96.803246
40.283687,-96.803113
40.283507,-96.802359
40.283292,-96.801527
40.283242,-96.801332
40.283062,-96.800642
40.282921,-96.800111
40.282523,-96.79868
40.282006,-96.79669
40.281874,-96.796205
40.281738,-96.795697
40.281369,-96.794348
40.279377,-96.787751
40.278666,-96.785429
40.278436,-96.784694
40.278168,-96.783948
40.277962,-96.783418
40.277801,-96.783031
40.277716,-96.78283
40.277551,-96.782465
40.277391,-96.782126
40.27726,-96.781853
40.277026,-96.781391
40.27652,-96.780415
40.276086,-96.779593
40.275446,-96.778385
40.275264,-96.778062
40.275121,-96.777826
40.274983,-96.777621
40.274807,-96.777377
40.274606,-96.777135
40.274502,-96.777021
40.274328,-96.776832
40.274118,-96.776626
40.273907,-96.776441
40.273705,-96.776281
40.273509,-96.776138
40.273262,-96.775987
40.27297,-96.77583
40.272723,-96.775714
40.272422,-96.775593
40.272264,-96.775544
40.272168,-96.775514
40.271943,-96.77546
40.271714,-96.775417
40.271497,-96.775391
40.271274,-96.775375
40.27098,-96.775365
40.269557,-96.775357
40.268425,-96.775349
40.267707,-96.775337
40.26712,-96.775329
40.266915,-96.775322
40.266683,-96.775309
40.266329,-96.775272
40.266083,-96.775231
40.26593,-96.775199
40.26593,-96.775346
40.265932,-96.776534
40.265939,-96.778631
40.265948,-96.782093
40.26595,-96.782791
40.265942,-96.78301
40.265931,-96.783194
40.2659,-96.783386
40.265843,-96.783576
40.265774,-96.783744
40.265707,-96.783889
40.265626,-96.784017
40.265543,-96.78414
40.265401,-96.784298
40.265264,-96.784414
40.265111,-96.78452
40.264994,-96.784583
40.264878,-96.784623
40.264725,-96.784648
40.264575,-96.784662
40.262869,-96.784659
40.261319,-96.784634
40.259906,-96.784637
40.259143,-96.784627
40.258057,-96.784612
40.256825,-96.784554
40.254431,-96.784517
40.248446,-96.784386
40.245419,-96.784379
40.240438,-96.784374
40.235433,-96.784358
40.233968,-96.784355
40.232239,-96.78435
40.229873,-96.784338
40.229507,-96.784343
40.229197,-96.784356
40.228973,-96.784377
40.228718,-96.784416
40.228432,-96.784472
40.228202,-96.784527
40.22791,-96.784606
40.227573,-96.784713
40.22705,-96.784929
40.226814,-96.785036
40.22664,-96.785127
40.226372,-96.785269
40.226085,-96.785438
40.225817,-96.785625
40.225528,-96.785841
40.225226,-96.786081
40.224937,-96.786337
40.22467,-96.786593
40.224366,-96.786917
40.2241,-96.78723
40.223826,-96.787572
40.223591,-96.7879
40.223365,-96.788236
40.223133,-96.788624
40.222926,-96.788987
40.222756,-96.789323
40.222585,-96.789683
40.222365,-96.790198
40.22208,-96.790884
40.221864,-96.791434
40.221728,-96.791814
40.221596,-96.792223
40.221483,-96.792637
40.221379,-96.793168
40.221264,-96.793738
40.221156,-96.794322
40.220928,-96.795418
40.220516,-96.797405
40.220323,-96.798301
40.220207,-96.798826
40.220056,-96.799526
40.219931,-96.800005
40.219705,-96.801111
40.219646,-96.801425
40.219608,-96.801666
40.21957,-96.801945
40.219538,-96.802198
40.219516,-96.802462
40.219499,-96.802695
40.219488,-96.802948
40.21948,-96.803232
40.219472,-96.803786
40.219445,-96.812957
40.21944,-96.81391
40.219429,-96.819868
40.219429,-96.819868
40.219424,-96.822314
40.219416,-96.841362
40.219386,-96.860376
40.219368,-96.865165
40.219353,-96.876498
40.219323,-96.879275
40.21931,-96.891676
40.219298,-96.89788
40.219302,-96.898404
40.219294,-96.908002
40.219265,-96.908827
40.219241,-96.909402
40.219227,-96.909577
40.219227,-96.909577
40.219188,-96.910067
40.21913,-96.910713
40.219058,-96.911267
40.218987,-96.911791
40.218916,-96.912283
40.218772,-96.913002
40.218612,-96.9137
40.218434,-96.91437
40.218051,-96.915505
40.217697,-96.91635
40.214536,-96.923758
40.214536,-96.923758
40.21344,-96.926325
40.209578,-96.935303
40.20453,-96.947039
40.201459,-96.954219
40.193641,-96.973094
40.193393,-96.97371
40.193122,-96.974421
40.192864,-96.975082
40.192617,-96.975779
40.192367,-96.976446
40.192282,-96.976671
40.191883,-96.977872
40.191668,-96.978556
40.191432,-96.979377
40.191177,-96.980395
40.191131,-96.980581
40.190903,-96.981611
40.190824,-96.982048
40.190721,-96.982623
40.19049,-96.983928
40.190351,-96.984869
40.19016,-96.986662
40.190088,-96.987459
40.190075,-96.988243
40.190045,-96.989212
40.190029,-96.990238
40.190047,-96.992163
40.190089,-96.999277
40.190076,-97.001503
40.190041,-97.003299
40.190031,-97.00637
40.190035,-97.010977
40.19004,-97.023562
40.190029,-97.029461
40.190039,-97.033681
40.189976,-97.038786
40.189978,-97.03936
40.189979,-97.039722
40.19001,-97.041305
40.190024,-97.047055
40.190028,-97.047452
40.190033,-97.048379
40.190037,-97.056273
40.190042,-97.062851
40.190048,-97.06431
40.190053,-97.064907
40.190032,-97.065653
40.189993,-97.066315
40.189916,-97.067173
40.189885,-97.06748
40.189812,-97.06802
40.189582,-97.069247
40.189462,-97.069746
40.189352,-97.070178
40.189213,-97.070675
40.189058,-97.071157
40.188984,-97.071384
40.188768,-97.072012
40.188017,-97.073856
40.186415,-97.077669
40.185943,-97.078829
40.185147,-97.08068
40.184459,-97.082119
40.183784,-97.083568
40.183164,-97.084898
40.182492,-97.086327
40.180781,-97.089608
40.180089,-97.091058
40.178537,-97.094349
40.177395,-97.09679
40.175596,-97.100596
40.175325,-97.101152
40.173312,-97.105427
40.170945,-97.110401
40.170767,-97.110813
40.170295,-97.111972
40.170006,-97.112842
40.169777,-97.113594
40.16939,-97.115028
40.168006,-97.120352
40.167847,-97.12101
40.167699,-97.121796
40.1676,-97.122717
40.167549,-97.123359
40.167515,-97.124168
40.16745,-97.125439
40.167402,-97.126204
40.167338,-97.126818
40.167244,-97.127558
40.167145,-97.128139
40.164821,-97.141152
40.164681,-97.141883
40.164535,-97.142478
40.164308,-97.143233
40.164089,-97.143852
40.163984,-97.14411
40.163894,-97.144331
40.163674,-97.144781
40.163426,-97.145231
40.163178,-97.145651
40.162923,-97.146021
40.162825,-97.146153
40.162408,-97.146663
40.161009,-97.14816
40.158257,-97.151061
40.155949,-97.153479
40.152213,-97.157398
40.150126,-97.159591
40.148413,-97.161363
40.147968,-97.161912
40.147658,-97.162363
40.147514,-97.162599
40.14734,-97.162883
40.147076,-97.163482
40.146877,-97.164066
40.146795,-97.164354
40.146765,-97.164463
40.146659,-97.164903
40.146603,-97.16528
40.14655,-97.165805
40.146534,-97.166142
40.146495,-97.167113
40.14649,-97.168448
40.14649,-97.169211
40.146523,-97.169478
40.146545,-97.171063
40.146542,-97.171191
40.146549,-97.172746
40.146572,-97.175792
40.14658,-97.177159
40.146583,-97.178516
40.146578,-97.179873
40.146569,-97.181014
40.14654,-97.181227
40.14653,-97.182603
40.146553,-97.183984
40.146559,-97.185358
40.14656,-97.186736
40.146562,-97.187395
40.146565,-97.188088
40.146567,-97.188958
40.146569,-97.189502
40.146573,-97.190721
40.146577,-97.191986
40.146578,-97.19244
40.146576,-97.192937
40.146566,-97.19399
40.146542,-97.195846
40.146556,-97.199642
40.146549,-97.20165
40.146592,-97.206327
40.146591,-97.206447
40.14659,-97.207354
40.146645,-97.213325
40.146667,-97.218597
40.146682,-97.226295
40.146744,-97.231203
40.146789,-97.237362
40.146804,-97.243572
40.14687,-97.253989
40.146896,-97.255593
40.146924,-97.269691
40.146965,-97.274682
40.14696,-97.280081
40.146964,-97.280629
40.146971,-97.282239
40.146993,-97.287888
40.147001,-97.292659
40.147001,-97.292659
40.147003,-97.293807
40.147005,-97.2972
40.147047,-97.300128
40.147083,-97.302791
40.147077,-97.310589
40.147096,-97.312635
40.147108,-97.325539
40.14711,-97.325753
40.147138,-97.331519
40.147157,-97.344131
40.147164,-97.346966
40.147166,-97.350374
40.147194,-97.355929
40.147205,-97.359027
40.147199,-97.359926
40.147151,-97.369126
40.147151,-97.372832
40.147133,-97.382143
40.147105,-97.388295
40.14711,-97.391322
40.147107,-97.392012
40.147089,-97.396733
40.14708,-97.401338
40.147061,-97.40242
40.147003,-97.403417
40.146921,-97.403987
40.146804,-97.404714
40.146393,-97.406466
40.146116,-97.407284
40.145844,-97.408052
40.145516,-97.408813
40.145458,-97.408918
40.145121,-97.409527
40.144034,-97.411553
40.143823,-97.412095
40.143715,-97.412411
40.143546,-97.412958
40.143426,-97.413394
40.143306,-97.414098
40.143228,-97.414736
40.143202,-97.415255
40.143204,-97.416065
40.143217,-97.416609
40.143472,-97.420717
40.143646,-97.42333
40.143786,-97.425582
40.143822,-97.426001
40.143941,-97.427295
40.144288,-97.429116
40.144546,-97.430164
40.144856,-97.431426
40.145334,-97.432781
40.145672,-97.433741
40.145978,-97.434693
40.146473,-97.436604
40.146735,-97.437943
40.14697,-97.439816
40.147053,-97.441775
40.147083,-97.442909
40.147052,-97.444793
40.14702,-97.46354
40.146963,-97.482176
40.14696,-97.486818
40.147143,-97.500882
40.1472,-97.508179
40.147204,-97.513943
40.147204,-97.515218
40.147205,-97.519992
40.147219,-97.522474
40.14722,-97.522808
40.14724,-97.532705
40.147229,-97.538749
40.147279,-97.546604
40.147255,-97.557679
40.147219,-97.567062
40.147242,-97.568398
40.147268,-97.568688
40.147287,-97.569603
40.147281,-97.570644
40.14728,-97.570903
40.147277,-97.572402
40.147233,-97.572794
40.147226,-97.576424
40.147209,-97.58144
40.147231,-97.584991
40.147237,-97.586015
40.147247,-97.588297
40.147251,-97.589594
40.147252,-97.589839
40.14729,-97.594881
40.147251,-97.601188
40.147227,-97.604449
40.14719,-97.611046
40.147197,-97.611614
40.14721,-97.612931
40.147209,-97.613844
40.147185,-97.623466
40.147141,-97.632753
40.147106,-97.635765
40.147061,-97.639496
40.147007,-97.643668
40.147045,-97.644988
40.147105,-97.6457
40.147199,-97.646422
40.147424,-97.647624
40.14757,-97.648168
40.148563,-97.651611
40.150161,-97.657313
40.150424,-97.65852
40.150533,-97.65934
40.150615,-97.660498
40.150639,-97.661131
40.150649,-97.661393
40.150625,-97.662217
40.150616,-97.662509
40.15055,-97.664212
40.150219,-97.670665
40.149905,-97.676414
40.149838,-97.677079
40.149717,-97.678028
40.149551,-97.67879
40.148648,-97.682658
40.147698,-97.686706
40.147376,-97.688359
40.147197,-97.68952
40.147117,-97.690168
40.147056,-97.691103
40.147002,-97.692484
40.146847,-97.703614
40.146867,-97.708031
40.14691,-97.71374
40.14696,-97.7201
40.146966,-97.720545
40.146988,-97.722284
40.146996,-97.725416
40.146998,-97.72593
40.147015,-97.727036
40.147292,-97.727038
40.151918,-97.727069
40.153715,-97.727075
40.153868,-97.727071
40.153868,-97.727071
40.154091,-97.727066
40.1544,-97.727059
40.155831,-97.72706
40.159458,-97.727044
40.159843,-97.727052
40.161566,-97.727049
40.161742,-97.727038
40.162361,-97.727029
40.165261,-97.727024
40.16566,-97.727023
40.167611,-97.727011
40.16893,-97.726995
40.170244,-97.727004
40.17076,-97.726995
40.172529,-97.726986
40.172773,-97.726975
40.173551,-97.726953
40.174485,-97.726952
40.176026,-97.726948
40.176226,-97.726938
40.177577,-97.726916
40.178933,-97.726882
40.18163,-97.726831
40.18292,-97.726816
40.184224,-97.726764
40.185538,-97.726755
40.18687,-97.726727
40.190864,-97.726642
40.191072,-97.726666
40.191546,-97.726654
40.192888,-97.726657
40.193526,-97.726669
40.194221,-97.726684
40.194338,-97.726675
40.195596,-97.726698
40.196834,-97.72669
40.198172,-97.726686
40.199364,-97.72671
40.203395,-97.726748
40.204739,-97.726719
40.205381,-97.726711
40.20593,-97.726709
40.207248,-97.72667
40.211885,-97.726507
40.212171,-97.726497
40.213134,-97.726521
40.213254,-97.726518
40.214005,-97.726505
40.21655,-97.726543
40.218302,-97.726556
40.219906,-97.726585
40.223158,-97.726681
40.223978,-97.726684
40.22442,-97.726685
40.229737,-97.726769
40.231051,-97.726802
40.232398,-97.726823
40.234393,-97.726874
40.236383,-97.726892
40.238978,-97.726893
40.239837,-97.726902
40.240353,-97.726907
40.241812,-97.726901
40.244261,-97.726922
40.248268,-97.726902
40.248913,-97.726925
40.25333,-97.726936
40.254011,-97.726942
40.263416,-97.72696
40.266154,-97.726972
40.277969,-97.727052
40.284055,-97.727088
40.285783,-97.727076
40.285935,-97.727065
40.287821,-97.727081
40.291939,-97.727066
40.292517,-97.727061
40.294361,-97.72707
40.294781,-97.727078
40.298117,-97.727034
40.298161,-97.727037
40.298256,-97.72703
40.299637,-97.72701
40.300273,-97.726986
40.304332,-97.727006
40.30706,-97.72693
40.307031,-97.730315
40.30706,-97.733041
40.307079,-97.73637
40.307087,-97.737758
40.30709,-97.738345
40.307103,-97.738859
40.307112,-97.741033
40.307134,-97.743616
40.307133,-97.744796
40.307133,-97.744796
40.307132,-97.74534
40.307132,-97.745409
40.307158,-97.745887
40.307134,-97.746496
40.307123,-97.751248
40.307129,-97.753029
40.307132,-97.753347
40.307143,-97.754395
40.307131,-97.755789
40.307148,-97.757358
40.307138,-97.759234
40.307135,-97.759871
40.307074,-97.760454
40.306921,-97.761374
40.306727,-97.762153
40.30639,-97.762921
40.306049,-97.763699
40.305963,-97.763895
40.305704,-97.764356
40.305676,-97.764412
40.305546,-97.764679
40.305298,-97.765131
