Time (s),Velocity [m/s],Drag Force [N],S.O.C
1457.5397920957892,24.578936283385794,151.03102720568467,0.9139270639180589
1457.6256184398421,24.57551025743823,150.9889261033629,0.9139233236912793
1457.9096030638732,24.564835578567862,150.8577867505184,0.913910947913034
1458.0,24.56165049313953,150.81866873678536,0.9139070084976346
1458.0279408637286,24.561002703008583,150.81071344429873,0.9139057609692474
1458.0558817274573,24.56036400973435,150.80287007266358,0.9139045134407069
1458.083822591186,24.55973459433427,150.79514083603488,0.9139032659120102
1458.0954808080419,24.559473238601434,150.791931439395,0.9139027453854863
1458.1071390248978,24.559211901554836,150.78872230636816,0.9139022248589238
1458.1187972417538,24.558949423649313,150.78549919834123,0.9139017043323324
1458.147233975155,24.558301955801245,150.7775487380778,0.9139004346632382
1458.175670708556,24.557646567942705,150.76950123899704,0.9138991649939839
1458.2041074419571,24.55698316313661,150.76135551864374,0.9138978953245673
1458.3209960403906,24.554178342848026,150.72691852309674,0.913892676373381
1458.437884638824,24.551241681777572,150.6908670292631,0.913887457419513
1458.5547732372575,24.548171630408874,150.65318259900278,0.9138822384629184
1458.6716618356909,24.544968099030438,150.61386474560547,0.9138770195035817
1459.0,24.53524860010771,150.49460596727184,0.913862359517336
1459.0201114566546,24.53476265499472,150.48864463423087,0.9138614473486519
1459.0402229133092,24.534268870202585,150.4825872488479,0.9138605351798883
1459.0603343699638,24.53376708814173,150.47643188379658,0.913859623011044
1459.1306400034673,24.53195529505815,150.4542076496829,0.9138564342504614
1459.2009456369708,24.530048431681692,150.43081901516237,0.913853245488913
