type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	39.133243000	-95.946802000	936.1		298.5	2.1	20.732	300.65								
T	39.133607000	-95.947675000	937.1		298.3	0.4	20.785	280.90								
T	39.134035000	-95.948555000	944.6		302.1	2.5	20.840	294.31								
T	39.135245000	-95.950814000	941.8		304.6	-0.4	20.988	777.73								
T	39.135906000	-95.952078000	940.3		304.0	-0.3	21.070	431.88								
T	39.135989000	-95.952238000	937.8		303.8	-4.6	21.080	54.53								
T	39.136028000	-95.952313000	936.7		303.8	-4.5	21.085	25.58								
T	39.136129000	-95.952509000	935.4		303.6	-2.0	21.097	66.67								
T	39.136274000	-95.952789000	938.4		303.7	3.2	21.115	95.38								
T	39.136607000	-95.953435000	938.8		303.6	0.2	21.157	219.75								
T	39.136829000	-95.953825000	935.4		306.3	-2.5	21.183	137.03								
T	39.137235000	-95.954548000	937.2		305.9	0.7	21.231	252.84								
T	39.137548000	-95.955023000	935.3		310.4	-1.1	21.264	176.50								
T	39.137775000	-95.955375000	933.9		309.7	-1.1	21.289	129.64								
T	39.138247000	-95.956106000	935.0		309.8	0.4	21.340	269.35								
T	39.138438000	-95.956390000	938.3		310.9	3.1	21.360	106.44								
T	39.138657000	-95.956787000	935.8		305.4	-1.8	21.386	138.00								
T	39.138863000	-95.957157000	926.3		305.7	-7.3	21.411	129.01								
T	39.139012000	-95.957434000	928.1		304.7	1.8	21.429	95.49								
T	39.140314000	-95.959911000	934.0		304.1	0.7	21.589	847.66								
T	39.141116000	-95.961436000	932.3		304.1	-0.3	21.688	521.95								
T	39.142236000	-95.963538000	939.8		304.5	1.0	21.825	722.41								
T	39.144193000	-95.967245000	935.6		304.2	-0.3	22.065	1270.27								
T	39.146131000	-95.970915000	938.3		304.3	0.2	22.304	1257.68								
T	39.151012000	-95.980156000	940.0		304.3	0.1	22.903	3166.95								
T	39.159485000	-95.996200000	939.4		304.3	-0.0	23.945	5497.76								
T	39.160911000	-95.998877000	937.3		304.5	-0.2	24.119	919.79								
T	39.162015000	-96.000982000	937.2		304.1	-0.0	24.255	719.71								
T	39.163283000	-96.003368000	944.3		304.4	0.9	24.410	819.17								
T	39.164357000	-96.005403000	938.8		304.2	-0.8	24.542	697.13								
T	39.165246000	-96.007092000	938.3		304.2	-0.1	24.652	578.10								
T	39.165785000	-96.008110000	933.8		304.3	-1.3	24.718	349.08								
T	39.167758000	-96.011831000	952.9		304.4	1.5	24.960	1276.54								
T	39.169505000	-96.015159000	949.6		304.1	-0.3	25.175	1138.10								
T	39.170516000	-96.017075000	953.6		304.2	0.6	25.300	656.28								
T	39.172458000	-96.020763000	958.3		304.2	0.4	25.539	1262.40								
T	39.172654000	-96.021155000	956.5		302.8	-1.4	25.564	132.09								
T	39.173006000	-96.021915000	955.1		300.9	-0.6	25.611	250.73								
T	39.173494000	-96.023016000	956.4		299.8	0.4	25.679	359.21								
T	39.174075000	-96.024332000	963.0		299.7	1.5	25.761	428.94								
T	39.174272000	-96.024779000	959.0		299.6	-2.8	25.788	145.63								
T	39.174921000	-96.026227000	957.1		300.0	-0.4	25.878	473.71								
T	39.175287000	-96.027008000	957.2		301.2	0.0	25.927	258.45								
T	39.175602000	-96.027635000	948.5		302.9	-4.1	25.967	211.57								
T	39.175952000	-96.028266000	944.7		305.6	-1.7	26.008	219.67								
T	39.176585000	-96.029339000	946.7		307.3	0.5	26.081	381.70								
T	39.177597000	-96.031057000	932.6		307.2	-2.3	26.196	610.81								
T	39.178241000	-96.032131000	938.3		307.7	1.5	26.269	384.35								
T	39.179213000	-96.033767000	940.4		307.5	0.4	26.380	583.48								
T	39.179673000	-96.034608000	945.8		305.2	1.8	26.435	291.40								
T	39.180300000	-96.035857000	938.5		302.9	-1.7	26.515	421.34								
T	39.181754000	-96.038813000	949.5		302.4	1.1	26.702	991.30								
T	39.182461000	-96.040256000	948.3		302.3	-0.2	26.794	483.37								
T	39.183188000	-96.041708000	959.0		302.9	2.2	26.887	489.43								
T	39.183994000	-96.043374000	956.1		302.0	-0.5	26.992	556.07								
T	39.184728000	-96.044880000	951.5		302.2	-0.9	27.087	503.71								
T	39.185030000	-96.045565000	955.3		299.6	1.7	27.130	223.17								
T	39.185385000	-96.046448000	947.7		297.4	-2.7	27.183	281.73								
T	39.185644000	-96.047159000	955.2		295.2	3.4	27.225	222.53								
T	39.185751000	-96.047454000	952.8		295.1	-2.6	27.243	92.26								
T	39.185994000	-96.048090000	952.3		296.2	-0.3	27.281	200.84								
T	39.186179000	-96.048594000	959.6		295.3	4.6	27.311	157.96								
T	39.187571000	-96.052456000	964.0		294.9	0.4	27.539	1206.43								
T	39.188136000	-96.054038000	953.0		294.7	-2.2	27.633	493.39								
T	39.188259000	-96.054371000	950.8		295.5	-2.1	27.652	104.48								
T	39.188763000	-96.055768000	964.1		295.0	3.1	27.735	436.46								
T	39.189139000	-96.056822000	962.4		294.7	-0.5	27.797	328.65								
T	39.189439000	-96.057635000	958.1		295.5	-1.7	27.846	255.04								
T	39.189657000	-96.058224000	958.8		295.5	0.4	27.881	184.87								
T	39.190084000	-96.059424000	955.9		294.7	-0.8	27.951	374.01								
T	39.190323000	-96.060043000	966.6		296.5	5.5	27.988	195.86								
T	39.190487000	-96.060487000	970.9		295.5	3.1	28.015	139.31								
T	39.190614000	-96.060857000	968.5		293.9	-2.1	28.037	114.62								
T	39.190669000	-96.061018000	969.2		293.8	1.3	28.046	49.84								
T	39.190770000	-96.061381000	970.4		289.7	1.1	28.067	109.27								
T	39.190890000	-96.061899000	970.7		286.6	0.2	28.096	153.19								
T	39.190967000	-96.062211000	966.4		287.7	-4.6	28.113	92.77								
T	39.191107000	-96.062769000	971.0		287.9	2.8	28.145	166.18								
T	39.191140000	-96.062889000	970.9		289.5	-0.3	28.152	36.07								
T	39.191428000	-96.063731000	970.9		293.8	-0.0	28.201	260.69								
T	39.191970000	-96.065208000	964.3		295.3	-1.4	28.289	462.85								
T	39.192493000	-96.066685000	957.8		294.6	-1.4	28.376	459.94								
T	39.193024000	-96.068132000	960.4		295.3	0.6	28.462	453.45								
T	39.193558000	-96.069622000	963.4		294.8	0.6	28.550	464.95								
T	39.194090000	-96.071089000	975.7		295.1	2.7	28.637	458.73								
T	39.194623000	-96.072560000	977.4		295.1	0.4	28.724	459.91								
T	39.194730000	-96.072855000	976.7		295.1	-0.8	28.741	92.25								
T	39.194904000	-96.073336000	973.2		295.0	-2.3	28.770	150.34								
T	39.195156000	-96.074032000	972.4		295.0	-0.4	28.811	217.57								
T	39.195490000	-96.074956000	974.3		295.0	0.6	28.865	288.76								
T	39.195518000	-96.075034000	973.2		294.9	-4.4	28.870	24.35								
T	39.195778000	-96.075752000	963.3		295.0	-4.4	28.913	224.45								
T	39.196507000	-96.077703000	967.5		295.7	0.7	29.029	613.40								
T	39.196640000	-96.078053000	970.8		296.1	3.0	29.050	110.39								
T	39.196834000	-96.078567000	967.2		296.0	-2.2	29.080	161.91								
T	39.196961000	-96.078895000	961.2		296.5	-5.7	29.100	103.83								
T	39.197020000	-96.079051000	959.9		296.0	-2.7	29.109	49.16								
T	39.197341000	-96.079886000	961.3		296.4	0.5	29.159	263.96								
T	39.197597000	-96.080557000	960.1		296.2	-0.6	29.199	211.80								
T	39.197827000	-96.081166000	952.6		296.0	-3.9	29.236	191.86								
T	39.198466000	-96.082823000	956.0		296.5	0.7	29.335	524.13								
T	39.198630000	-96.083266000	952.4		295.5	-2.6	29.361	139.04								
T	39.198654000	-96.083320000	952.1		299.8	-1.8	29.365	17.62								
T	39.198924000	-96.083933000	948.5		299.6	-1.8	29.403	199.63								
T	39.199361000	-96.084915000	955.1		299.9	2.1	29.463	320.61								
T	39.200379000	-96.087137000	961.1		300.6	0.8	29.602	730.78								
T	39.201326000	-96.089212000	942.9		300.5	-2.7	29.731	681.76								
T	39.202344000	-96.091417000	954.2		300.8	1.6	29.868	726.62								
T	39.204390000	-96.095884000	960.2		300.6	0.4	30.147	1468.98								
T	39.205143000	-96.097522000	969.1		300.7	1.7	30.249	539.16								
T	39.205198000	-96.097636000	967.4		301.9	-4.5	30.256	38.01								
T	39.205527000	-96.098358000	963.3		300.5	-1.8	30.301	237.11								
T	39.206634000	-96.100775000	956.4		300.6	-0.9	30.451	794.80								
T	39.207964000	-96.103659000	959.3		300.8	0.3	30.631	950.05								
T	39.208762000	-96.105419000	966.3		300.3	1.2	30.741	577.25								
T	39.209701000	-96.107469000	967.6		300.6	0.2	30.868	674.11								
T	39.210246000	-96.108646000	961.3		300.9	-1.6	30.942	388.13								
T	39.210984000	-96.110258000	972.9		300.6	2.2	31.042	530.01								
T	39.212360000	-96.113268000	972.8		300.5	-0.0	31.230	989.27								
T	39.212875000	-96.114395000	970.4		300.5	-0.6	31.300	370.36								
T	39.213834000	-96.116475000	967.2		300.8	-0.5	31.429	685.11								
T	39.214331000	-96.117565000	970.4		300.5	0.9	31.497	357.99								
T	39.215157000	-96.119372000	974.0		300.5	0.6	31.610	593.86								
T	39.215381000	-96.119864000	965.6		300.4	-5.2	31.640	161.53								
T	39.215887000	-96.120928000	963.7		301.5	-0.5	31.707	353.35								
T	39.216102000	-96.121435000	972.0		298.7	5.1	31.738	163.61								
T	39.216232000	-96.121810000	977.7		294.1	4.9	31.760	116.33								
T	39.216453000	-96.122519000	974.2		291.9	-1.6	31.801	216.42								
T	39.216575000	-96.123059000	970.1		286.3	-2.6	31.831	159.33								
T	39.216654000	-96.123494000	972.9		283.2	2.3	31.855	126.57								
T	39.216724000	-96.124017000	973.6		279.8	0.4	31.884	150.36								
T	39.216771000	-96.124543000	970.2		276.6	-2.2	31.912	150.02								
T	39.216783000	-96.124984000	972.0		272.0	1.4	31.936	125.03								
T	39.216778000	-96.125782000	970.8		269.5	-0.5	31.979	226.11								
T	39.216770000	-96.126460000	969.4		269.1	-0.7	32.015	192.13								
T	39.216763000	-96.127141000	969.3		269.2	-0.0	32.052	192.97								
T	39.216755000	-96.127839000	979.0		269.2	4.9	32.089	197.79								
T	39.216745000	-96.129724000	966.4		269.6	-2.4	32.190	534.10								
T	39.216674000	-96.137616000	973.0		269.3	0.3	32.614	2236.26								
T	39.216583000	-96.147334000	968.2		269.3	-0.2	33.135	2753.69								
T	39.216581000	-96.147421000	968.6		268.3	1.3	33.140	24.66								
T	39.216535000	-96.152275000	963.5		269.3	-0.4	33.401	1375.43								
T	39.216478000	-96.158464000	965.1		269.3	0.1	33.733	1753.71								
T	39.216412000	-96.165813000	961.5		269.3	-0.2	34.127	2082.40								
T	39.216410000	-96.166285000	961.3		269.7	-0.2	34.152	133.74								
T	39.216353000	-96.172041000	954.0		269.3	-0.4	34.461	1631.04								
T	39.216350000	-96.172325000	954.0		269.2	-0.0	34.477	80.48								
T	39.216326000	-96.172717000	959.2		265.5	4.7	34.498	111.41								
T	39.216294000	-96.172952000	961.1		260.0	2.7	34.510	67.60								
T	39.216246000	-96.173224000	963.2		257.2	2.6	34.525	79.03								
T	39.216170000	-96.173520000	964.4		251.7	1.4	34.542	88.32								
T	39.215952000	-96.174229000	970.0		248.4	2.6	34.583	216.01								
T	39.215868000	-96.174546000	972.7		251.1	2.9	34.601	94.89								
T	39.215816000	-96.174836000	973.8		257.0	1.3	34.617	84.32								
T	39.215776000	-96.175157000	972.4		260.9	-1.5	34.634	92.11								
T	39.215760000	-96.175395000	971.8		265.0	-0.8	34.647	67.69								
T	39.215756000	-96.176047000	975.1		269.5	1.8	34.682	184.74								
T	39.215758000	-96.176723000	972.4		270.2	-1.4	34.719	191.54								
T	39.215758000	-96.178013000	969.9		270.0	-0.7	34.788	365.51								
T	39.215765000	-96.178723000	969.2		270.7	-0.3	34.826	201.19								
T	39.215767000	-96.179328000	969.2		270.2	0.0	34.858	171.42								
T	39.215769000	-96.179970000	974.5		270.2	2.9	34.893	181.91								
T	39.215770000	-96.180610000	991.9		270.1	9.6	34.927	181.34								
T	39.215774000	-96.181205000	982.7		270.5	-5.5	34.959	168.59								
T	39.215776000	-96.181863000	981.7		270.2	-0.5	34.994	186.44								
T	39.215778000	-96.182344000	981.8		270.3	0.0	35.020	136.29								
T	39.215778000	-96.182552000	979.8		270.0	-3.3	35.031	58.94								
T	39.215779000	-96.182801000	977.4		270.3	-3.4	35.045	70.55								
T	39.215787000	-96.183178000	972.7		271.6	-4.4	35.065	106.86								
T	39.215790000	-96.184176000	970.6		270.2	-0.7	35.119	282.78								
T	39.215808000	-96.187766000	963.5		270.4	-0.7	35.311	1017.22								
T	39.215817000	-96.189274000	962.4		270.4	-0.3	35.392	427.29								
T	39.215806000	-96.189774000	955.9		268.4	-4.5	35.419	141.73								
T	39.215783000	-96.190098000	961.9		264.8	6.4	35.436	92.18								
T	39.215741000	-96.190461000	971.5		261.5	9.2	35.456	103.98								
T	39.215656000	-96.190947000	965.6		257.3	-4.2	35.483	141.14								
T	39.215542000	-96.191507000	958.5		255.3	-4.3	35.514	164.02								
T	39.215305000	-96.192680000	958.0		255.4	-0.1	35.579	343.39								
T	39.215231000	-96.193147000	958.6		258.4	0.4	35.605	135.04								
T	39.215194000	-96.193507000	959.6		262.4	1.0	35.624	102.89								
T	39.215182000	-96.193989000	966.0		268.2	4.6	35.650	136.64								
T	39.215187000	-96.194543000	979.9		270.7	8.9	35.680	156.98								
T	39.215241000	-96.195075000	978.0		277.5	-1.3	35.708	152.02								
T	39.215347000	-96.195651000	982.9		283.4	2.9	35.740	167.71								
T	39.215463000	-96.196097000	988.5		288.6	4.2	35.765	133.25								
T	39.215624000	-96.196579000	989.7		293.3	0.8	35.794	148.63								
T	39.215889000	-96.197333000	993.8		294.4	1.8	35.838	234.43								
T	39.216338000	-96.198578000	977.9		295.0	-4.1	35.912	388.83								
T	39.216799000	-96.199877000	966.7		294.6	-2.8	35.988	404.55								
T	39.217174000	-96.200968000	984.4		293.9	5.2	36.052	337.95								
T	39.217299000	-96.201469000	973.8		287.9	-7.1	36.080	149.07								
T	39.217384000	-96.201960000	976.3		282.6	1.8	36.107	142.52								
T	39.217441000	-96.202428000	973.2		278.9	-2.4	36.133	134.22								
T	39.217462000	-96.202924000	971.6		273.1	-1.1	36.160	140.74								
T	39.217458000	-96.203306000	974.1		269.2	2.4	36.180	108.24								
T	39.217395000	-96.204020000	967.7		263.5	-3.2	36.219	203.60								
T	39.217322000	-96.204514000	966.6		259.2	-0.8	36.246	142.47								
T	39.217098000	-96.205769000	971.8		257.0	1.4	36.315	364.83								
T	39.217041000	-96.206114000	966.9		258.0	-5.0	36.334	99.93								
T	39.216988000	-96.206515000	967.8		260.3	0.9	36.355	115.25								
T	39.216950000	-96.206904000	967.8		262.8	0.0	36.376	111.08								
T	39.216933000	-96.207337000	969.4		267.1	1.3	36.400	122.84								
T	39.216926000	-96.208443000	974.5		269.5	1.6	36.459	313.38								
T	39.216888000	-96.212683000	962.0		269.3	-1.0	36.687	1201.43								
T	39.216845000	-96.215757000	973.5		269.0	1.3	36.852	871.12								
T	39.216824000	-96.216303000	972.1		267.2	-0.9	36.881	154.89								
T	39.216756000	-96.217081000	965.1		263.6	-3.2	36.923	221.82								
T	39.216686000	-96.217790000	964.6		262.7	-0.3	36.961	202.50								
T	39.216570000	-96.218619000	969.0		259.8	1.8	37.006	238.66								
T	39.216434000	-96.219421000	964.8		257.7	-1.8	37.051	232.57								
T	39.216233000	-96.220498000	976.6		256.5	3.8	37.110	313.82								
T	39.215956000	-96.221955000	973.1		256.2	-0.8	37.190	424.98								
T	39.215479000	-96.224437000	986.5		256.1	1.8	37.328	724.40								
T	39.215209000	-96.225891000	974.2		256.5	-2.9	37.408	423.56								
T	39.214737000	-96.228413000	971.7		256.4	-0.3	37.547	734.99								
T	39.214192000	-96.231170000	966.6		255.7	-0.6	37.700	806.02								
T	39.214103000	-96.231634000	966.8		256.1	0.2	37.725	135.41								
T	39.213578000	-96.234389000	975.0		256.2	1.0	37.878	803.71								
T	39.213404000	-96.235296000	936.5		256.1	-14.6	37.928	264.70								
T	39.213227000	-96.236221000	952.2		256.1	5.8	37.979	269.91								
T	39.211734000	-96.244215000	974.0		256.5	0.9	38.420	2329.51								
T	39.211084000	-96.247759000	974.5		256.7	0.0	38.615	1031.76								
T	39.210699000	-96.249909000	977.5		257.0	0.5	38.734	625.16								
T	39.210487000	-96.251147000	975.3		257.5	-0.6	38.802	359.20								
T	39.209906000	-96.254422000	980.4		257.1	0.5	38.982	951.84								
T	39.209704000	-96.255670000	983.0		258.2	0.7	39.051	361.21								
T	39.209582000	-96.256490000	980.4		259.1	-1.1	39.095	236.57								
T	39.209427000	-96.257764000	984.0		261.1	1.0	39.165	365.40								
T	39.209343000	-96.258594000	984.5		262.6	0.2	39.210	237.18								
T	39.209279000	-96.259322000	977.6		263.5	-3.3	39.249	207.60								
T	39.209209000	-96.260286000	977.8		264.6	0.1	39.301	274.35								
T	39.209148000	-96.261632000	974.8		266.7	-0.8	39.373	382.06								
T	39.209120000	-96.262573000	985.5		267.8	4.0	39.424	266.85								
T	39.209124000	-96.264462000	977.7		270.2	-1.5	39.525	535.29								
T	39.209148000	-96.265296000	980.8		272.1	1.3	39.570	236.49								
T	39.209201000	-96.266524000	973.8		273.2	-2.0	39.636	348.51								
T	39.209266000	-96.267580000	976.2		274.5	0.8	39.693	300.17								
T	39.209417000	-96.269963000	984.0		274.7	1.1	39.821	677.50								
T	39.209618000	-96.273319000	984.3		274.4	0.0	40.002	953.79								
T	39.209738000	-96.275327000	974.6		274.4	-1.7	40.110	570.68								
T	39.209776000	-96.275914000	981.7		274.8	4.3	40.141	166.91								
T	39.209827000	-96.277294000	983.0		272.7	0.3	40.216	391.49								
T	39.209849000	-96.278600000	986.0		271.2	0.8	40.286	370.16								
T	39.209880000	-96.283311000	989.7		270.5	0.3	40.538	1334.98								
T	39.209913000	-96.287387000	987.4		270.6	-0.2	40.757	1155.06								
T	39.209925000	-96.288495000	986.7		270.8	-0.2	40.817	314.00								
T	39.209927000	-96.288707000	988.0		270.7	2.1	40.828	60.08								
T	39.209955000	-96.291281000	984.8		270.8	-0.4	40.966	729.45								
T	39.209964000	-96.292075000	991.0		270.8	2.8	41.009	225.02								
T	39.209977000	-96.293291000	990.1		270.8	-0.3	41.074	344.60								
T	39.209988000	-96.294319000	989.2		270.8	-0.3	41.129	291.33								
T	39.209992000	-96.294794000	994.0		270.6	3.6	41.155	134.61								
T	39.210005000	-96.296163000	996.2		270.7	0.6	41.228	387.96								
T	39.210045000	-96.299560000	994.4		270.9	-0.2	41.411	962.70								
T	39.210051000	-96.300637000	1008.2		270.4	4.5	41.468	305.19								
T	39.210049000	-96.302217000	1008.4		269.9	0.0	41.553	447.72								
T	39.210049000	-96.302353000	1008.1		270.0	-0.7	41.560	38.54								
T	39.210050000	-96.303045000	1010.4		270.1	1.2	41.598	196.09								
T	39.210028000	-96.304125000	1007.6		268.5	-0.9	41.656	306.14								
T	39.210037000	-96.304662000	1003.1		271.2	-3.0	41.684	152.20								
T	39.210041000	-96.305552000	1003.4		270.3	0.1	41.732	252.20								
T	39.217634059	-96.306287889	1050.5		355.7	1.7	42.257	2773.53								
T	39.217647000	-96.306331000	1050.2		291.2	-2.3	42.260	13.09								
T	39.217815000	-96.306439000	1049.3		333.5	-1.3	42.273	68.42								
T	39.218057000	-96.306580000	1053.2		335.7	4.0	42.291	96.78								
T	39.218344000	-96.306784000	1060.3		331.2	5.9	42.314	119.45								
T	39.219388000	-96.307578000	1035.1		329.5	-5.7	42.398	441.83								
T	39.220360000	-96.308337000	1036.7		328.8	0.4	42.476	414.23								
T	39.220880000	-96.308750000	1037.3		328.4	0.3	42.518	222.63								
T	39.221090000	-96.308917000	1039.4		328.4	2.4	42.535	89.94								
T	39.222439000	-96.309991000	1026.3		328.3	-2.3	42.645	577.94								
T	39.222764000	-96.310242000	1030.4		329.1	3.0	42.671	138.09								
T	39.223123000	-96.310520000	1034.3		329.0	2.5	42.700	152.65								
T	39.223291000	-96.310649000	1036.4		329.3	3.0	42.713	71.28								
T	39.223992000	-96.311215000	1029.4		328.0	-2.3	42.770	301.51								
T	39.224612000	-96.311717000	1038.4		327.9	3.4	42.821	266.88								
T	39.224734000	-96.311816000	1038.7		327.8	0.6	42.831	52.55								
T	39.224840000	-96.311902000	1041.1		327.9	5.3	42.839	45.65								
T	39.225206000	-96.312192000	1048.7		328.5	4.8	42.869	156.59								
T	39.225597000	-96.312505000	1049.9		328.2	0.8	42.901	167.77								
T	39.225837000	-96.312714000	1052.4		326.0	2.4	42.921	105.58								
T	39.226291000	-96.313073000	1058.6		328.5	3.2	42.958	194.14								
T	39.226396000	-96.313138000	1059.7		334.4	2.7	42.966	42.45								
T	39.226718000	-96.313334000	1060.3		334.8	0.5	42.990	129.76								
T	39.226781000	-96.313373000	1061.7		334.4	5.5	42.995	25.47								
