Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
13822.655616,1359.83472,-0.0189977141617588,27.730704,42.897173,-112.589711,4461.4,-1.9,8.589,90.98
13851.623808,1359.43848,-0.0129992677409163,29.233368,42.897066,-112.590038,4460.1,-1.3,8.607,95.91
13880.592,1359.04224,-0.0129992677409163,29.346144,42.896965,-112.59037,4458.8,-1.3,8.625,96.28
13914.388224,1359.80424,0.0229959456201157,33.656016,42.896859,-112.590756,4461.3,2.3,8.646,110.42
13951.403136,1360.71864,0.0239953935918699,37.603176,42.896744,-112.591189,4464.3,2.4,8.669,123.37
13991.636736,1360.99296,0.00699988567002795,39.276528,42.896634,-112.591646,4465.2,0.7,8.694,128.86
14107.509504,1359.22512,-0.0149988751518506,115.574064,42.89632,-112.592995,4459.4,-1.5,8.766,379.18
14310.286848,1357.70112,-0.00699988567002795,202.880976,42.895764,-112.595361,4454.4,-0.7,8.892,665.62
14517.892224,1356.29904,-0.00699988567002795,208.214976,42.895193,-112.597789,4449.8,-0.7,9.021,683.12
14728.716288,1356.39048,0,209.897472,42.894616,-112.600236,4450.1,0,9.152,688.64
14957.243136,1354.59216,-0.00799982933988663,229.416864,42.893991,-112.602913,4444.2,-0.8,9.294,752.68
15155.192448,1354.5312,-0,198.168768,42.893448,-112.605224,4444,-0,9.417,650.16
15324.173568,1352.3976,-0.0129992677409163,167.923464,42.892985,-112.607181,4437,-1.3,9.522,550.93
15369.2352,1352.64144,0.00499995833395832,45.543216,42.89286,-112.607712,4437.8,0.5,9.55,149.42
15488.326656,1353.6168,0.00799982933988663,118.640352,42.892543,-112.609099,4441,0.8,9.624,389.24
15567.184512,1353.95208,0.00399997866687146,80.17764,42.892321,-112.610033,4442.1,0.4,9.673,263.05
15747.43104,1354.01304,0,178.996848,42.891832,-112.612121,4442.3,0,9.785,587.26
15948.59904,1350.99552,-0.0149988751518506,201.859896,42.891279,-112.614475,4432.4,-1.5,9.91,662.27
16161.032448,1352.00136,0.00499995833395832,212.747352,42.890694,-112.616955,4435.7,0.5,10.042,697.99
16358.98176,1351.90992,-0.000999999666666867,197.745096,42.890157,-112.619263,4435.4,-0.1,10.165,648.77
16558.540416,1353.49488,0.00799982933988663,198.735696,42.889616,-112.621582,4440.6,0.8,10.289,652.02
16664.75712,1350.17256,-0.0309900753885694,106.448352,42.889326,-112.622824,4429.7,-3.1,10.355,349.24
16687.287936,1351.11744,0.03997868712329,23.557992,42.889267,-112.623101,4432.8,4,10.369,77.29
16708.209408,1351.72704,0.0299910048568779,20.762976,42.889226,-112.623349,4434.8,3,10.382,68.12
16729.13088,1350.99552,-0.0369831295219108,19.604736,42.889194,-112.623585,4432.4,-3.7,10.395,64.32
16756.489728,1350.84312,-0.00499995833395832,27.724608,42.889154,-112.62392,4431.9,-0.5,10.412,90.96
16783.848576,1350.1116,-0.0259941437084617,28.54452,42.889118,-112.624266,4429.5,-2.6,10.429,93.65
16817.6448,1349.98968,-0.0029999910000486,32.586168,42.889077,-112.624661,4429.1,-0.3,10.45,106.91
16862.706432,1350.47736,0.0109995563655408,45.326808,42.889023,-112.625211,4430.7,1.1,10.478,148.71
16893.283968,1350.23352,-0.00899975701180912,30.550104,42.888974,-112.625579,4429.9,-0.9,10.497,100.23
16923.861504,1348.74,-0.048960840065008,30.208728,42.888915,-112.62594,4425,-4.9,10.516,99.11
16954.43904,1347.27696,-0.0469654381300841,31.30296,42.888839,-112.626309,4420.2,-4.7,10.535,102.7
17001.110016,1348.00848,0.0149988751518506,46.23816,42.888719,-112.626851,4422.6,1.5,10.564,151.7
17044.562304,1348.55712,0.0119994240497613,44.311824,42.888596,-112.627367,4424.4,1.2,10.591,145.38
17089.623936,1349.01432,0.00999966668666524,45.122592,42.888472,-112.627893,4425.9,1,10.619,148.04
17242.511616,1349.83728,0.00499995833395832,152.738328,42.888058,-112.629676,4428.6,0.5,10.714,501.11
17380.9152,1349.01432,-0.00599992800155516,137.412984,42.887683,-112.631279,4425.9,-0.6,10.8,450.83
17549.89632,1350.29448,0.00799982933988663,168.847008,42.887223,-112.633249,4430.1,0.8,10.905,553.96
17736.580224,1349.68488,-0.0029999910000486,186.601608,42.886712,-112.635425,4428.1,-0.3,11.021,612.21
17881.421184,1350.47736,0.00499995833395832,145.529808,42.886318,-112.637124,4430.7,0.5,11.111,477.46
18014.996736,1348.1304,-0.0179980563778262,133.389624,42.885961,-112.638683,4423,-1.8,11.194,437.63
18074.542464,1348.1304,0,59.103768,42.885801,-112.639373,4423,0,11.231,193.91
18145.3536,1344.3204,-0.0539476036421626,71.29272,42.885605,-112.640204,4410.5,-5.4,11.275,233.9
18296.631936,1339.93128,-0.0289918744331005,151.723344,42.885196,-112.641976,4396.1,-2.9,11.369,497.78
18327.209472,1339.35216,-0.0179980563778262,30.431232,42.885113,-112.642331,4394.2,-1.8,11.388,99.84
18340.084224,1339.01688,-0.0249947936189202,13.481304,42.885078,-112.642489,4393.1,-2.5,11.396,44.23
18431.816832,1340.358,0.0149988751518506,90.248232,42.88483,-112.643541,4397.5,1.5,11.453,296.09
18526.768128,1338.9864,-0.0139990854408831,95.551752,42.884608,-112.644671,4393,-1.4,11.512,313.49
18589.532544,1339.99224,0.0159986348763435,63.660528,42.884424,-112.645409,4396.3,1.6,11.551,208.86
18657.124992,1339.77888,-0.0029999910000486,67.455288,42.884245,-112.646198,4395.6,-0.3,11.593,221.31
18787.481856,1339.1388,-0.00499995833395832,130.280664,42.883853,-112.647701,4393.5,-0.5,11.674,427.43
18810.012672,1339.7484,0.0289918744331005,21.662136,42.883788,-112.647951,4395.5,2.9,11.688,71.07
18974.16576,1343.00976,0.0199973339731505,164.335968,42.883256,-112.649828,4406.2,2,11.79,539.16
19347.533568,1350.66024,0.0199973339731505,374.190768,42.881991,-112.654073,4431.3,2,12.022,1227.66
19445.703552,1349.71536,-0.00999966668666524,97.880424,42.881654,-112.65518,4428.2,-1,12.083,321.13
19703.198592,1348.92288,-0.0029999910000486,257.833368,42.880799,-112.658114,4425.6,-0.3,12.243,845.91
19870.570368,1349.10576,0.000999999666666867,167.277288,42.880236,-112.660013,4426.2,0.1,12.347,548.81
19963.91232,1347.03312,-0.0229959456201157,92.052648,42.879919,-112.661054,4419.4,-2.3,12.405,302.01
20564.197632,1349.41056,0.00399997866687146,600.568776,42.877924,-112.667886,4427.2,0.4,12.778,1970.37
20784.67776,1351.11744,0.00799982933988663,221.2086,42.877172,-112.670393,4432.8,0.8,12.915,725.75
21095.281152,1350.05064,-0.0029999910000486,310.868568,42.876126,-112.673922,4429.3,-0.3,13.108,1019.91
21248.168832,1351.87944,0.0119994240497613,153.0096,42.875604,-112.675655,4435.3,1.2,13.203,502
21436.46208,1349.01432,-0.0149988751518506,187.869576,42.874944,-112.677772,4425.9,-1.5,13.32,616.37
21751.893504,1349.10576,0,314.715144,42.873875,-112.681339,4426.2,0,13.516,1032.53
21809.829888,1348.86192,-0.00499995833395832,57.97296,42.873678,-112.681996,4425.4,-0.5,13.552,190.2
21914.437248,1347.5208,-0.0129992677409163,105.3846,42.873334,-112.683198,4421,-1.3,13.617,345.75
22031.91936,1347.24648,-0.00199999733333973,117.616224,42.872938,-112.684533,4420.1,-0.2,13.69,385.88
22160.66688,1347.94752,0.00499995833395832,127.552704,42.872522,-112.685988,4422.4,0.5,13.77,418.48
22405.287168,1347.49032,-0.00199999733333973,245.022624,42.871697,-112.688769,4420.9,-0.2,13.922,803.88
22569.440256,1347.70368,0.000999999666666867,164.116512,42.871156,-112.690638,4421.6,0.1,14.024,538.44
22749.686784,1346.72832,-0.00499995833395832,180.606192,42.870532,-112.692679,4418.4,-0.5,14.136,592.54
22865.559552,1347.09408,0.0029999910000486,116.031264,42.870147,-112.693999,4419.6,0.3,14.208,380.68
23076.383616,1349.71536,0.0119994240497613,210.699096,42.871907,-112.69496,4428.2,1.2,14.339,691.27
23155.241472,1346.63688,-0.0389802450252585,79.068168,42.87257,-112.695312,4418.1,-3.9,14.388,259.41
23246.97408,1347.64272,0.0109995563655408,92.00388,42.873339,-112.69573,4421.4,1.1,14.445,301.85
23324.222592,1348.61808,0.0129992677409163,76.288392,42.873972,-112.696092,4424.6,1.3,14.493,250.29
23337.097344,1349.31912,0.0519532065609139,12.944856,42.873911,-112.696227,4426.9,5.2,14.501,42.47
23348.362752,1349.71536,0.0349857188285258,11.981688,42.873849,-112.696347,4428.2,3.5,14.508,39.31
23377.330944,1348.86192,-0.0299910048568779,28.669488,42.873679,-112.696611,4425.4,-3,14.526,94.06
