Distance [m],Altitude [m],Slope [rad],Interval [m],Latitude [deg],Longitude [deg],Altitude [ft],Slope [%],Distance [mi],Interval [ft]
16395.996672,588.29448,0.0279926861068139,46.353984,40.772154,-98.340944,1930.1,2.8,10.188,152.08
16442.667648,587.98968,-0.00699988567002795,46.088808,40.771842,-98.341304,1929.1,-0.7,10.217,151.21
16486.119936,590.15376,0.048960840065008,44.077128,40.771586,-98.341703,1936.2,4.9,10.244,144.61
16516.697472,591.64728,0.048960840065008,30.14472,40.77144,-98.342004,1941.1,4.9,10.263,98.9
16532.790912,591.12912,-0.0329880288209954,15.511272,40.771365,-98.342159,1939.4,-3.3,10.273,50.89
16600.38336,589.60512,-0.0229959456201157,67.302888,40.771125,-98.342891,1934.4,-2.3,10.315,220.81
16655.101056,589.72704,0.00199999733333973,56.125872,40.770991,-98.343532,1934.8,0.2,10.349,184.14
16701.772032,588.84312,-0.0189977141617588,46.350936,40.770994,-98.342983,1931.9,-1.9,10.378,152.07
16748.443008,589.72704,0.0189977141617588,46.350936,40.770991,-98.343532,1934.8,1.9,10.407,152.07
17350.337664,586.80096,-0.00499995833395832,601.364304,40.770981,-98.350655,1925.2,-0.5,10.781,1972.98
17442.070272,590.64144,0.0409770494767878,92.360496,40.77098,-98.351749,1937.8,4.1,10.838,303.02
17615.879424,590.88528,0.000999999666666867,173.242224,40.770975,-98.353801,1938.6,0.1,10.946,568.38
17804.172672,595.36584,0.0239953935918699,189.030864,40.770969,-98.35604,1953.3,2.4,11.063,620.18
17834.750208,595.00008,-0.0119994240497613,29.88564,40.770968,-98.356394,1952.1,-1.2,11.082,98.05
17902.342656,595.00008,-0,67.120008,40.770969,-98.357189,1952.1,-0,11.124,220.21
17968.32576,593.50656,-0.0229959456201157,66.443352,40.77097,-98.357976,1947.2,-2.3,11.165,217.99
18074.542464,596.24976,0.0259941437084617,106.460544,40.770973,-98.359237,1956.2,2.6,11.231,349.28
18283.757184,592.9884,-0.0159986348763435,209.208624,40.770981,-98.361715,1945.5,-1.6,11.361,686.38
18488.143872,592.43976,-0.0029999910000486,204.73416,40.770989,-98.36414,1943.7,-0.3,11.488,671.7
18538.033536,592.62264,0.00399997866687146,50.319432,40.770992,-98.364736,1944.3,0.4,11.519,165.09
18761.732352,596.00592,0.0149988751518506,223.141032,40.771003,-98.367379,1955.4,1.5,11.658,732.09
18850.246272,594.60384,-0.0159986348763435,88.395048,40.771001,-98.368426,1950.8,-1.6,11.713,290.01
18950.0256,595.00008,0.00399997866687146,100.212144,40.770999,-98.369613,1952.1,0.4,11.775,328.78
19064.289024,595.00008,0,113.467896,40.770997,-98.370957,1952.1,0,11.846,372.27
19180.161792,595.18296,0.000999999666666867,117.01272,40.770996,-98.372343,1952.7,0.1,11.918,383.9
19296.03456,597.19464,0.0179980563778262,115.241832,40.770998,-98.373708,1959.3,1.8,11.99,378.09
19341.096192,597.7128,0.0109995563655408,45.50664,40.770998,-98.374247,1961,1.1,12.018,149.3
19384.54848,598.68816,0.0229959456201157,42.129456,40.770999,-98.374746,1964.2,2.3,12.045,138.22
19399.032576,599.35872,0.0429735270295798,15.535656,40.770999,-98.37493,1966.4,4.3,12.054,50.97
19484.327808,599.63304,0.0029999910000486,85.523832,40.771,-98.375943,1967.3,0.3,12.107,280.59
19498.811904,599.3892,-0.0169983626172461,14.438376,40.771001,-98.376114,1966.5,-1.7,12.116,47.37
19534.217472,597.1032,-0.0659044176898375,34.783776,40.771001,-98.376526,1959,-6.6,12.138,114.12
19659.746304,596.76792,-0.0029999910000486,125.626368,40.771003,-98.378014,1957.9,-0.3,12.216,412.16
19675.839744,597.19464,0.0279926861068139,15.703296,40.771003,-98.3782,1959.3,2.8,12.226,51.52
19778.83776,594.54288,-0.0259941437084617,102.9462,40.77193,-98.378208,1950.6,-2.6,12.29,337.75
19988.05248,594.14664,-0.00199999733333973,209.559144,40.773817,-98.378184,1949.3,-0.2,12.42,687.53
20255.203584,593.65896,-0.00199999733333973,266.520168,40.776217,-98.378175,1947.7,-0.2,12.586,874.41
20440.278144,597.22512,0.0189977141617588,185.452512,40.777887,-98.378182,1959.4,1.9,12.701,608.44
20483.730432,595.18296,-0.0459675957971045,43.641264,40.77828,-98.378183,1952.7,-4.6,12.728,143.18
21290.011776,585.5208,-0.0119994240497613,805.668696,40.785535,-98.378213,1921,-1.2,13.229,2643.27
22060.887552,577.65696,-0.00999966668666524,772.131552,40.792488,-98.378238,1895.2,-1,13.708,2533.24
22101.121152,578.72376,0.0269934418682879,39.53256,40.792844,-98.378239,1898.7,2.7,13.733,129.7
22268.492928,578.54088,-0.000999999666666867,167.795448,40.794355,-98.378237,1898.1,-0.1,13.837,550.51
22685.313024,579.48576,0.00199999733333973,416.993832,40.79811,-98.378248,1901.2,0.2,14.096,1368.09
22904.183808,578.41896,-0.00499995833395832,218.669616,40.800079,-98.378276,1897.7,-0.5,14.232,717.42
23066.727552,577.53504,-0.00499995833395832,162.687,40.801544,-98.378277,1894.8,-0.5,14.333,533.75
23161.678848,573.81648,-0.0389802450252585,94.283784,40.802393,-98.378283,1882.6,-3.9,14.392,309.33
23243.755392,577.7484,0.0479631868770767,82.734912,40.803138,-98.378289,1895.5,4.8,14.443,271.44
23518.953216,579.02856,0.00499995833395832,274.521168,40.80561,-98.37827,1899.7,0.5,14.614,900.66
23749.089408,576.01104,-0.0129992677409163,230.102664,40.807682,-98.37825,1889.8,-1.3,14.757,754.93
23868.180864,576.62064,0.00499995833395832,119.274336,40.808756,-98.378263,1891.8,0.5,14.831,391.32
23987.27232,576.34632,-0.00199999733333973,118.936008,40.809827,-98.37827,1890.9,-0.2,14.905,390.21
24178.784256,578.41896,0.0109995563655408,191.789304,40.811554,-98.378254,1897.7,1.1,15.024,629.23
24558.58944,577.68744,-0.00199999733333973,380.244096,40.814978,-98.378285,1895.3,-0.2,15.26,1247.52
24585.948288,577.04736,-0.0239953935918699,27.09672,40.815222,-98.378288,1893.2,-2.4,15.277,88.9
24610.088448,576.28536,-0.0319890840393151,23.320248,40.815432,-98.37829,1890.7,-3.2,15.292,76.51
24629.400576,576.2244,-0.00399997866687146,19.546824,40.815608,-98.378287,1890.5,-0.4,15.304,64.13
24724.351872,576.31584,0.000999999666666867,95.963232,40.816472,-98.378266,1890.8,0.1,15.363,314.84
24787.116288,574.02984,-0.0369831295219108,62.523624,40.817035,-98.378274,1883.3,-3.7,15.402,205.13
24898.161024,579.76008,0.0519532065609139,110.7186,40.818032,-98.378269,1902.1,5.2,15.471,363.25
25062.314112,579.30288,-0.0029999910000486,163.58616,40.819505,-98.37825,1900.6,-0.3,15.573,536.7
25091.282304,580.15632,0.0289918744331005,29.876496,40.819774,-98.378244,1903.4,2.9,15.591,98.02
25178.18688,583.35672,0.0369831295219108,86.73084,40.820555,-98.378244,1913.9,3.7,15.645,284.55
25215.201792,580.88784,-0.0678954791630611,36.4236,40.820883,-98.378244,1905.8,-6.8,15.668,119.5
25323.02784,579.79056,-0.00999966668666524,108.2802,40.821858,-98.378259,1902.2,-1,15.735,355.25
25342.339968,580.40016,0.0319890840393151,19.211544,40.822031,-98.378261,1904.2,3.2,15.747,63.03
25360.042752,580.70496,0.0159986348763435,18.324576,40.822196,-98.378264,1905.2,1.6,15.758,60.12
25517.758464,578.69328,-0.0129992677409163,156.594048,40.823606,-98.378289,1898.6,-1.3,15.856,513.76
25529.023872,579.08952,0.0339869077462549,12.335256,40.823717,-98.378294,1899.9,3.4,15.863,40.47
25561.210752,579.33336,0.00699988567002795,31.985712,40.824005,-98.37829,1900.7,0.7,15.883,104.94
25691.567616,576.80352,-0.0199973339731505,129.378456,40.82517,-98.378303,1892.4,-2,15.964,424.47
25775.253504,576.34632,-0.00499995833395832,84.621624,40.825932,-98.378304,1890.9,-0.5,16.016,277.63
25897.563648,576.16344,-0.00199999733333973,121.383552,40.827025,-98.378289,1890.3,-0.2,16.092,398.24
26063.32608,576.01104,-0.000999999666666867,165.829488,40.828518,-98.378327,1889.8,-0.1,16.195,544.06
26163.105408,576.072,0.000999999666666867,100.724208,40.829425,-98.378335,1890,0.1,16.257,330.46
26219.432448,576.77304,0.0119994240497613,56.415432,40.829933,-98.378339,1892.3,1.2,16.292,185.09
26438.303232,573.26784,-0.0159986348763435,218.550744,40.831901,-98.378354,1880.8,-1.6,16.428,717.03
26475.318144,571.92672,-0.0359844600820516,37.53612,40.832239,-98.378355,1876.4,-3.6,16.451,123.15
26660.392704,573.84696,0.00999966668666524,184.568592,40.833901,-98.378364,1882.7,1,16.566,605.54
26982.261504,573.20688,-0.00199999733333973,322.274184,40.836803,-98.378384,1880.6,-0.2,16.766,1057.33
27035.369856,574.82232,0.0299910048568779,53.306472,40.837283,-98.378388,1885.9,3,16.799,174.89
27323.442432,573.87744,-0.0029999910000486,286.627824,40.839864,-98.378407,1882.8,-0.3,16.978,940.38
27563.234688,576.19392,0.00999966668666524,239.98428,40.842025,-98.378423,1890.4,1,17.127,787.35
27675.888768,574.73088,-0.0129992677409163,112.940592,40.843042,-98.378414,1885.6,-1.3,17.197,370.54
27846.479232,571.74384,-0.0179980563778262,170.575224,40.844578,-98.378418,1875.8,-1.8,17.303,559.63
27943.039872,571.71336,-0,96.51492,40.845447,-98.378401,1875.7,-0,17.363,316.65
28110.411648,571.01232,-0.00399997866687146,167.466264,40.846955,-98.378394,1873.4,-0.4,17.467,549.43
28416.187008,570.8904,-0,306.061872,40.849711,-98.378375,1873,-0,17.657,1004.14
28564.246656,571.92672,0.00699988567002795,148.144992,40.851045,-98.378362,1876.4,0.7,17.749,486.04
28649.541888,573.05448,0.0129992677409163,85.731096,40.851817,-98.378362,1880.1,1.3,17.802,281.27
29011.644288,574.2432,0.0029999910000486,361.480608,40.855072,-98.378329,1884,0.3,18.027,1185.96
29203.156224,570.95136,-0.0169983626172461,192.231264,40.856803,-98.378321,1873.2,-1.7,18.146,630.68
29359.262592,573.38976,0.0159986348763435,155.140152,40.8582,-98.378317,1881.2,1.6,18.243,508.99
29457.432576,572.14008,-0.0129992677409163,98.063304,40.859083,-98.378306,1877.1,-1.3,18.304,321.73
29673.084672,570.64656,-0.00699988567002795,216.027,40.861028,-98.378262,1872.2,-0.7,18.438,708.75
30003.000192,570.2808,-0.000999999666666867,330.534264,40.864004,-98.378197,1871,-0.1,18.643,1084.43
30255.6672,572.74968,0.00999966668666524,252.4506,40.866277,-98.378151,1879.1,1,18.8,828.25
30268.541952,572.99352,0.020996913816563,12.777216,40.866392,-98.378146,1879.9,2.1,18.808,41.92
30361.883904,570.00648,-0.0319890840393151,92.964,40.867229,-98.378126,1870.1,-3.2,18.866,305
30493.850112,572.96304,0.0219964516970369,132.167376,40.868419,-98.378101,1879.8,2.2,18.948,433.62
30629.035008,572.35344,-0.00399997866687146,135.507984,40.869639,-98.37807,1877.8,-0.4,19.032,444.58
30806.062848,571.01232,-0.00799982933988663,176.4792,40.871228,-98.378039,1873.4,-0.8,19.142,579
