unix_timestamp,speed_mps,temperature,relative_humidity,surface_pressure
1713127842896.0,5.16080398254397,22,0.479,972.5
1713127842947.0,5.16080398254397,22,0.479,972.5
1713127842997.0,5.16080398254397,22,0.479,972.5
1713127843047.0,5.16080398254397,22,0.479,972.5
1713127843098.0,5.16080398254397,22,0.479,972.5
1713127843149.0,5.16080398254397,22,0.479,972.5
1713127843199.0,5.16080398254397,22,0.479,972.5
1713127843250.0,5.16080398254397,22,0.479,972.5
1713127843300.0,5.16080398254397,22,0.479,972.5
1713127843351.0,5.16080398254397,22,0.479,972.5
1713127843401.0,5.16080398254397,22,0.479,972.5
1713127843452.0,5.16080398254397,22,0.479,972.5
1713127843502.0,5.16080398254397,22,0.479,972.5
1713127843553.0,5.16080398254397,22,0.479,972.5
1713127843603.0,5.16080398254397,22,0.479,972.5
1713127843654.0,5.16080398254397,22,0.479,972.5
1713127843704.0,5.16080398254397,22,0.479,972.5
1713127843755.0,5.16080398254397,22,0.479,972.5
1713127843805.0,5.16080398254397,22,0.479,972.5
1713127843856.0,5.16080398254397,22,0.479,972.5
1713127843906.0,5.16080398254397,22,0.479,972.5
1713127843957.0,5.16080398254397,22,0.479,972.5
1713127844007.0,5.16080398254397,22,0.479,972.5
1713127844058.0,5.16080398254397,22,0.479,972.5
1713127844108.0,5.16080398254397,22,0.479,972.5
1713127844159.0,5.16080398254397,22,0.479,972.5
1713127844209.0,5.16080398254397,22,0.479,972.5
1713127844260.0,5.16080398254397,22,0.479,972.5
1713127844310.0,5.16080398254397,22,0.479,972.5
1713127844361.0,5.16080398254397,22,0.479,972.5
1713127844411.0,4.728161592102051,22,0.479,972.5
1713127844462.0,4.728161592102051,22,0.479,972.5
1713127844512.0,4.728161592102051,22,0.479,972.5
1713127844563.0,4.728161592102051,22,0.479,972.5
1713127844613.0,4.728161592102051,22,0.479,972.5
1713127844664.0,4.728161592102051,22,0.479,972.5
1713127844714.0,4.728161592102051,22,0.479,972.5
1713127844765.0,4.728161592102051,22,0.479,972.5
1713127844815.0,4.728161592102051,22,0.479,972.5
1713127844866.0,4.728161592102051,22,0.479,972.5
1713127844916.0,4.728161592102051,22,0.479,972.5
1713127844967.0,4.728161592102051,22,0.479,972.5
1713127845020.0,4.728161592102051,22,0.479,972.5
1713127845071.0,4.728161592102051,22,0.479,972.5
1713127845122.0,4.728161592102051,22,0.479,972.5
1713127845173.0,4.728161592102051,22,0.479,972.5
1713127845222.0,4.635452599792467,22,0.479,972.5
1713127845273.0,4.635452599792467,22,0.479,972.5
1713127845323.0,4.635452599792467,22,0.479,972.5
1713127845374.0,4.635452599792467,22,0.479,972.5
1713127845424.0,4.635452599792467,22,0.479,972.5
1713127845475.0,4.635452599792467,22,0.479,972.5
1713127845525.0,4.635452599792467,22,0.479,972.5
1713127845576.0,4.635452599792467,22,0.479,972.5
1713127845627.0,4.635452599792467,22,0.479,972.5
1713127845677.0,4.635452599792467,22,0.479,972.5
1713127845727.0,4.573646604919441,22,0.479,972.5
1713127845778.0,4.573646604919441,22,0.479,972.5
1713127845828.0,4.573646604919441,22,0.479,972.5
1713127845879.0,4.573646604919441,22,0.479,972.5
1713127845930.0,4.573646604919441,22,0.479,972.5
1713127845980.0,4.573646604919441,22,0.479,972.5
1713127846032.0,4.573646604919441,22,0.479,972.5
1713127846082.0,4.573646604919441,22,0.479,972.5
1713127846132.0,4.573646604919441,22,0.479,972.5
1713127846183.0,4.573646604919441,22,0.479,972.5
1713127846233.0,4.573646604919441,22,0.479,972.5
1713127846284.0,4.573646604919441,22,0.479,972.5
1713127846335.0,4.573646604919441,22,0.479,972.5
1713127846385.0,4.573646604919441,22,0.479,972.5
1713127846436.0,4.573646604919441,22,0.479,972.5
1713127846486.0,4.573646604919441,22,0.479,972.5
1713127846536.0,4.573646604919441,22,0.479,972.5
1713127846587.0,4.573646604919441,22,0.479,972.5
1713127846638.0,4.573646604919441,22,0.479,972.5
1713127846688.0,4.573646604919441,22,0.479,972.5
1713127846739.0,4.573646604919441,22,0.479,972.5
1713127846789.0,4.573646604919441,22,0.479,972.5
1713127846840.0,4.573646604919441,22,0.479,972.5
1713127846890.0,4.573646604919441,22,0.479,972.5
1713127846941.0,4.573646604919441,22,0.479,972.5
1713127846991.0,4.573646604919441,22,0.479,972.5
1713127847042.0,4.573646604919441,22,0.479,972.5
1713127847092.0,4.573646604919441,22,0.479,972.5
1713127847143.0,4.573646604919441,22,0.479,972.5
1713127847193.0,4.573646604919441,22,0.479,972.5
1713127847244.0,4.573646604919441,22,0.479,972.5
1713127847294.0,4.573646604919441,22,0.479,972.5
1713127847345.0,4.573646604919441,22,0.479,972.5
1713127847395.0,4.573646604919441,22,0.479,972.5
1713127847446.0,4.573646604919441,22,0.479,972.5
1713127847496.0,4.573646604919441,22,0.479,972.5
1713127847547.0,4.573646604919441,22,0.479,972.5
1713127847597.0,4.573646604919441,22,0.479,972.5
1713127847648.0,4.573646604919441,22,0.479,972.5
1713127847698.0,4.573646604919441,22,0.479,972.5
1713127847749.0,4.573646604919441,22,0.479,972.5
1713127847799.0,4.573646604919441,22,0.479,972.5
1713127847850.0,4.32642219909668,22,0.479,972.5
1713126987163.0,9.76535315856932,22,0.507,972.3
1713126987214.0,9.76535315856932,22,0.507,972.3
1713126987264.0,9.76535315856932,22,0.507,972.3
1713126987315.0,9.76535315856932,22,0.507,972.3
1713126987365.0,9.76535315856932,22,0.507,972.3
1713126987416.0,9.76535315856932,22,0.507,972.3
1713126987466.0,9.76535315856932,22,0.507,972.3
1713126987517.0,9.76535315856932,22,0.507,972.3
1713126987567.0,9.76535315856932,22,0.507,972.3
1713126987618.0,9.76535315856932,22,0.507,972.3
1713126987668.0,9.76535315856932,22,0.507,972.3
1713126987719.0,9.76535315856932,22,0.507,972.3
1713126987769.0,9.76535315856932,22,0.507,972.3
1713126987820.0,9.76535315856932,22,0.507,972.3
1713126987870.0,9.76535315856932,22,0.507,972.3
1713126987921.0,9.76535315856932,22,0.507,972.3
1713126987971.0,9.76535315856932,22,0.507,972.3
1713126988022.0,9.76535315856932,22,0.507,972.3
1713126988072.0,9.579935173950197,22,0.507,972.3
1713126988123.0,9.579935173950197,22,0.507,972.3
1713126988178.0,9.579935173950197,22,0.507,972.3
1713126988229.0,9.579935173950197,22,0.507,972.3
1713126988279.0,9.579935173950197,22,0.507,972.3
1713126988330.0,9.579935173950197,22,0.507,972.3
1713126988380.0,9.579935173950197,22,0.507,972.3
1713126988431.0,9.579935173950197,22,0.507,972.3
1713126988481.0,9.579935173950197,22,0.507,972.3
1713126988532.0,9.579935173950197,22,0.507,972.3
1713126988582.0,9.579935173950197,22,0.507,972.3
1713126988633.0,9.579935173950197,22,0.507,972.3
1713126988683.0,9.579935173950197,22,0.507,972.3
1713126988734.0,9.579935173950197,22,0.507,972.3
1713126988784.0,9.579935173950197,22,0.507,972.3
1713126988835.0,9.579935173950197,22,0.507,972.3
1713126988885.0,9.487226181640613,22,0.507,972.3
1713126988936.0,9.487226181640613,22,0.507,972.3
1713126988986.0,9.487226181640613,22,0.507,972.3
1713126989037.0,9.487226181640613,22,0.507,972.3
1713126989087.0,9.487226181640613,22,0.507,972.3
1713126989138.0,9.487226181640613,22,0.507,972.3
1713126989188.0,9.487226181640613,22,0.507,972.3
1713126989239.0,9.487226181640613,22,0.507,972.3
1713126989289.0,9.487226181640613,22,0.507,972.3
1713126989340.0,9.487226181640613,22,0.507,972.3
1713126989390.0,9.487226181640613,22,0.507,972.3
1713126989441.0,9.487226181640613,22,0.507,972.3
1713126989491.0,9.487226181640613,22,0.507,972.3
1713126989542.0,9.487226181640613,22,0.507,972.3
1713126989592.0,9.487226181640613,22,0.507,972.3
1713126989643.0,9.487226181640613,22,0.507,972.3
1713126989693.0,9.487226181640613,22,0.507,972.3
1713126989744.0,9.487226181640613,22,0.507,972.3
1713126989794.0,9.487226181640613,22,0.507,972.3
1713126989845.0,9.487226181640613,22,0.507,972.3
1713126989895.0,9.487226181640613,22,0.507,972.3
1713126989946.0,9.487226181640613,22,0.507,972.3
1713126989996.0,9.487226181640613,22,0.507,972.3
1713126990047.0,9.487226181640613,22,0.507,972.3
1713126990098.0,9.487226181640613,22,0.507,972.3
1713126990148.0,9.487226181640613,22,0.507,972.3
1713126990198.0,9.332711194458005,22,0.507,972.3
1713126990249.0,9.332711194458005,22,0.507,972.3
1713126990299.0,9.332711194458005,22,0.507,972.3
1713126990350.0,9.332711194458005,22,0.507,972.3
1713126990400.0,9.332711194458005,22,0.507,972.3
1713126990451.0,9.332711194458005,22,0.507,972.3
1713126990501.0,9.332711194458005,22,0.507,972.3
1713126990552.0,9.332711194458005,22,0.507,972.3
1713126990602.0,9.332711194458005,22,0.507,972.3
1713126990653.0,9.332711194458005,22,0.507,972.3
1713126990703.0,9.332711194458005,22,0.507,972.3
1713126990754.0,9.332711194458005,22,0.507,972.3
1713126990804.0,9.332711194458005,22,0.507,972.3
1713126990855.0,9.270905199584979,22,0.507,972.3
1713126990905.0,9.270905199584979,22,0.507,972.3
1713126990956.0,9.270905199584979,22,0.507,972.3
1713126991006.0,9.270905199584979,22,0.507,972.3
1713126991057.0,9.270905199584979,22,0.507,972.3
1713126991107.0,9.24000220214842,22,0.507,972.3
1713126991158.0,9.24000220214842,22,0.507,972.3
1713126991208.0,9.24000220214842,22,0.507,972.3
1713126991259.0,9.24000220214842,22,0.507,972.3
1713126991309.0,9.24000220214842,22,0.507,972.3
1713126991360.0,9.24000220214842,22,0.507,972.3
1713126991410.0,9.24000220214842,22,0.507,972.3
1713126991461.0,9.24000220214842,22,0.507,972.3
1713126991511.0,9.24000220214842,22,0.507,972.3
1713126991562.0,9.24000220214842,22,0.507,972.3
1713126991612.0,9.24000220214842,22,0.507,972.3
1713126991663.0,9.24000220214842,22,0.507,972.3
1713126991713.0,9.24000220214842,22,0.507,972.3
1713126991764.0,9.24000220214842,22,0.507,972.3
1713126991814.0,9.24000220214842,22,0.507,972.3
1713126991865.0,9.24000220214842,22,0.507,972.3
1713126991915.0,9.24000220214842,22,0.507,972.3
1713126991966.0,9.24000220214842,22,0.507,972.3
1713126992016.0,9.085487214965811,22,0.507,972.3
1713126992067.0,9.085487214965811,22,0.507,972.3
1713126992117.0,9.085487214965811,22,0.507,972.3
1713126992168.0,9.085487214965811,22,0.507,972.3
1713126992218.0,9.085487214965811,22,0.507,972.3
1713126992269.0,9.085487214965811,22,0.507,972.3
1713126992319.0,9.085487214965811,22,0.507,972.3
1713126992370.0,9.085487214965811,22,0.507,972.3
1713126992420.0,9.085487214965811,22,0.507,972.3
1713126992471.0,9.085487214965811,22,0.507,972.3
1713126992521.0,9.085487214965811,22,0.507,972.3
1713126992572.0,9.085487214965811,22,0.507,972.3
1713126992622.0,9.085487214965811,22,0.507,972.3
1713126992673.0,9.085487214965811,22,0.507,972.3
1713126992723.0,9.085487214965811,22,0.507,972.3
1713126992774.0,9.085487214965811,22,0.507,972.3
1713126992825.0,9.085487214965811,22,0.507,972.3
1713126992875.0,9.085487214965811,22,0.507,972.3
1713126992925.0,9.085487214965811,22,0.507,972.3
1713126992976.0,9.085487214965811,22,0.507,972.3
1713126993026.0,9.085487214965811,22,0.507,972.3
1713126993077.0,9.085487214965811,22,0.507,972.3
1713127041758.0,12.94836530517579,22,0.507,972.3
1713127041808.0,12.94836530517579,22,0.507,972.3
1713127041858.0,12.94836530517579,22,0.507,972.3
1713127041909.0,12.94836530517579,22,0.507,972.3
1713127041960.0,12.94836530517579,22,0.507,972.3
1713127042010.0,12.94836530517579,22,0.507,972.3
1713127042060.0,12.94836530517579,22,0.507,972.3
1713127042111.0,12.94836530517579,22,0.507,972.3
1713127042161.0,12.94836530517579,22,0.507,972.3
1713127042212.0,12.94836530517579,22,0.507,972.3
1713127042262.0,12.94836530517579,22,0.507,972.3
1713127042313.0,12.94836530517579,22,0.507,972.3
1713127042363.0,12.94836530517579,22,0.507,972.3
1713127042414.0,12.94836530517579,22,0.507,972.3
1713127042464.0,12.94836530517579,22,0.507,972.3
1713127042515.0,12.94836530517579,22,0.507,972.3
1713127042566.0,12.94836530517579,22,0.507,972.3
1713127042617.0,12.94836530517579,22,0.507,972.3
1713127042667.0,12.94836530517579,22,0.507,972.3
1713127042718.0,12.94836530517579,22,0.507,972.3
1713127042768.0,12.94836530517579,22,0.507,972.3
1713127042818.0,12.94836530517579,22,0.507,972.3
1713127042869.0,12.94836530517579,22,0.507,972.3
1713127042919.0,12.94836530517579,22,0.507,972.3
1713127042970.0,12.94836530517579,22,0.507,972.3
1713127043020.0,12.94836530517579,22,0.507,972.3
1713127043071.0,12.94836530517579,22,0.507,972.3
1713127043121.0,12.94836530517579,22,0.507,972.3
1713127043172.0,12.94836530517579,22,0.507,972.3
1713127043222.0,12.94836530517579,22,0.507,972.3
1713127043273.0,12.94836530517579,22,0.507,972.3
1713127043327.0,12.94836530517579,22,0.507,972.3
1713127043378.0,12.94836530517579,22,0.507,972.3
1713127043428.0,12.94836530517579,22,0.507,972.3
1713127043479.0,12.94836530517579,22,0.507,972.3
1713127043530.0,12.94836530517579,22,0.507,972.3
1713127043580.0,12.94836530517579,22,0.507,972.3
1713127043630.0,12.94836530517579,22,0.507,972.3
1713127043681.0,12.94836530517579,22,0.507,972.3
1713127043731.0,12.94836530517579,22,0.507,972.3
1713127043782.0,12.94836530517579,22,0.507,972.3
1713127043832.0,12.94836530517579,22,0.507,972.3
1713127043883.0,12.94836530517579,22,0.507,972.3
1713127043933.0,12.94836530517579,22,0.507,972.3
1713127043984.0,12.94836530517579,22,0.507,972.3
1713127044034.0,12.94836530517579,22,0.507,972.3
1713127044085.0,12.94836530517579,22,0.507,972.3
1713127044135.0,12.94836530517579,22,0.507,972.3
1713127044186.0,12.94836530517579,22,0.507,972.3
1713127044237.0,12.94836530517579,22,0.507,972.3
1713127044287.0,12.94836530517579,22,0.507,972.3
1713127044337.0,12.94836530517579,22,0.507,972.3
1713127044388.0,12.94836530517579,22,0.507,972.3
1713127044438.0,12.94836530517579,22,0.507,972.3
1713127044489.0,12.94836530517579,22,0.507,972.3
1713127044539.0,12.94836530517579,22,0.507,972.3
1713127044590.0,12.94836530517579,22,0.507,972.3
1713127044640.0,12.94836530517579,22,0.507,972.3
1713127044691.0,12.94836530517579,22,0.507,972.3
1713127044741.0,12.94836530517579,22,0.507,972.3
1713127044792.0,12.94836530517579,22,0.507,972.3
1713127044842.0,12.94836530517579,22,0.507,972.3
1713127044893.0,12.94836530517579,22,0.507,972.3
1713127044943.0,12.94836530517579,22,0.507,972.3
1713127044994.0,12.94836530517579,22,0.507,972.3
1713127045044.0,12.94836530517579,22,0.507,972.3
1713127045095.0,12.94836530517579,22,0.507,972.3
1713127045146.0,11.835855692138685,22,0.507,972.3
1713127045196.0,11.835855692138685,22,0.507,972.3
1713127045246.0,11.835855692138685,22,0.507,972.3
1713127045297.0,11.835855692138685,22,0.507,972.3
1713127045348.0,11.835855692138685,22,0.507,972.3
1713127045398.0,11.835855692138685,22,0.507,972.3
1713127045448.0,11.835855692138685,22,0.507,972.3
1713127045499.0,11.835855692138685,22,0.507,972.3
1713127045549.0,11.835855692138685,22,0.507,972.3
1713127045600.0,11.835855692138685,22,0.507,972.3
1713127045650.0,11.835855692138685,22,0.507,972.3
1713127045701.0,11.835855692138685,22,0.507,972.3
1713127045751.0,11.835855692138685,22,0.507,972.3
1713127045802.0,11.835855692138685,22,0.507,972.3
1713127045852.0,11.835855692138685,22,0.507,972.3
1713127045903.0,11.835855692138685,22,0.507,972.3
1713127045953.0,11.835855692138685,22,0.507,972.3
1713127046004.0,11.835855692138685,22,0.507,972.3
1713127046054.0,11.835855692138685,22,0.507,972.3
1713127046105.0,11.835855692138685,22,0.507,972.3
1713127046155.0,11.835855692138685,22,0.507,972.3
1713127046206.0,11.835855692138685,22,0.507,972.3
1713127046256.0,11.835855692138685,22,0.507,972.3
1713127046307.0,11.835855692138685,22,0.507,972.3
1713127046357.0,11.835855692138685,22,0.507,972.3
1713127046408.0,11.835855692138685,22,0.507,972.3
1713127046458.0,11.835855692138685,22,0.507,972.3
1713127046509.0,11.835855692138685,22,0.507,972.3
1713127046559.0,11.835855692138685,22,0.507,972.3
1713127046610.0,11.835855692138685,22,0.507,972.3
1713127046660.0,11.835855692138685,22,0.507,972.3
1713127046711.0,11.835855692138685,22,0.507,972.3
1713127046761.0,11.835855692138685,22,0.507,972.3
1713127046812.0,11.835855692138685,22,0.507,972.3
1713127046863.0,11.835855692138685,22,0.507,972.3
1713127046913.0,11.835855692138685,22,0.507,972.3
1713127046963.0,11.835855692138685,22,0.507,972.3
1713127047014.0,11.403212875366206,22,0.507,972.3
1713127047065.0,11.403212875366206,22,0.507,972.3
1713127047115.0,11.403212875366206,22,0.507,972.3
1713127047166.0,11.403212875366206,22,0.507,972.3
1713127047216.0,11.403212875366206,22,0.507,972.3
1713127047267.0,11.403212875366206,22,0.507,972.3
1713127047317.0,11.403212875366206,22,0.507,972.3
1713127047368.0,11.403212875366206,22,0.507,972.3
1713127047418.0,11.403212875366206,22,0.507,972.3
1713127047469.0,11.403212875366206,22,0.507,972.3
1713127047519.0,11.403212875366206,22,0.507,972.3
1713127047569.0,11.403212875366206,22,0.507,972.3
1713127047620.0,11.403212875366206,22,0.507,972.3
1713127047670.0,11.248697888183596,22,0.507,972.3
1713127047721.0,11.248697888183596,22,0.507,972.3
1713127047771.0,11.248697888183596,22,0.507,972.3
1713127047822.0,11.248697888183596,22,0.507,972.3
1713127047873.0,11.248697888183596,22,0.507,972.3
1713127047923.0,11.248697888183596,22,0.507,972.3
1713127047973.0,11.248697888183596,22,0.507,972.3
1713127048024.0,11.248697888183596,22,0.507,972.3
1713127048074.0,11.248697888183596,22,0.507,972.3
1713127048125.0,11.248697888183596,22,0.507,972.3
1713127048175.0,11.248697888183596,22,0.507,972.3
1713127048226.0,11.248697888183596,22,0.507,972.3
1713127048277.0,11.248697888183596,22,0.507,972.3
1713127048327.0,11.063279903564428,22,0.507,972.3
1713127048378.0,11.063279903564428,22,0.507,972.3
1713127048428.0,11.063279903564428,22,0.507,972.3
1713127048479.0,11.063279903564428,22,0.507,972.3
1713127048530.0,11.063279903564428,22,0.507,972.3
1713127048579.0,11.063279903564428,22,0.507,972.3
1713127048630.0,11.063279903564428,22,0.507,972.3
1713127048680.0,11.063279903564428,22,0.507,972.3
1713127048731.0,11.063279903564428,22,0.507,972.3
1713127048782.0,11.063279903564428,22,0.507,972.3
1713127048832.0,11.063279903564428,22,0.507,972.3
1713127048883.0,11.063279903564428,22,0.507,972.3
1713127048933.0,11.063279903564428,22,0.507,972.3
1713127048984.0,10.939667913818377,22,0.507,972.3
1713127049034.0,10.939667913818377,22,0.507,972.3
1713127049084.0,10.939667913818377,22,0.507,972.3
1713127049135.0,10.939667913818377,22,0.507,972.3
1713127049185.0,10.939667913818377,22,0.507,972.3
1713127049236.0,10.939667913818377,22,0.507,972.3
1713127049287.0,10.939667913818377,22,0.507,972.3
1713127049337.0,10.939667913818377,22,0.507,972.3
1713127049388.0,10.939667913818377,22,0.507,972.3
1713127049438.0,10.939667913818377,22,0.507,972.3
1713127049489.0,10.939667913818377,22,0.507,972.3
1713127049540.0,10.939667913818377,22,0.507,972.3
1713127049590.0,10.939667913818377,22,0.507,972.3
1713127049640.0,10.939667913818377,22,0.507,972.3
1713127049691.0,10.939667913818377,22,0.507,972.3
1713127049741.0,10.939667913818377,22,0.507,972.3
1713127049792.0,10.939667913818377,22,0.507,972.3
1713127049842.0,10.939667913818377,22,0.507,972.3
1713127049893.0,10.939667913818377,22,0.507,972.3
1713127049943.0,10.939667913818377,22,0.507,972.3
1713127049994.0,10.661540936889626,22,0.507,972.3
1713127050044.0,10.661540936889626,22,0.507,972.3
1713127050095.0,10.661540936889626,22,0.507,972.3
1713127050146.0,10.661540936889626,22,0.507,972.3
1713127050196.0,10.661540936889626,22,0.507,972.3
1713127050247.0,10.661540936889626,22,0.507,972.3
1713127050297.0,10.568831944580088,22,0.507,972.3
1713127050348.0,10.568831944580088,22,0.507,972.3
1713127050398.0,10.568831944580088,22,0.507,972.3
1713127050449.0,10.568831944580088,22,0.507,972.3
1713127050499.0,10.568831944580088,22,0.507,972.3
1713127050550.0,10.568831944580088,22,0.507,972.3
1713127050600.0,10.568831944580088,22,0.507,972.3
1713127050652.0,10.568831944580088,22,0.507,972.3
1713127050701.0,10.568831944580088,22,0.507,972.3
1713127050753.0,10.568831944580088,22,0.507,972.3
1713127050802.0,10.568831944580088,22,0.507,972.3
1713127050852.0,10.568831944580088,22,0.507,972.3
1713127050903.0,10.568831944580088,22,0.507,972.3
1713127050954.0,10.568831944580088,22,0.507,972.3
1713127051004.0,10.568831944580088,22,0.498,972.4
1713127051055.0,10.568831944580088,22,0.498,972.4
1713127051105.0,10.568831944580088,22,0.498,972.4
1713127051156.0,10.568831944580088,22,0.498,972.4
1713127051206.0,10.568831944580088,22,0.498,972.4
1713127051257.0,10.568831944580088,22,0.498,972.4
1713127051307.0,10.568831944580088,22,0.498,972.4
1713127051358.0,10.568831944580088,22,0.498,972.4
1713127051408.0,10.568831944580088,22,0.498,972.4
1713127051458.0,10.568831944580088,22,0.498,972.4
1713127051509.0,10.568831944580088,22,0.498,972.4
1713127051560.0,10.568831944580088,22,0.498,972.4
1713127051610.0,10.568831944580088,22,0.498,972.4
1713127051661.0,10.568831944580088,22,0.498,972.4
1713127051711.0,10.568831944580088,22,0.498,972.4
1713127051762.0,10.568831944580088,22,0.498,972.4
1713127051812.0,10.568831944580088,22,0.498,972.4
1713127051862.0,10.568831944580088,22,0.498,972.4
1713127051913.0,10.568831944580088,22,0.498,972.4
1713127051964.0,10.568831944580088,22,0.498,972.4
1713127052014.0,10.568831944580088,22,0.498,972.4
1713127052065.0,10.568831944580088,22,0.498,972.4
1713127052115.0,10.568831944580088,22,0.498,972.4
1713127052166.0,10.568831944580088,22,0.498,972.4
1713127052216.0,10.568831944580088,22,0.498,972.4
1713127052267.0,10.568831944580088,22,0.498,972.4
1713127052317.0,10.568831944580088,22,0.498,972.4
1713127052368.0,10.568831944580088,22,0.498,972.4
1713127052418.0,10.568831944580088,22,0.498,972.4
1713127052469.0,10.568831944580088,22,0.498,972.4
1713127052523.0,10.568831944580088,22,0.498,972.4
1713127052574.0,10.568831944580088,22,0.498,972.4
1713127052624.0,10.568831944580088,22,0.498,972.4
1713127052675.0,10.568831944580088,22,0.498,972.4
1713127052725.0,10.568831944580088,22,0.498,972.4
1713127052776.0,10.568831944580088,22,0.498,972.4
1713127052826.0,10.568831944580088,22,0.498,972.4
1713127052877.0,10.568831944580088,22,0.498,972.4
1713127052927.0,10.568831944580088,22,0.498,972.4
1713127052978.0,10.568831944580088,22,0.498,972.4
1713127053028.0,10.568831944580088,22,0.498,972.4
1713127053079.0,10.568831944580088,22,0.498,972.4
1713127053129.0,10.568831944580088,22,0.498,972.4
1713127053180.0,10.568831944580088,22,0.498,972.4
1713127053230.0,10.568831944580088,22,0.498,972.4
1713127053281.0,10.568831944580088,22,0.498,972.4
1713127053331.0,10.568831944580088,22,0.498,972.4
1713127053382.0,10.568831944580088,22,0.498,972.4
1713127053432.0,10.568831944580088,22,0.498,972.4
1713127053483.0,10.568831944580088,22,0.498,972.4
1713127053534.0,10.568831944580088,22,0.498,972.4
1713127053585.0,10.568831944580088,22,0.498,972.4
1713127053635.0,10.568831944580088,22,0.498,972.4
1713127053686.0,10.568831944580088,22,0.498,972.4
1713127053736.0,10.568831944580088,22,0.498,972.4
1713127053787.0,10.568831944580088,22,0.498,972.4
1713127053837.0,10.568831944580088,22,0.498,972.4
1713127053888.0,10.568831944580088,22,0.498,972.4
1713127053939.0,10.568831944580088,22,0.498,972.4
1713127053989.0,10.568831944580088,22,0.498,972.4
1713127054040.0,10.568831944580088,22,0.498,972.4
1713127054090.0,10.568831944580088,22,0.498,972.4
1713127054141.0,10.568831944580088,22,0.498,972.4
1713127054191.0,10.568831944580088,22,0.498,972.4
1713127054242.0,10.568831944580088,22,0.498,972.4
1713127054292.0,10.568831944580088,22,0.498,972.4
1713127054343.0,10.568831944580088,22,0.498,972.4
1713127054393.0,10.568831944580088,22,0.498,972.4
1713127054444.0,10.568831944580088,22,0.498,972.4
1713127054494.0,9.734450161132806,22,0.498,972.4
1713127054545.0,9.734450161132806,22,0.498,972.4
1713127054596.0,9.734450161132806,22,0.498,972.4
1713127054646.0,9.734450161132806,22,0.498,972.4
1713127054696.0,9.734450161132806,22,0.498,972.4
1713127054747.0,9.672644166259781,22,0.498,972.4
1713127054797.0,9.672644166259781,22,0.498,972.4
1713127054848.0,9.672644166259781,22,0.498,972.4
1713127054898.0,9.672644166259781,22,0.498,972.4
1713127054949.0,9.672644166259781,22,0.498,972.4
1713127054999.0,9.672644166259781,22,0.498,972.4
1713127055050.0,9.672644166259781,22,0.498,972.4
1713127055100.0,9.672644166259781,22,0.498,972.4
1713127055151.0,9.672644166259781,22,0.498,972.4
1713127055201.0,9.672644166259781,22,0.498,972.4
1713127055252.0,9.672644166259781,22,0.498,972.4
1713127055302.0,9.672644166259781,22,0.498,972.4
1713127055353.0,9.672644166259781,22,0.498,972.4
1713127055403.0,9.672644166259781,22,0.498,972.4
1713127055454.0,9.672644166259781,22,0.498,972.4
1713127055504.0,9.672644166259781,22,0.498,972.4
1713127055555.0,9.672644166259781,22,0.498,972.4
1713127055605.0,9.672644166259781,22,0.498,972.4
1713127055656.0,9.672644166259781,22,0.498,972.4
1713127055706.0,9.672644166259781,22,0.498,972.4
1713127055757.0,9.672644166259781,22,0.498,972.4
1713127055807.0,9.672644166259781,22,0.498,972.4
1713127055858.0,9.672644166259781,22,0.498,972.4
1713127055908.0,9.672644166259781,22,0.498,972.4
1713127055959.0,9.672644166259781,22,0.498,972.4
1713127056009.0,9.672644166259781,22,0.498,972.4
1713127056060.0,9.672644166259781,22,0.498,972.4
1713127056110.0,9.672644166259781,22,0.498,972.4
1713127056161.0,9.672644166259781,22,0.498,972.4
1713127056211.0,9.672644166259781,22,0.498,972.4
1713127056262.0,9.672644166259781,22,0.498,972.4
1713127056312.0,9.672644166259781,22,0.498,972.4
1713127056363.0,9.672644166259781,22,0.498,972.4
1713127056413.0,9.672644166259781,22,0.498,972.4
1713127056464.0,9.672644166259781,22,0.498,972.4
1713127056514.0,9.672644166259781,22,0.498,972.4
1713127056565.0,9.672644166259781,22,0.498,972.4
1713127056615.0,9.672644166259781,22,0.498,972.4
1713127056666.0,9.672644166259781,22,0.498,972.4
1713127056716.0,9.672644166259781,22,0.498,972.4
1713127056767.0,9.672644166259781,22,0.498,972.4
1713127056817.0,9.672644166259781,22,0.498,972.4
1713127056868.0,9.672644166259781,22,0.498,972.4
1713127056918.0,9.672644166259781,22,0.498,972.4
1713127056969.0,9.672644166259781,22,0.498,972.4
1713127057019.0,9.672644166259781,22,0.498,972.4
1713127057070.0,9.672644166259781,22,0.498,972.4
1713127057120.0,9.672644166259781,22,0.498,972.4
1713127057171.0,9.672644166259781,22,0.498,972.4
1713127057221.0,9.672644166259781,22,0.498,972.4
1713127057272.0,9.672644166259781,22,0.498,972.4
1713127057322.0,9.672644166259781,22,0.498,972.4
1713127057373.0,9.672644166259781,22,0.498,972.4
1713127057424.0,9.672644166259781,22,0.498,972.4
1713127057474.0,9.672644166259781,22,0.498,972.4
1713127057525.0,9.672644166259781,22,0.498,972.4
1713127057575.0,9.672644166259781,22,0.498,972.4
1713127057628.0,9.672644166259781,22,0.498,972.4
1713127057679.0,9.672644166259781,22,0.498,972.4
1713127057729.0,9.672644166259781,22,0.498,972.4
1713127057780.0,9.672644166259781,22,0.498,972.4
1713127057830.0,9.672644166259781,22,0.498,972.4
1713127057881.0,9.672644166259781,22,0.498,972.4
